day,h,t,rh,ws,wd
2025-06-04,21,23.5,24.5,4.9,263.4
2025-06-04,22,22.6,27.1,3.6,268.9
2025-06-04,23,22,30.8,4.7,263.4
2025-06-05,0,21,32.5,1.9,347.4
2025-06-05,1,20.2,36.9,2.4,304.3
2025-06-05,2,19.4,39,1.7,308.4
2025-06-05,3,18.7,43.9,3,288.9
2025-06-05,4,19.4,42.8,4.6,310.4
2025-06-05,5,18.4,43.7,2.5,96.5
2025-06-05,6,18.6,44.7,2.3,138.1
2025-06-05,7,20.3,45.5,2.7,10.6
2025-06-05,8,22.2,41.2,2,12.3
2025-06-05,9,23.4,38.6,3.1,279.1
2025-06-05,10,24.5,39.5,2.5,253.4
2025-06-05,11,25,41.2,5.4,189
2025-06-05,12,24.8,40.7,6.8,190
2025-06-05,13,24.3,46.2,5.6,191.5
2025-06-05,14,23.8,56.4,4.8,186.4
2025-06-05,15,23.8,52.7,4.1,181
2025-06-05,16,23.7,46.3,4.5,173.9
2025-06-05,17,23.1,36.8,5.7,191.1
2025-06-05,18,21.4,47.2,4.7,188.8
2025-06-05,19,20.5,57.2,4.3,186.8
2025-06-05,20,19.9,61.2,3,211
2025-06-05,21,19.3,63.6,3.2,178.7
2025-06-05,22,18.8,66.2,2.9,185.9
2025-06-05,23,19.2,57.4,2.4,218.3
2025-06-06,0,19.8,54.1,4.2,255.5
2025-06-06,1,19.7,58,3.3,264.9
2025-06-06,2,18.9,63.9,4.1,231
2025-06-06,3,18.5,73.3,2.5,188.9
2025-06-06,4,18.3,69.5,2.1,199.8
2025-06-06,5,18.9,63,3.1,264.6
2025-06-06,6,19,64,2.9,236.1
2025-06-06,7,19.6,68.4,3.1,212.9
2025-06-06,8,20.6,66.4,2.9,209.3
2025-06-06,9,21.5,66.8,2.7,206.5
2025-06-06,10,23.8,51.8,3.7,195.6
2025-06-06,11,25,37,5.1,240.2
2025-06-06,12,24.4,53,3.7,176.7
2025-06-06,13,23.3,62.1,3.7,174.4
2025-06-06,14,24.9,53.7,3.6,195.1
2025-06-06,15,21.4,68.2,3.1,155.2
2025-06-06,16,21.3,60.5,3.5,199
2025-06-06,17,21.5,56.6,5.1,209.1
2025-06-06,18,21.7,53.3,3.7,261.7
2025-06-06,19,20.5,64.2,4.3,211.5
2025-06-06,20,20.8,53.1,1.6,237.5
2025-06-06,21,20,63.8,1.4,152.5
2025-06-06,22,21,46.1,2.5,233.8
2025-06-06,23,20.3,55.4,2.8,183.4
2025-06-07,0,20.6,50.4,3.1,203.4
2025-06-07,1,19.9,56.3,2.2,213.9
2025-06-07,2,19.7,60.9,2.6,175.4
2025-06-07,3,19.8,59.9,1.5,206
2025-06-07,4,20.3,58.8,3,251.2
2025-06-07,5,20,67.7,4.1,253.2
2025-06-07,6,20.2,68.2,2.4,203.8
2025-06-07,7,20.7,66.7,2.7,228.8
2025-06-07,8,21.8,64.1,4,232.3
2025-06-07,9,23.7,60.8,3.5,218.5
2025-06-07,10,24.8,62.8,3.7,184.9
2025-06-07,11,25.6,59.9,4,188.4
2025-06-07,12,25,63.7,4.7,186
2025-06-07,13,25,59.7,4.7,186.8
2025-06-07,14,25.9,44.3,4.8,195
2025-06-07,15,25,42.5,5.2,191
2025-06-07,16,24.8,40,5.1,212.1
2025-06-07,17,24.6,41.6,5,210.3
2025-06-07,18,23.2,43.2,4,223.1
2025-06-07,19,22.4,46.8,4.5,221.3
2025-06-07,20,21.4,54,4,192.2
2025-06-07,21,21.2,58.3,4,231
2025-06-07,22,21.3,65.8,3.1,218.6
2025-06-07,23,21.5,74.2,4.2,242.9
2025-06-08,0,21.7,80.9,4,246.7
2025-06-08,1,21.8,85.1,5,247.2
2025-06-08,2,21.7,86.4,2.7,260.8
2025-06-08,3,21.7,86.6,5,251.4
2025-06-08,4,21.6,86,4.3,242.2
2025-06-08,5,21.3,85.1,2.8,256.1
2025-06-08,6,21.5,80.8,0.6,271
2025-06-08,7,22.4,79.5,1,167.6
2025-06-08,8,22,85.1,2,230.9
2025-06-08,9,23.1,80.9,3.2,189.2
2025-06-08,10,22.9,82.4,3.1,196.4
2025-06-08,11,25.1,74.8,3.3,186.9
2025-06-08,12,25.7,74.8,4.1,186.3
2025-06-08,13,25.3,73.6,4.3,188.3
2025-06-08,14,24.3,74.8,4.5,183.4
2025-06-08,15,24.4,76,5.3,188.4
2025-06-08,16,24,73.7,5.3,188.3
2025-06-08,17,23.8,75.7,3.4,193.5
2025-06-08,18,22.8,78.7,4.9,187.9
2025-06-08,19,21.5,84.4,3,189.8
2025-06-08,20,20.7,86.7,2.8,198.1
2025-06-08,21,20.4,88,2.2,204.1
2025-06-08,22,20.6,82.6,2.3,216
2025-06-08,23,20.5,80.6,0.8,199.8
2025-06-09,0,20.4,81.2,1.6,210.4
2025-06-09,1,20.5,83.2,2.4,252.5
2025-06-09,2,20.5,73.2,0.9,227
2025-06-09,3,20,83.9,1.5,231.1
2025-06-09,4,20.5,81,2.8,247.1
2025-06-09,5,20.4,81.7,0.6,234
2025-06-09,6,20.4,81.4,1.2,52.9
2025-06-09,7,19.9,89.8,3.2,192.5
2025-06-09,8,20.1,89.3,0.1,221.1
2025-06-09,9,21.1,83.1,2.6,80.4
2025-06-09,10,22,77.4,2.5,85.2
2025-06-09,11,23.1,75.1,2.5,88.3
2025-06-09,12,25,65.6,2.2,82.3
2025-06-09,13,24.9,68.6,2.6,80.9
2025-06-09,14,24,73,2.5,76.6
2025-06-09,15,23.6,74.3,2.6,76.8
2025-06-09,16,23.3,75.2,1.9,76.7
2025-06-09,17,21.7,82.5,3.2,75.4
2025-06-09,18,21,85.7,2.9,79.5
2025-06-09,19,20.7,85.4,2.7,78.5
2025-06-09,20,20.2,85.6,2,66.4
2025-06-09,21,19.9,86.2,2.4,79.7
2025-06-09,22,19.8,87.2,2,69
2025-06-09,23,19.9,89.4,1.7,104.7
2025-06-10,0,19.8,89.7,1.2,84.3
2025-06-10,1,19.9,89.3,0.6,70.1
2025-06-10,2,20,87.4,0.2,353.5
2025-06-10,3,19.5,89,1.7,306.7
2025-06-10,4,19.1,90.3,1.6,273.5
2025-06-10,5,20,80.9,3.2,319
2025-06-10,6,19.6,85.8,0.7,63.3
2025-06-10,7,20.8,85.5,1.3,90.5
2025-06-10,8,20,90.1,1.5,73.1
2025-06-10,9,23.4,78.3,1.7,86.3
2025-06-10,10,21.1,85.7,4.1,194.6
2025-06-10,11,22.7,82.3,4.4,188.1
2025-06-10,12,23.6,74.5,3,201.1
2025-06-10,13,24.2,71.7,5.4,190.8
2025-06-10,14,25.8,62.7,5.3,188
2025-06-10,15,24.7,65,3.2,176.6
2025-06-10,16,24.3,68.4,3.2,192.8
2025-06-10,17,23.4,73.8,3.1,202.9
2025-06-10,18,21.7,81.5,3.8,200
2025-06-10,19,20.7,84.8,6.1,185.3
2025-06-10,20,20.8,83.4,1.5,157.1
2025-06-10,21,21.6,78.9,0.4,134.5
2025-06-10,22,22.7,75.5,1.9,203.1
2025-06-10,23,22.9,76,1.8,256.6
2025-06-11,0,22.5,78.4,1.3,234.7
2025-06-11,1,22.4,77,1.3,134.1
2025-06-11,2,22.6,70.3,1.3,191
2025-06-11,3,22.8,59.2,0.8,60.4
2025-06-11,4,22.6,60.7,1.3,264.9
2025-06-11,5,22.1,63.1,1.5,315.8
2025-06-11,6,21.9,64.4,2,313.5
2025-06-11,7,22,60.6,0.9,354.7
2025-06-11,8,22.9,47.1,2.1,247.5
2025-06-11,9,23.6,42.2,1.4,104.5
2025-06-11,10,25,38.4,2.5,296.9
2025-06-11,11,27.1,38.8,2,296.1
2025-06-11,12,29,34,1.8,139
2025-06-11,13,28.7,38.2,3.9,191.1
2025-06-11,14,28.9,35.2,4.8,164.6
2025-06-11,15,26.3,47,4,188.8
2025-06-11,16,25.1,57,4.2,175.2
2025-06-11,17,25.3,55.5,2.6,198.7
2025-06-11,18,23.8,64.6,3.1,195
2025-06-11,19,22.4,60.5,3.7,198.1
2025-06-11,20,21.3,61.3,3.4,204
2025-06-11,21,21.3,59.7,3.7,202.6
2025-06-11,22,20.9,65.6,2.5,213.7
2025-06-11,23,20.7,67.4,1.4,225.7
2025-06-12,0,21.9,46.7,2.2,247.8
2025-06-12,1,22,44.1,1.7,308.9
2025-06-12,2,22.5,46.6,2.7,312.9
2025-06-12,3,22.5,45.7,1.3,256
2025-06-12,4,22.1,50.8,1.2,48.9
2025-06-12,5,21.1,57.7,2.3,56.6
2025-06-12,6,20.7,62.9,2.1,47
2025-06-12,7,21.1,70.5,1.1,61.8
2025-06-12,8,21.8,70,1.9,100
2025-06-12,9,22.2,68.4,1.8,88.4
2025-06-12,10,23.4,65.6,2.1,95.9
2025-06-12,11,24.6,62.2,0.9,133.8
2025-06-12,12,23.1,66.2,3.4,189.9
2025-06-12,13,22.9,67.5,2.5,187.6
2025-06-12,14,21.7,76.2,3.1,191.6
2025-06-12,15,23.3,66.6,3.7,189.1
2025-06-12,16,23,70.5,3.5,186.5
2025-06-12,17,22.6,76.4,3.1,188.2
2025-06-12,18,21.2,86.4,4.4,190.2
2025-06-12,19,20.3,88.1,3.4,192.3
2025-06-12,20,19.9,89.6,3.3,181.8
2025-06-12,21,19.5,89.6,1,184.5
2025-06-12,22,19.4,86.8,1.6,181.3
2025-06-12,23,19.3,85.9,0.8,231.3
2025-06-13,0,19.3,84.2,0,0
2025-06-13,1,19.2,84.2,0.3,104.9
2025-06-13,2,19.1,86.2,1.6,47.2
2025-06-13,3,19,84.7,0,0
2025-06-13,4,19.4,81.5,0,0
2025-06-13,5,19.8,83.2,0,0
2025-06-13,6,20,83.5,0.1,56.9
2025-06-13,7,20.7,84.1,0.8,38
2025-06-13,8,21.6,80.7,1.1,163.8
2025-06-13,9,22.2,78.9,1.8,164.9
2025-06-13,10,21.9,79.9,2.6,188.8
2025-06-13,11,23.5,76.5,2.8,156.1
2025-06-13,12,23.3,75.6,2,194.6
2025-06-13,13,23.8,73.8,2.5,185.1
2025-06-13,14,24.1,73.9,2.1,169.9
2025-06-13,15,22.9,80.2,1.3,168.8
2025-06-13,16,22.7,79.5,1.4,32.2
2025-06-13,17,22.7,79.1,1,67.9
2025-06-13,18,21.7,85.3,1.2,50.2
2025-06-13,19,20.9,91.5,1.3,60.7
2025-06-13,20,20.6,91.6,1.9,51
2025-06-13,21,20.3,93.2,1.9,53.5
2025-06-13,22,20.2,93.8,2.7,41.1
2025-06-13,23,20.4,95.2,1.9,46.6
2025-06-14,0,20.6,95.8,2.1,34.6
2025-06-14,1,20.9,95.8,1,110.3
2025-06-14,2,21.2,96.4,0.8,38.5
2025-06-14,3,21.4,96.6,0,0
2025-06-14,4,21.6,96.3,0,0
2025-06-14,5,22.2,96.2,5.5,207.7
2025-06-14,6,21.8,96.5,4.7,195.2
2025-06-14,7,22.4,96.4,10.5,223.8
2025-06-14,8,21.7,95.8,6.5,205.7
2025-06-14,9,22.1,96.3,10,208.1
2025-06-14,10,22.4,95.3,4,222.2
2025-06-14,11,22.6,95.9,2.9,228.2
2025-06-14,12,22.3,94.7,6.7,206
2025-06-14,13,22.5,95.4,5.4,211.3
2025-06-14,14,21.8,96,3.7,207.5
2025-06-14,15,21.9,95.7,4.2,221.6
2025-06-14,16,21,96.1,2.7,185.1
2025-06-14,17,21,96.5,1.5,224.6
2025-06-14,18,21.3,96.4,0,0
2025-06-14,19,21.7,96.4,0.8,72.9
2025-06-14,20,21.4,96.1,0.1,40.2
2025-06-14,21,21.2,96.1,1,48.7
2025-06-14,22,21.4,95.8,0.8,300
2025-06-14,23,20.1,95.8,2,217.5
2025-06-15,0,19.9,96.5,2,221.4
2025-06-15,1,20.2,97.1,2.3,220.1
2025-06-15,2,20.6,96.3,2.2,189.2
2025-06-15,3,20.8,96.5,1.8,200.8
2025-06-15,4,21,97.4,2.6,215.3
2025-06-15,5,21,96.8,1.3,225.5
2025-06-15,6,19.8,96.7,3.7,187
2025-06-15,7,19.3,96.7,2.7,193.9
2025-06-15,8,19.6,96.1,3,207.7
2025-06-15,9,19.4,96.3,2.5,219.1
2025-06-15,10,20.2,91.9,2,212.7
2025-06-15,11,20.4,93.4,3.7,218
2025-06-15,12,22.1,86.7,3,217.1
2025-06-15,13,22.6,82.5,3.7,197.7
2025-06-15,14,24,82.4,4.9,161.4
2025-06-15,15,24.2,75.2,3.9,188.6
2025-06-15,16,23.7,82.5,4.1,192.9
2025-06-15,17,22.5,91,2.1,169.7
2025-06-15,18,22.1,92.6,4,193.4
2025-06-15,19,21.5,95.2,2.4,192.3
2025-06-15,20,21.3,96.1,3.3,207.4
2025-06-15,21,21.8,96.5,3.9,234.7
2025-06-15,22,21.6,97,5,216.7
2025-06-15,23,21.5,96.3,3,202.7
2025-06-16,0,21.6,96.5,6.1,220.8
2025-06-16,1,21.4,95.9,5,213.5
2025-06-16,2,21.5,96.4,3.2,199.8
2025-06-16,3,21.8,96.4,3.6,204.9
2025-06-16,4,21.8,95.8,4.2,188.7
2025-06-16,5,22,96.3,2.4,222.7
2025-06-16,6,21.5,95.8,3.4,195.8
2025-06-16,7,22,96.3,2.7,222
2025-06-16,8,21.4,94.5,2.3,185.3
2025-06-16,9,20.1,95.4,3.7,193.4
2025-06-16,10,21.5,96.5,3.1,217.4
2025-06-16,11,22.1,95,5.2,236.6
2025-06-16,12,22.4,94.2,2.7,179.2
2025-06-16,13,21.7,93.1,3.6,203.8
2025-06-16,14,23.4,86.3,4.6,240.3
2025-06-16,15,23.8,83.6,5.9,257.7
2025-06-16,16,24.5,74.9,6.7,245.9
2025-06-16,17,26.4,66.7,2.5,217
2025-06-16,18,23.7,77.5,3.1,215.2
2025-06-16,19,23.9,74.9,4.6,224.6
2025-06-16,20,20.6,84.6,6.6,192.7
2025-06-16,21,19.9,89.5,3.6,229.3
2025-06-16,22,19.6,89.1,1.2,159.3
2025-06-16,23,20.1,89.7,6.2,217.9
2025-06-17,0,20,92.2,5.4,218.4
2025-06-17,1,20.2,92.2,5.1,218.6
2025-06-17,2,20.4,90.1,5.3,227.5
2025-06-17,3,20.7,89.1,5.8,210.4
2025-06-17,4,20.1,88.7,3.8,207.1
2025-06-17,5,20.1,89.2,3.8,209.1
2025-06-17,6,20,90.9,3.9,238.3
2025-06-17,7,20.9,87.2,4.7,221
2025-06-17,8,20.9,89.1,5.3,213.5
2025-06-17,9,21.8,87.3,7.1,220.5
2025-06-17,10,22.8,84.6,6.3,213.7
2025-06-17,11,23.6,81.2,7.1,218.2
2025-06-17,12,23.9,78.2,7,217.3
2025-06-17,13,24.9,76.2,6.6,214.6
2025-06-17,14,25,75.8,6.2,210.4
2025-06-17,15,25.3,74.4,6.2,222.8
2025-06-17,16,24.4,80.5,5.7,203.5
2025-06-17,17,23,87,6.9,207.9
2025-06-17,18,22.8,88.3,5.7,218.3
2025-06-17,19,22.1,91.2,6,219.1
2025-06-17,20,22.1,92.4,4.7,223.3
2025-07-05,0,26.1,78.5,3.7,240.8
2025-07-05,1,25.8,83.3,3.8,249.1
2025-07-05,2,25.5,84.4,4.6,251
2025-07-05,3,25.3,84.2,4.9,247.5
2025-07-05,4,25.4,79.5,5.8,247.8
2025-07-05,5,25.7,74.6,4.9,227
2025-07-05,6,25.3,81.1,5.6,232.1
2025-07-05,7,26.1,80.5,4,236
2025-07-05,8,27.4,73.8,3.8,239.9
2025-07-05,9,27.9,68.2,6.9,234
2025-07-05,10,29,61.2,6.8,233.8
2025-07-05,11,30,60.4,6.3,237.5
2025-07-05,12,30.1,65.6,5.7,188.2
2025-07-05,13,30.9,61,4.7,201.1
2025-07-05,14,30.8,62.4,7.1,190.7
2025-07-05,15,31.2,61,5.5,203.8
2025-07-05,16,30.9,62.6,5.8,228.1
2025-07-05,17,30,65.3,5.3,209.9
2025-07-05,18,29.4,68.2,5.3,194.8
2025-07-05,19,28.6,72.3,4.5,203.2
2025-07-05,20,27.3,76.7,4.2,224
2025-07-05,21,26.9,78.7,4.6,247.6
2025-07-05,22,26.7,79.1,5.9,251.3
2025-07-05,23,26.5,79.5,5.5,256.4
2025-07-06,0,26.2,81.3,6.5,261.4
2025-07-06,1,25.9,84.6,3.2,245
2025-07-06,2,25.6,86.1,4.4,237.3
2025-07-06,3,25.5,86.1,3.4,226.7
2025-07-06,4,25.3,85.9,6,237.7
2025-07-06,5,25.2,85.8,5.1,237.9
2025-07-06,6,25.2,85,5.2,251.7
2025-07-06,7,26.1,82.7,3.9,235.1
2025-07-06,8,27.4,73.9,4.4,231.1
2025-07-06,9,29,67,3.9,252.2
2025-07-06,10,30.2,60,4.5,256.9
2025-07-06,11,31.2,59.6,5.4,225
2025-07-06,12,31.9,58.8,6,245.5
2025-07-06,13,31.2,62.3,6.8,186.2
2025-07-06,14,30.3,64.4,5.9,193.1
2025-07-06,15,30.6,65.5,5.9,188.5
2025-07-06,16,30.2,65.3,3.5,164.9
2025-07-06,17,28.2,75.1,4.5,187.4
2025-07-06,18,28.6,72.9,2,176.9
2025-07-06,19,28,76,3,195.6
2025-07-06,20,24.9,86.1,3.8,217.8
2025-07-06,21,25,85.4,1.8,224.4
2025-07-06,22,27.3,77.6,1.6,238.9
2025-07-06,23,27.4,80.9,2.5,273.6
2025-07-07,0,27.6,79.9,2.9,278.8
2025-07-07,1,28.1,75.7,3.1,250.7
2025-07-07,2,28.5,74.6,4,287.9
2025-07-07,3,28.2,77.2,4.3,267.4
2025-07-07,4,28,77.4,2.4,302.6
2025-07-07,5,27.9,77.4,3.3,317
2025-07-07,6,27.9,76.3,4.6,316.5
2025-07-07,7,28.8,74.1,2.1,326.7
2025-07-07,8,30.8,65.1,1.5,183.4
2025-07-07,9,33.1,62.5,1.9,91.6
2025-07-07,10,33.3,62.1,1.8,188.1
2025-07-07,11,32.4,65.5,2.5,199.1
2025-07-07,12,32.6,63.9,2.9,193.5
2025-07-07,13,32.1,66.1,2.5,197.4
2025-07-07,14,33.1,61.5,3.1,195.6
2025-07-07,15,33,60.6,2.4,169
2025-07-07,16,32.7,63,3,186.7
2025-07-07,17,31.4,66.2,3,176.8
2025-07-07,18,30.8,69.8,2.4,187.4
2025-07-07,19,30,69.8,1,130.7
2025-07-07,20,29.1,71.4,1.8,101.1
2025-07-07,21,28.1,77.1,2.2,74.4
2025-07-07,22,27.7,79.5,1.4,62.7
2025-07-07,23,27.3,78.8,1.6,54.8
2025-07-08,0,27.2,72.6,1.9,75.9
2025-07-08,1,26.8,73.6,2,51.3
2025-07-08,2,26.5,72.9,1.7,61.2
2025-07-08,3,27.1,65.8,2.1,45.6
2025-07-08,4,27.1,66.8,2.1,49.5
2025-07-08,5,26.9,67.8,2.1,49.9
2025-07-08,6,26.9,70.3,3.1,58.7
2025-07-08,7,27.9,70.9,1.7,44.5
2025-07-08,8,27.9,72.7,2.2,96.4
2025-07-08,9,29.1,69.9,2.4,88.3
2025-07-08,10,30.6,64.7,3.1,91
2025-07-08,11,31.2,65.3,3.7,94
2025-07-08,12,32.3,60.1,3.5,84.6
2025-07-08,13,33.4,54.8,2.8,80.2
2025-07-08,14,34,51.3,2.7,83
2025-07-08,15,34.1,52.8,3.6,62.2
2025-07-08,16,34.5,50.4,3.9,62.2
2025-07-08,17,32.3,62.2,3.1,80.8
2025-07-08,18,31.8,61.5,2.5,73.6
2025-07-08,19,29.4,70.7,2.3,68.6
2025-07-08,20,27.8,71.6,3.6,64.4
2025-07-08,21,27,70.5,3,80.4
2025-07-08,22,27,61.1,2.8,59.6
2025-07-08,23,26.9,67.7,3.1,67.8
2025-07-09,0,26.5,68.5,2.7,60.4
2025-07-09,1,26.1,69.4,2.1,58.4
2025-07-09,2,25.8,68.5,2.7,60.5
2025-07-09,3,25.7,66.8,3.1,63.4
2025-07-09,4,25.6,64.8,2.2,51.7
2025-07-09,5,25.3,67.4,2.3,46.9
2025-07-09,6,25.7,53.9,3.5,51.8
2025-07-09,7,26.8,61.2,2.9,54.6
2025-07-09,8,28.2,61.8,3.4,63.6
2025-07-09,9,29.8,54.9,3.7,48.7
2025-07-09,10,31.7,50.6,2.9,55.4
2025-07-09,11,30.8,64,3.8,91.1
2025-07-09,12,31.8,57.3,3,95.9
2025-07-09,13,31.5,55.4,2.4,70
2025-07-09,14,31.3,56.5,3.4,90
2025-07-09,15,32,51,3.2,92.4
2025-07-09,16,31.7,59.7,3.3,91.9
2025-07-09,17,30.1,63.9,3.1,79
2025-07-09,18,28.8,65.2,2.8,71.9
2025-07-09,19,28.5,59.6,3.8,58
2025-07-09,20,28.1,55.2,4.2,56.8
2025-07-09,21,27.6,58.9,3.8,59.4
2025-07-09,22,27.3,59.4,3.5,48.7
2025-07-09,23,27,63,2.5,55.9
