day,h,t,rh,ws,wd
2025-06-05,15,29.7,23.5,1.5,319.8
2025-06-05,16,28.9,24.7,2.3,293.8
2025-06-05,17,28.8,27,1.9,295.9
2025-06-05,18,28.1,29.1,2,285.8
2025-06-05,19,27.3,31.2,1.7,294.1
2025-06-05,20,26.1,33,0.3,298.1
2025-06-05,21,25.4,34.7,0.5,329.3
2025-06-05,22,24.8,37.3,0.1,310.2
2025-06-05,23,22.6,47.1,0.8,342.9
2025-06-06,0,21.7,48.2,1.1,336
2025-06-06,1,21.4,50.2,1.3,302
2025-06-06,2,21,52.1,1,302.7
2025-06-06,3,20.8,52.9,0.8,304.5
2025-06-06,4,19.8,57,0.2,356.8
2025-06-06,5,19.9,58.1,1.1,301.9
2025-06-06,6,20,58.4,1.2,309.7
2025-06-06,7,20.2,58.5,0.7,304.2
2025-06-06,8,21.6,54,0.6,326
2025-06-06,9,22.3,49.8,1,334.7
2025-06-06,10,24.5,46,1.1,256.6
2025-06-06,11,24.6,44.4,0.9,292.8
2025-06-06,12,25.7,42.1,0.5,197.6
2025-06-06,13,25.9,43,1.3,310.7
2025-06-06,14,27.7,38.2,1.1,166.5
2025-06-06,15,29.9,28.8,1.4,142.7
2025-06-06,16,28.8,32.1,0.9,137.1
2025-06-06,17,28.1,35.5,1.6,93.5
2025-06-06,18,27.7,35.2,1.7,153.7
2025-06-06,19,26.9,35.8,0.9,176.9
2025-06-06,20,25.5,42,0.1,311.2
2025-06-06,21,24.3,47.8,1,311.3
2025-06-06,22,23.3,51.9,0.9,295.5
2025-06-06,23,22.4,54.3,0.7,301.4
2025-06-07,0,21.5,57.3,1,296.5
2025-06-07,1,20.7,60.4,1.2,296.7
2025-06-07,2,20.1,61.6,1.1,297.5
2025-06-07,3,19.7,62.6,0.9,298.2
2025-06-07,4,19.1,65.4,1.4,301.4
2025-06-07,5,18.7,66.4,1.2,305.2
2025-06-07,6,17.7,68.7,0.5,6.5
2025-06-07,7,19.4,64.9,1.4,310.4
2025-06-07,8,21.5,59.3,0.6,52.1
2025-06-07,9,23.3,50.2,1,15.7
2025-06-07,10,26.3,41.3,1.4,118.4
2025-06-07,11,28.2,35.2,1,233.1
2025-06-07,12,30.4,26.3,1.1,150.9
2025-06-07,13,31.2,27.5,1.5,144.2
2025-06-07,14,32.4,26.5,1.4,186.3
2025-06-07,15,32.9,23.3,1.8,25.4
2025-06-07,16,32.2,24.1,1.2,111.1
2025-06-07,17,32.1,24.1,0.8,103.7
2025-06-07,18,30.7,26.9,1,142.4
2025-06-07,19,29.3,30.5,1.5,166.6
2025-06-07,20,27.7,34.3,0.3,185.4
2025-06-07,21,26.6,34.6,0.8,358.9
2025-06-07,22,25.7,38.5,1.1,297.6
2025-06-07,23,24.7,41.8,1.4,298.4
2025-06-08,0,23.8,46.2,1.6,294.4
2025-06-08,1,23.1,51.3,1.4,300.6
2025-06-08,2,22.7,55.7,1.5,301.6
2025-06-08,3,22.4,59.4,0.5,293.3
2025-06-08,4,22,61.7,1.1,297.4
2025-06-08,5,21.6,66.3,1,297.1
2025-06-08,6,21.5,66.2,0.4,354.6
2025-06-08,7,22.3,64.2,0.4,10.1
2025-06-08,8,23.9,58.9,0.9,342.3
2025-06-08,9,25.5,53.9,1.3,89.9
2025-06-08,10,27.5,48.9,1.4,112.9
2025-06-08,11,27.8,49.1,1.6,138.3
2025-06-08,12,29.2,43.4,1.6,197.9
2025-06-08,13,30.2,40.9,1.6,296
2025-06-08,14,30.1,43.3,1.4,127.5
2025-06-08,15,31.9,41.4,1.5,122.8
2025-06-08,16,31.5,37.4,1.9,141.8
2025-06-08,17,31.3,36.7,2.1,138
2025-06-08,18,30.3,37.3,3.2,159.3
2025-06-08,19,29.5,41.2,2.1,158.6
2025-06-08,20,28.4,45.6,1,146.5
2025-06-08,21,27.5,50.4,2,147.4
2025-06-08,22,26.6,54.4,2.1,152.7
2025-06-08,23,26.1,58.3,0.7,147.4
2025-06-09,0,25.3,60.7,0.5,122.5
2025-06-09,1,24.5,66.6,0.8,339.7
2025-06-09,2,23.6,71.8,1.5,291
2025-06-09,3,23,73.7,1.5,294.1
2025-06-09,4,22.6,75.6,0.5,305.9
2025-06-09,5,22.2,76.6,1.4,297.5
2025-06-09,6,22.3,76.7,0.9,310.3
2025-06-09,7,22.9,74.5,0.7,294.7
2025-06-09,8,24,70.2,0.7,259.2
2025-06-09,9,24.5,68.4,0.7,68.5
2025-06-09,10,25.6,64.3,0.7,323.8
2025-06-09,11,27.5,57,1,65
2025-06-09,12,29.2,52.2,1.5,149.1
2025-06-09,13,30.2,47.7,1.6,241.2
2025-06-09,14,30.1,48.5,0.9,201.3
2025-06-09,15,30.8,47,1,134.2
2025-06-09,16,31.3,44,1.9,144.7
2025-06-09,17,30.5,47.6,2.1,150.9
2025-06-09,18,30.3,47.6,1.7,155.6
2025-06-09,19,29.2,50.4,1.8,148.6
2025-06-09,20,27.8,52.8,2.3,157.5
2025-06-09,21,27,53.7,0.6,154.8
2025-06-09,22,26.2,54.4,0.9,316
2025-06-09,23,25.4,55.5,1.3,47.2
2025-06-10,0,24.9,59.8,1.3,296.7
2025-06-10,1,24.3,56.2,1.4,295.7
2025-06-10,2,23.5,59.7,0.4,321.5
2025-06-10,3,22.8,64.2,1.5,313
2025-06-10,4,22,66.5,1.5,294.6
2025-06-10,5,21.8,69.5,0.5,133.7
2025-06-10,6,22.3,69.3,0.3,105.6
2025-06-10,7,23.8,63.9,0.9,152.1
2025-06-10,8,25.4,60,1.1,156.5
2025-06-10,9,26.7,56.4,1.3,274.9
2025-06-10,10,28.2,48.9,1.6,151.4
2025-06-10,11,30.8,42.8,1,179.7
2025-06-10,12,31.1,35.3,1.8,179.5
2025-06-10,13,32,32.9,1,303.7
2025-06-10,14,31.4,35.4,1.9,257.9
2025-06-10,15,32.6,34.5,1.8,174.3
2025-06-10,16,33.2,30.7,1.6,146.2
2025-06-10,17,33.2,31.6,1.4,105.3
2025-06-10,18,30.1,41.2,3.3,286.9
2025-06-10,19,29,41.1,1.1,271.4
2025-06-10,20,27.8,46.4,1.6,254.7
2025-06-10,21,27.3,43.3,1.5,59.8
2025-06-10,22,26.3,46.7,1.2,302.2
2025-06-10,23,25.4,48.1,2.3,292.6
2025-06-11,0,24.6,52.9,2.2,284.2
2025-06-11,1,23.7,57.6,1.5,292
2025-06-11,2,22.9,60.2,1.1,300.8
2025-06-11,3,21.9,60.1,1.1,54.1
2025-06-11,4,21.3,55.4,0.9,297.7
2025-06-11,5,21,52.9,1.2,102.6
2025-06-11,6,20.8,54.8,0.7,52.3
2025-06-11,7,20.8,56.4,1,66.9
2025-06-11,8,21.5,52,0.9,212
2025-06-11,9,22.7,49.1,1.5,264.2
2025-06-11,10,25.6,38.6,1.9,293.4
2025-06-11,11,27.2,31.7,2.5,283.5
2025-06-11,12,27.9,30.7,2.9,319.2
2025-06-11,13,30.3,26.9,2.7,285.6
2025-06-11,14,29.9,27.3,1.8,279.5
2025-06-11,15,30.6,27.6,1.9,137.2
2025-06-11,16,31.2,27.2,1.3,158.2
2025-06-11,17,30.3,25.6,2.2,294.8
2025-06-11,18,29.7,28,1.7,289.7
2025-06-11,19,28.7,29.2,1.6,302.6
2025-06-11,20,27.8,30.5,0.9,292.6
2025-06-11,21,26.9,33.1,1.4,292.6
2025-06-11,22,25.8,34.2,1.5,287.3
2025-06-11,23,25.1,34.2,0.4,291.8
2025-06-12,0,24.5,36,0.7,289.6
2025-06-12,1,23.8,39.7,0.9,11
2025-06-12,2,23,41.5,1.4,304.4
2025-06-12,3,21.9,44.7,0.7,39
2025-06-12,4,20.9,50.1,1,346
2025-06-12,5,20.9,52.1,0.6,332.7
2025-06-12,6,20.5,53.7,1,328.7
2025-06-12,7,21.6,52.2,1,352.4
2025-06-12,8,23.9,45.8,0.8,91
2025-06-12,9,25.3,44.1,0.6,57.1
2025-06-12,10,27.6,35.2,1.1,332.1
2025-06-12,11,28.7,35.4,1.1,82.4
2025-06-12,12,29.7,29.8,1.4,142.4
2025-06-12,13,29.7,30.7,0.8,299.3
2025-06-12,14,30.3,31.9,1.9,145.6
2025-06-12,15,30,31.9,1.7,128.4
2025-06-12,16,30.7,31,1.1,251.8
2025-06-12,17,30.2,32,2.3,152.1
2025-06-12,18,29.6,33.4,1.8,166.9
2025-06-12,19,28.7,38.7,1.8,167.1
2025-06-12,20,27.8,39.8,1.9,159.9
2025-06-12,21,26.9,39.6,0.7,97.1
2025-06-12,22,26.1,43.9,1.3,318.1
2025-06-12,23,25.2,44.9,0.7,167.6
2025-06-13,0,24.1,50.7,0.7,96.4
2025-06-13,1,23.1,58,1.3,92.7
2025-06-13,2,22.3,59.9,1.1,80.4
2025-06-13,3,21.8,61.7,0.5,71.6
2025-06-13,4,21.1,64.8,0.5,45.5
2025-06-13,5,20.8,65.7,0.4,59.6
2025-06-13,6,20.9,65.3,0.7,67.4
2025-06-13,7,21.2,63.6,0.7,94.2
2025-06-13,8,21.5,62,0.5,74.2
2025-06-13,9,21.9,60.3,0.8,91.4
2025-06-13,10,23.4,53.9,0.8,15.4
2025-06-13,11,24.7,49.1,0.9,83.3
2025-06-13,12,25.3,46.3,0.8,145.8
2025-06-13,13,25.7,44.3,1.1,95.8
2025-06-13,14,24.5,46.8,1.5,127
2025-06-13,15,22,68.3,0.8,168.7
2025-06-13,16,21.6,75.5,0.8,107.1
2025-06-13,17,20.8,84.1,0.8,319.4
2025-06-13,18,19.7,89.9,1.5,302.1
2025-06-13,19,19.2,93.9,1.4,306
2025-06-13,20,19.8,93,1,10.9
2025-06-13,21,19.6,93.5,0.7,51
2025-06-13,22,19.5,94,1.3,95.7
2025-06-13,23,18.4,95.8,0.9,134.7
2025-06-14,0,18.5,96,0.6,61.8
2025-06-14,1,18.4,96.8,0.4,84.2
2025-06-14,2,18.5,96.8,1.1,132.7
2025-06-14,3,18.5,96.7,0.4,73
2025-06-14,4,18.5,96.8,0.9,60.4
2025-06-14,5,18.7,96.9,1.1,105.5
2025-06-14,6,18.8,96.4,1,98.5
2025-06-14,7,19,96.6,1.2,124.2
2025-06-14,8,19.1,96.3,0,0
2025-06-14,9,19.4,96.6,0.4,66.1
2025-06-14,10,19.9,96.3,0.7,63.3
2025-06-14,11,20.4,95.5,0.9,303.8
2025-06-14,12,21.4,93.5,0.5,74.1
2025-06-14,13,23.4,80.7,0.2,227.8
2025-06-14,14,25.5,75.7,1.3,96.7
2025-06-14,15,26.6,73.4,1.9,139.1
2025-06-14,16,27.7,67.5,1.1,109.1
2025-06-14,17,27.3,68,0.8,350.2
2025-06-14,18,26.6,72.9,0.9,155.2
2025-06-14,19,26.1,74.6,0.6,300.1
2025-06-14,20,25.6,77.9,0.2,63.1
2025-06-14,21,25,75.1,1.4,130
2025-06-14,22,23.5,78.5,2.4,123.9
2025-06-14,23,22.9,79.7,1,85.8
2025-06-15,0,22.6,80.3,1,119.4
2025-06-15,1,22.2,83.9,0.4,121.6
2025-06-15,2,21.7,88.9,0.8,18.7
2025-06-15,3,21.7,88.3,0,0
2025-06-15,4,21.2,91.1,0.1,29.3
2025-06-15,5,21.2,91.7,0.1,352.8
2025-06-15,6,21.8,89.8,0,0
2025-06-15,7,23.2,85.7,0.1,337.8
2025-06-15,8,25.2,78.3,0.9,96.9
2025-06-15,9,24.9,76.9,1,325.5
2025-06-15,10,26.4,72.6,0.6,237.9
2025-06-15,11,28.5,61.9,1.4,160.4
2025-06-15,12,29.5,59.9,1.9,308.9
2025-06-15,13,30.6,58.1,1.5,154.9
2025-06-15,14,32.4,53,1.2,138.9
2025-06-15,15,32.7,49.5,0.8,223.8
2025-06-15,16,32.5,52,2.1,142.7
2025-06-15,17,31.6,54,2.2,166.3
2025-06-15,18,30.5,56.8,2.5,160.7
2025-06-15,19,29.4,60.6,2.5,151.4
2025-06-15,20,28.6,64.2,1.6,128.8
2025-06-15,21,27.8,67.7,1.7,131.6
2025-06-15,22,27.3,71.1,0.9,139.5
2025-06-15,23,25.9,80,1.3,160
2025-06-16,0,25.4,82.1,0.3,310.7
2025-06-16,1,24.4,88.8,0.9,299.1
2025-06-16,2,24.3,92.1,0.6,99.1
2025-06-16,3,23.9,93.6,0.1,347.8
2025-06-16,4,23.9,92.8,0.3,21.9
2025-06-16,5,24.2,91.3,0.8,307.7
2025-06-16,6,24.1,90.4,0,0
2025-06-16,7,24.9,84.8,0.8,319.2
2025-06-16,8,25.3,84,1.2,307
2025-06-16,9,25.4,84.1,0.3,63.2
2025-06-16,10,24.3,92.3,0.8,65.1
2025-06-16,11,24.9,91.2,0.2,106.4
2025-06-16,12,25.1,89.7,1.1,52
2025-06-16,13,25.8,88.9,0.5,298.2
2025-06-16,14,26.5,71.6,1.5,159.9
2025-06-16,15,27.9,69.4,1.3,145.9
2025-06-16,16,28.5,60.2,1.9,141
2025-06-16,17,28.5,59.8,2.2,147.3
2025-06-16,18,27.8,61.9,1.3,151.4
2025-06-16,19,27.4,61.2,1.3,139.1
2025-06-16,20,26.7,62.4,1,153.1
2025-06-16,21,26.1,67.2,1.7,151.4
2025-06-16,22,24.4,76.4,1,338.1
2025-06-16,23,24.2,75.7,0.5,74.7
2025-06-17,0,24.5,67.9,0.5,112.9
2025-06-17,1,22.8,79.6,0.2,2.1
2025-06-17,2,22.3,80.8,1.5,317.2
2025-06-17,3,21.7,83.5,0.3,10.3
2025-06-17,4,21.3,85.1,1,33.1
2025-06-17,5,21,86.5,0.7,15.1
2025-06-17,6,21.2,85.1,0.2,350.5
2025-06-17,7,22.6,77.8,0.7,32.7
2025-06-17,8,25,69.4,0.4,115.8
2025-06-17,9,25.4,65.1,1.4,131.3
2025-06-17,10,26.2,61.2,0.9,25.9
2025-06-17,11,27.7,58.7,1.3,69.5
2025-06-17,12,27.8,59.7,1.5,104.7
2025-06-17,13,29.5,56,1.7,91.2
2025-06-17,14,29.5,56,1.6,123
2025-06-17,15,30.7,56.6,2,150
2025-06-17,16,30.1,55.5,1.7,160.7
2025-06-17,17,30.4,54.9,1.3,133.2
2025-06-17,18,29.6,57.3,1.7,160.9
2025-06-17,19,28.8,60,1.8,158.1
2025-07-05,0,29.3,67.8,1,308.3
2025-07-05,1,28.9,69,0.7,309
2025-07-05,2,27.6,76.6,2.1,298.2
2025-07-05,3,27,79.6,1.7,293.8
2025-07-05,4,26.4,82.2,1.7,298.4
2025-07-05,5,25.9,83.4,1.7,296.6
2025-07-05,6,25.6,84.1,2,298.6
2025-07-05,7,26.9,79,1.2,297.4
2025-07-05,8,28.4,66.6,0.6,343.8
2025-07-05,9,29.8,60.3,1.4,307
2025-07-05,10,30.9,53.9,1.9,285.2
2025-07-05,11,31.9,48.8,1.6,157.8
2025-07-05,12,33.3,46.6,1.7,118.9
2025-07-05,13,34.4,46.2,2.1,231
2025-07-05,14,34.9,44.7,1.5,243.8
2025-07-05,15,35.5,43.6,1.4,87.2
2025-07-05,16,35.3,45.1,2,289.1
2025-07-05,17,35.2,46.7,1.2,44.2
2025-07-05,18,34.1,49.2,2.3,296.2
2025-07-05,19,33.1,51.2,2,301.4
2025-07-05,20,31.7,56.9,1.6,294.9
2025-07-05,21,31.1,58.5,0.4,27.1
2025-07-05,22,30.6,59.8,1.4,298.5
2025-07-05,23,29.9,62.9,1.4,296.4
2025-07-06,0,29.5,63.8,0.5,18.4
2025-07-06,1,28.8,66.8,0.8,297.9
2025-07-06,2,28.1,70.1,0.6,327.3
2025-07-06,3,27.7,72.6,0.3,5.2
2025-07-06,4,27.2,75.1,0.4,356
2025-07-06,5,26.7,76.9,0.5,25.3
2025-07-06,6,26.6,77,0.7,350.3
2025-07-06,7,27.5,73.6,0.9,312.2
2025-07-06,8,28.8,66.2,1,72.9
2025-07-06,9,29.8,58.2,1.8,127.3
2025-07-06,10,31.1,56,1.3,139.7
2025-07-06,11,32.1,54,1.3,147.3
2025-07-06,12,33.5,48.3,1.5,100.3
2025-07-06,13,33.4,49.8,2.4,290.1
2025-07-06,14,33.9,47.7,2.4,296.6
2025-07-06,15,33.1,53.2,2,295.8
2025-07-06,16,33.2,51.3,1.4,312.9
2025-07-06,17,34,50.2,1.3,341.9
2025-07-06,18,33.5,51.1,1.1,275.7
2025-07-06,19,32.9,55.6,1.9,304.9
2025-07-06,20,32.1,59.1,2.2,292.2
2025-07-06,21,31.2,62.9,1.3,297.6
2025-07-06,22,30.7,64.1,1.5,298.3
2025-07-06,23,30.3,65,0.6,315.8
2025-07-07,0,29.9,66.8,0.8,302.9
2025-07-07,1,29.7,68.3,0.7,313.9
2025-07-07,2,29.3,70.1,0.2,322.6
2025-07-07,3,28.9,72.9,0.3,29.8
2025-07-07,4,28.4,74.6,0.2,355.4
2025-07-07,5,28.2,75.2,0.8,44.4
2025-07-07,6,27.9,77.3,0.8,19.4
2025-07-07,7,28.8,73.2,1,152.2
2025-07-07,8,30.6,67,1.3,259.2
2025-07-07,9,31.7,61.1,0.8,142.8
2025-07-07,10,33.1,56.6,1.9,201.1
2025-07-07,11,34.3,52.8,1.9,320.4
2025-07-07,12,35.2,50.7,1.1,265.6
2025-07-07,13,35.8,49.7,1.4,42.2
2025-07-07,14,37.4,44.2,2.1,152.6
2025-07-07,15,38.3,41.5,2.3,123.3
2025-07-07,16,37.3,44.7,2.8,106.7
2025-07-07,17,36.6,46.1,2.4,85.4
2025-07-07,18,35.6,48.2,2.3,71.9
2025-07-07,19,33.5,53.4,2.6,83.4
2025-07-07,20,32.1,56,2.8,84.7
2025-07-07,21,31.7,49,2,120.4
2025-07-07,22,30.8,51.6,1.4,128.5
2025-07-07,23,30,55.7,2,125.7
2025-07-08,0,28.9,59.7,3,121.3
2025-07-08,1,28.1,63.5,3.3,125.9
2025-07-08,2,27.4,70.5,3.1,125.5
2025-07-08,3,27.1,74.6,2.8,121.4
2025-07-08,4,26.9,75.7,2.7,107
2025-07-08,5,26.7,76.7,2.7,104.2
2025-07-08,6,26.3,79,3.8,125.9
2025-07-08,7,27.1,75.4,3.1,125.3
2025-07-08,8,28.6,68.2,2.5,121.2
2025-07-08,9,29.3,64.7,3.3,115.4
2025-07-08,10,31.4,59.1,2.7,93.6
2025-07-08,11,32.1,56.8,2.9,91.6
2025-07-08,12,32,58.1,3.2,87.1
2025-07-08,13,31.6,59.9,2.5,92.7
2025-07-08,14,33.6,52.5,2.9,108.3
2025-07-08,15,33.1,52.5,3.6,106.4
2025-07-08,16,33,52,3.1,96.6
2025-07-08,17,32.5,52.6,2.7,87.1
2025-07-08,18,32.1,52.2,2.2,102.9
2025-07-08,19,31,55.4,2.2,108.6
2025-07-08,20,29.9,56.4,2,99
2025-07-08,21,28.8,57.9,2.6,124.3
2025-07-08,22,27.6,65.7,2.6,122.3
2025-07-08,23,26.6,71.2,1.6,89.4
2025-07-09,0,26.3,71.7,2,134
2025-07-09,1,25.7,75.1,1.8,96.2
2025-07-09,2,25.6,76.9,2.9,116.8
2025-07-09,3,25.2,78.5,2.9,125.4
2025-07-09,4,24.9,79,1.9,128.8
2025-07-09,5,24.7,79.1,2.1,119.5
2025-07-09,6,24.4,80.5,0.6,322.6
2025-07-09,7,26.6,71.1,1.1,77.8
2025-07-09,8,27.9,59.4,1.9,112.8
2025-07-09,9,30,45.9,1.6,96.8
2025-07-09,10,31.1,41.2,1.9,116.6
2025-07-09,11,31.9,39.8,2.6,120.2
2025-07-09,12,33.9,37.2,2.5,116.3
2025-07-09,13,33.7,34.4,3.7,119.1
2025-07-09,14,34.4,31.2,3.2,107.8
2025-07-09,15,34.7,30,2.8,88.3
2025-07-09,16,34.5,30.8,2.5,99.1
2025-07-09,17,33.2,32,2.9,102.6
2025-07-09,18,31.3,35.1,2.5,98.5
2025-07-09,19,29.7,37.5,3,90.9
2025-07-09,20,28.4,44.8,2.3,94.5
2025-07-09,21,27.1,56.2,2.4,109.8
2025-07-09,22,26.6,62,2.2,111.5
2025-07-09,23,26.1,67.9,2.9,129.7
