day,h,t,rh,ws,wd
2025-06-05,2,15.4,66.6,0.9,228.7
2025-06-05,3,15.2,68.2,1.1,166.5
2025-06-05,4,13.1,82.8,0.5,284.3
2025-06-05,5,13.1,81.5,1.9,243.1
2025-06-05,6,13.5,81.3,1.1,252.7
2025-06-05,7,15.8,72.1,1.6,266.1
2025-06-05,8,18.9,58.1,0.8,284.5
2025-06-05,9,22.1,44.4,1.2,217.5
2025-06-05,10,24.1,39.8,1.2,261.5
2025-06-05,11,25.2,35.6,1.3,142.1
2025-06-05,12,26.5,35.1,1.5,201.8
2025-06-05,13,27.7,33.7,1.7,171.3
2025-06-05,14,29,31.8,1.8,215.1
2025-06-05,15,29.1,34.4,1.7,65.1
2025-06-05,16,29.5,34.1,1.2,286.4
2025-06-05,17,29.1,35.6,0.4,180
2025-06-05,18,27.9,41,1.6,303.8
2025-06-05,19,26.7,39.9,1.3,312.8
2025-06-05,20,25.1,41.1,0.5,148.4
2025-06-05,21,22.8,57.3,1,219.5
2025-06-05,22,22,58.2,0.6,332.1
2025-06-05,23,21.4,62.3,2,248.8
2025-06-06,0,20.9,60.5,1.1,230.7
2025-06-06,1,19.1,71.7,1.4,259.2
2025-06-06,2,18.6,73.9,2.2,277.8
2025-06-06,3,18.6,71.9,1.4,231
2025-06-06,4,17.8,74.9,0.8,245.6
2025-06-06,5,17.6,78.3,0.3,265.1
2025-06-06,6,17.2,84.2,0.7,244.8
2025-06-06,7,18.1,81.1,0.9,271.4
2025-06-06,8,20.1,69.6,0.5,251.4
2025-06-06,9,21.2,66.4,0.4,356.7
2025-06-06,10,23.2,55.4,2.2,250.2
2025-06-06,11,23.7,59,1.9,309
2025-06-06,12,24.8,52.5,3.2,248.3
2025-06-06,13,26.5,51,1.6,268.5
2025-06-06,14,28,40.7,2.4,236.7
2025-06-06,15,28.8,38,3.3,207.5
2025-06-06,16,28.1,39.7,2.2,188
2025-06-06,17,27,43.2,3.7,186.9
2025-06-06,18,26.7,42.5,3.2,212
2025-06-06,19,25.4,48.6,1.1,168.2
2025-06-06,20,22.7,59.2,1.5,166.8
2025-06-06,21,22,57.2,1.8,229.6
2025-06-06,22,21.4,60.4,3.3,245.9
2025-06-06,23,20.4,65,1.2,217.2
2025-06-07,0,19.3,69.7,2.1,237.5
2025-06-07,1,19.6,65.7,2.8,240.2
2025-06-07,2,17.9,76,1.4,234.1
2025-06-07,3,17.3,78.2,0.4,297.2
2025-06-07,4,15.6,89.6,0.8,115.5
2025-06-07,5,15.3,89.3,0.8,189.2
2025-06-07,6,15.2,93.7,0.6,155.2
2025-06-07,7,18.6,79.8,1,264.6
2025-06-07,8,20.6,69.2,2.4,258.2
2025-06-07,9,23.7,52.8,3.1,242.5
2025-06-07,10,25.5,44,3,233.9
2025-06-07,11,27.3,37.3,3.1,223.1
2025-06-07,12,29.1,35.8,2.9,211.4
2025-06-07,13,30.9,34.5,3.1,189.6
2025-06-07,14,31,31.4,3.3,179.9
2025-06-07,15,31.4,28.8,3.2,191.7
2025-06-07,16,31.5,29,3.4,189.4
2025-06-07,17,31.2,28.7,2.7,197.4
2025-06-07,18,29.8,27.8,3.6,199
2025-06-07,19,27.7,35.3,3.1,207.9
2025-06-07,20,26,37.8,3.3,210.5
2025-06-07,21,25.1,42.2,2.3,210.9
2025-06-07,22,24.2,48.1,2.5,239.9
2025-06-07,23,23.4,55.7,2.3,239.8
2025-06-08,0,22.4,63.7,2.6,256.1
2025-06-08,1,21.3,69.4,2.2,249.2
2025-06-08,2,21,72.7,1,246
2025-06-08,3,20.7,72.7,1.6,208.3
2025-06-08,4,19.9,79.1,1.1,211.5
2025-06-08,5,19.2,83,0.8,219.3
2025-06-08,6,19.5,84.5,1.3,247.5
2025-06-08,7,20.6,79.6,0.7,238.7
2025-06-08,8,22.9,70.4,0.7,284.4
2025-06-08,9,24.5,63.6,0.6,84.1
2025-06-08,10,25.5,60,1.3,263.7
2025-06-08,11,26.8,54.8,1.4,199.8
2025-06-08,12,29,51.9,2.1,251
2025-06-08,13,29.6,47.6,4.4,218.3
2025-06-08,14,29.9,46.7,3.1,200.5
2025-06-08,15,30.6,44.6,3.4,243.1
2025-06-08,16,30.7,43.7,3.1,184.8
2025-06-08,17,30.7,42.9,2.6,198.6
2025-06-08,18,29.7,46.2,2.7,171.6
2025-06-08,19,28.8,47,2.8,181.2
2025-06-08,20,28.1,51.5,3.4,204
2025-06-08,21,26.5,64,3.9,187.9
2025-06-08,22,25.5,67.6,2.6,193.5
2025-06-08,23,24.5,70.7,2.7,212.4
2025-06-09,0,23.8,74,2.6,206.4
2025-06-09,1,23.2,76.3,1.1,176.9
2025-06-09,2,22.1,81.1,2.2,242.5
2025-06-09,3,21.4,86.1,2.5,241.9
2025-06-09,4,20.4,90.9,1.3,209.5
2025-06-09,5,20.4,90.7,0.2,239.1
2025-06-09,6,20.6,90.8,0.5,242.6
2025-06-09,7,21.1,89.7,0.8,286.3
2025-06-09,8,22.6,78.8,0.3,216.1
2025-06-09,9,24.4,72.7,0.4,308.4
2025-06-09,10,25.8,69.4,0.6,330.3
2025-06-09,11,28.3,63,0.7,44.8
2025-06-09,12,28.3,59.6,1.9,266.1
2025-06-09,13,29.7,58.6,2.9,312.9
2025-06-09,14,31.1,50.7,2.4,219.7
2025-06-09,15,31,49.7,3.4,212.4
2025-06-09,16,30.3,48.2,3.4,197.3
2025-06-09,17,30.3,49,3.8,204.3
2025-06-09,18,29.6,54.2,3.5,198
2025-06-09,19,28.3,58.9,2.4,183.9
2025-06-09,20,27.4,50.8,2,188.3
2025-06-09,21,26.6,49.2,1.5,197.1
2025-06-09,22,25.7,52.7,1.6,217.9
2025-06-09,23,24.6,56.4,1,203.2
2025-06-10,0,23,66.8,3.3,248
2025-06-10,1,22.1,72.7,1.3,255.8
2025-06-10,2,21.4,79.3,2.2,248.7
2025-06-10,3,20.8,82.5,2.4,258.2
2025-06-10,4,20.1,88,2.3,259
2025-06-10,5,19.3,91.6,1.4,176.6
2025-06-10,6,19.7,84.8,0,132.8
2025-06-10,7,21,80.9,0.9,247
2025-06-10,8,24.4,67.1,1.1,132.6
2025-06-10,9,26.5,60.8,1.3,118
2025-06-10,10,27.4,54,2.3,337.5
2025-06-10,11,29.2,48.4,2.2,273
2025-06-10,12,31.1,45.1,1.5,322.3
2025-06-10,13,31.4,41.9,2.5,224.6
2025-06-10,14,31.5,38.5,2.8,239.9
2025-06-10,15,31.9,39.5,4.2,222.6
2025-06-10,16,32.9,37.6,2.9,228.4
2025-06-10,17,32.4,33.8,4.5,243.9
2025-06-10,18,30.2,42.9,3.1,281.3
2025-06-10,19,28.6,44.3,3.1,298.7
2025-06-10,20,26.8,52.3,1.2,279.6
2025-06-10,21,25.6,58.9,2,266.1
2025-06-10,22,25.2,53,2.6,293.2
2025-06-10,23,24.6,56,1.5,275.3
2025-06-11,0,24.1,59.7,2.9,302.6
2025-06-11,1,23.2,63.3,2.2,306.3
2025-06-11,2,22.2,66,3,303.2
2025-06-11,3,21.4,66.1,2.7,317
2025-06-11,4,20.7,58.3,1.6,358.4
2025-06-11,5,19.1,62.8,0.3,72.4
2025-06-11,6,19.3,66.8,1.4,271.6
2025-06-11,7,20,70.8,0.1,155.6
2025-06-11,8,21.3,58.2,0.8,288.8
2025-06-11,9,23.4,51,1.3,89.1
2025-06-11,10,25.6,45.5,1.4,305.8
2025-06-11,11,27.5,39.5,2.5,42
2025-06-11,12,28.7,34.4,2.6,298
2025-06-11,13,30.2,30.1,3.3,299.5
2025-06-11,14,29.9,32.2,2.9,311.2
2025-06-11,15,30.6,33.5,1.6,300.2
2025-06-11,16,30.7,30.8,2,276.7
2025-06-11,17,30.6,29.8,2.5,291.8
2025-06-11,18,29.7,34.6,2.9,296.1
2025-06-11,19,27.7,36.8,2.3,309.7
2025-06-11,20,25.5,46.1,1.3,275.5
2025-06-11,21,24.9,42.3,2.1,294.8
2025-06-11,22,22.4,53.5,1.8,144.9
2025-06-11,23,21.6,55.2,1.8,152
2025-06-12,0,20.4,59.7,1.3,185.3
2025-06-12,1,19.1,64.2,1.5,144.1
2025-06-12,2,19.1,72.2,0.7,280
2025-06-12,3,18.7,75.6,1,255.5
2025-06-12,4,18.3,74.2,1.1,227.2
2025-06-12,5,17.6,77.3,1,235.2
2025-06-12,6,18.2,77.7,1.1,229.4
2025-06-12,7,20.1,66.3,0.5,201.3
2025-06-12,8,22.2,60.9,0.9,70.1
2025-06-12,9,25.4,49.3,0.6,42.5
2025-06-12,10,26.8,44.8,1.1,353.4
2025-06-12,11,28,40.5,1.6,319.6
2025-06-12,12,28.8,36.7,1.3,300
2025-06-12,13,29.8,35.7,2.9,227.3
2025-06-12,14,29.2,37.8,3.2,238.4
2025-06-12,15,29.7,38.5,3.5,239
2025-06-12,16,29.7,37.9,3.6,226
2025-06-12,17,30.1,38.8,3.2,227.1
2025-06-12,18,29,44.1,3.2,238.6
2025-06-12,19,28.1,45.6,3.1,198.8
2025-06-12,20,27.1,47.4,2.6,221.8
2025-06-12,21,26.2,42.4,2.8,236.7
2025-06-12,22,24.6,45.6,3.2,243.7
2025-06-12,23,23.6,51.3,2.9,231.4
2025-06-13,0,22,60.3,2.2,256.9
2025-06-13,1,21.3,67,0.7,264.3
2025-06-13,2,20.8,68.5,1.9,222.5
2025-06-13,3,20.3,69.7,0.9,215.6
2025-06-13,4,19.9,72.1,0.8,217.8
2025-06-13,5,20.1,73.9,2.2,249.8
2025-06-13,6,19.5,76.6,1,242.9
2025-06-13,7,20.1,78.2,0.7,250.3
2025-06-13,8,20.5,75.2,1.7,248.1
2025-06-13,9,21,74.7,2.1,263.3
2025-06-13,10,21.9,67.6,2.4,249
2025-06-13,11,23.5,61.5,2.7,251.4
2025-06-13,12,22.6,67,3.1,239.9
2025-06-13,13,22.5,68.9,3.4,249.1
2025-06-13,14,20.4,75.1,5,236.6
2025-06-13,15,18.8,91.8,2.4,250.6
2025-06-13,16,20,87.4,2.3,263.1
2025-06-13,17,19.8,90.9,1.7,269.9
2025-06-13,18,18.7,97.2,1.7,282.1
2025-06-13,19,18.4,96.7,0.3,309.8
2025-06-13,20,18.3,98.2,0.3,326.9
2025-06-13,21,18.2,97.6,0.4,352.6
2025-06-13,22,18.3,99.2,0.5,107
2025-06-13,23,18.4,99.5,1,259.5
2025-06-14,0,18.4,100,1.6,207.2
2025-06-14,1,18.4,99.8,0.6,66.3
2025-06-14,2,18.6,99.9,0.9,309.3
2025-06-14,3,18.7,99.8,0.3,205.6
2025-06-14,4,18.6,99.9,0.1,60.3
2025-06-14,5,18.9,99.9,1.1,318.3
2025-06-14,6,18.7,99.9,1.4,309.7
2025-06-14,7,18.9,99.6,1.2,306.7
2025-06-14,8,18.9,99.6,1.5,297.5
2025-06-14,9,19.2,99.3,0.9,163.8
2025-06-14,10,20.1,97.3,2.1,357.5
2025-06-14,11,20.7,96.5,0.5,358.6
2025-06-14,12,21.9,93.4,2,42.5
2025-06-14,13,22.6,87.3,1.8,103
2025-06-14,14,25.2,77.6,1.6,68.9
2025-06-14,15,26.5,74.3,1.2,321.6
2025-06-14,16,26.7,76.8,2.2,304.4
2025-06-14,17,25.7,80.3,2.7,303.4
2025-06-14,18,26.1,78.9,1.6,309.1
2025-06-14,19,25.7,81.4,0.1,136
2025-06-14,20,24,89.7,1.5,156.6
2025-06-14,21,23.1,96.3,1.2,143.4
2025-06-14,22,22.7,94.8,0.4,137.1
2025-06-14,23,22.1,98.5,1.6,251.4
2025-06-15,0,21.5,99,1.2,230.1
2025-06-15,1,21.5,99,1.1,245.5
2025-06-15,2,21.1,99.6,0.3,110.7
2025-06-15,3,21,99.8,0.2,135.8
2025-06-15,4,21.2,99.8,0.5,143.5
2025-06-15,5,21.4,99.6,0.7,51.7
2025-06-15,6,22,99,0.3,128.7
2025-06-15,7,22.2,98.8,1.4,68.3
2025-06-15,8,22.6,97.8,0.8,56.5
2025-06-15,9,24.3,91.6,1,24.4
2025-06-15,10,25.8,81.6,1.6,247.4
2025-06-15,11,27.4,71.4,3.6,240.2
2025-06-15,12,29,64.4,3.6,232.5
2025-06-15,13,30.1,64,3.3,194.2
2025-06-15,14,31,60.9,3.5,196.3
2025-06-15,15,31.2,60.1,3.1,190.3
2025-06-15,16,31.3,59.5,3.5,176.3
2025-06-15,17,31,60.6,4.6,183.7
2025-06-15,18,29.5,64.5,4.8,184.1
2025-06-15,19,28.6,68.2,3.8,192.3
2025-06-15,20,27.4,73.7,2.4,177.1
2025-06-15,21,26.9,77.2,3.3,181.2
2025-06-15,22,26,81.7,3.8,177.1
2025-06-15,23,25.1,86.1,3,177.9
2025-06-16,0,24.6,89.1,2.3,210.1
2025-06-16,1,24,92.7,1.6,214.3
2025-06-16,2,24.4,90.2,3.1,216
2025-06-16,3,24.3,90,3.1,218
2025-06-16,4,24.4,89.4,2.5,219.7
2025-06-16,5,24.3,90.3,2.8,208.1
2025-06-16,6,24.6,88.8,3.5,242.4
2025-06-16,7,25.1,86.3,2.7,217.8
2025-06-16,8,25.2,87.4,2.9,239.1
2025-06-16,9,25.2,86.3,3.4,224.8
2025-06-16,10,24.5,94.1,2.5,228.5
2025-06-16,11,24.9,91.3,2.1,213.5
2025-06-16,12,25.2,89,2.6,238.4
2025-06-16,13,25.7,86.4,2.9,228.1
2025-06-16,14,25,89.7,3.5,215.8
2025-06-16,15,25.6,80.5,4.5,201.4
2025-06-16,16,27.3,71.2,4.1,197.1
2025-06-16,17,27.3,71.7,2.9,181.1
2025-06-16,18,27.3,71.5,3.1,197.2
2025-06-16,19,26.7,72.8,3,207
2025-06-16,20,26.1,75.9,2.7,205
2025-06-16,21,25.7,71.7,3.1,217.3
2025-06-16,22,24.9,72.8,2.9,216.8
2025-06-16,23,24.1,75.3,3.4,231.2
2025-06-17,0,23.9,76,3.2,224
2025-06-17,1,23.3,78.7,2.5,218.2
2025-06-17,2,22.7,81.1,4.3,220.7
2025-06-17,3,22.5,82,3.6,216.7
2025-06-17,4,22.5,81,3.5,214.6
2025-06-17,5,22.3,81.5,1.6,216.8
2025-06-17,6,22.2,82.5,2.4,196.6
2025-06-17,7,22.9,79,2.6,183.5
2025-06-17,8,23.7,74.3,3.8,201.3
2025-06-17,9,24.8,72.5,3.1,191.8
2025-06-17,10,26,70.5,3.3,176.7
2025-06-17,11,26.6,69.7,3.5,177
2025-06-17,12,27.7,64.9,4,201.3
2025-06-17,13,27.8,66.6,3.9,171.6
2025-06-17,14,28.8,65.1,3.6,181.8
2025-06-17,15,28.8,65.1,3.9,204.2
2025-06-17,16,29.2,64.6,3.6,193.6
2025-06-17,17,28.9,66.7,4.2,191
2025-06-17,18,28.5,67.2,4.2,205.2
2025-06-17,19,27.8,70.5,3.5,194.6
2025-07-05,0,28.1,80.3,1.7,207.8
2025-07-05,1,27.3,83.4,1.4,225.2
2025-07-05,2,26.4,87.8,1.8,245.9
2025-07-05,3,25.4,93.7,1.7,255.6
2025-07-05,4,24.6,96.3,1.7,264.4
2025-07-05,5,24.4,97.2,1.9,266.8
2025-07-05,6,24.4,97.4,1,283.6
2025-07-05,7,25.8,88.9,1.2,266.6
2025-07-05,8,27.8,80.5,0.5,279.8
2025-07-05,9,29.2,68,1.3,239.7
2025-07-05,10,30.1,61.7,1.3,233.5
2025-07-05,11,31.6,56.8,1.5,264.6
2025-07-05,12,32.4,55.3,1.7,221.5
2025-07-05,13,33.5,53.4,1.5,264.6
2025-07-05,14,34.2,49.8,1.6,246.4
2025-07-05,15,35,52.7,1.8,299.3
2025-07-05,16,35.7,49.3,1.5,284.2
2025-07-05,17,35.2,51,1.1,320.9
2025-07-05,18,34.2,57.8,1.4,308.9
2025-07-05,19,32.3,61.5,1.3,312.8
2025-07-05,20,31.9,60.6,0.8,350.2
2025-07-05,21,29.3,76.8,0.8,217.2
2025-07-05,22,28,87.2,0.8,281.4
2025-07-05,23,27.1,90.1,1.1,280.2
2025-07-06,0,27.1,88.7,0.9,268.4
2025-07-06,1,26.3,91.8,1.3,255.8
2025-07-06,2,25.6,95.2,1.5,254.3
2025-07-06,3,25,96.7,0.8,264.4
2025-07-06,4,24.6,97.6,0.6,281.2
2025-07-06,5,24.7,97.6,1,231.3
2025-07-06,6,24.8,97.3,0.5,259.3
2025-07-06,7,25.7,92.2,2,254.9
2025-07-06,8,27.8,82.1,0.8,272.9
2025-07-06,9,29.4,71.2,0.9,255.8
2025-07-06,10,30.2,63.2,1.5,20.9
2025-07-06,11,31.4,60.3,1.3,110.8
2025-07-06,12,32.2,57.6,1.4,129.2
2025-07-06,13,33.7,52.9,1.5,232.6
2025-07-06,14,33.9,56.6,1.1,308.7
2025-07-06,15,34,58.3,1.5,24.9
2025-07-06,16,33.1,59.1,1.8,46.7
2025-07-06,17,33.1,61,1.3,12.8
2025-07-06,18,32.7,63.1,1.4,291.1
2025-07-06,19,32.1,63.3,1.4,303.1
2025-07-06,20,29.8,75.2,0.6,73.9
2025-07-06,21,28.6,81.7,0.4,164.2
2025-07-06,22,27.6,87.3,0.8,164.2
2025-07-06,23,27.1,88.3,0.4,180.7
2025-07-07,0,26.9,95.1,1,231.7
2025-07-07,1,25.8,95.4,0.8,212.9
2025-07-07,2,26.1,96.9,1.1,224.4
2025-07-07,3,25.7,97.6,0.2,205.6
2025-07-07,4,25.5,95.4,0.9,119.1
2025-07-07,5,25.3,96.4,0.7,251.1
2025-07-07,6,25.2,98,0.8,162.1
2025-07-07,7,26.7,93.4,0.3,278.5
2025-07-07,8,29.1,80.8,0.7,3.7
2025-07-07,9,30.3,76.2,0.7,315.1
2025-07-07,10,31.9,69.7,1.7,309.7
2025-07-07,11,33.9,63.3,1.8,0.1
2025-07-07,12,34.2,59.4,2.3,273.6
2025-07-07,13,35.6,56.6,1.4,73.8
2025-07-07,14,36.2,55.8,1.7,319.6
2025-07-07,15,37,53.3,1.8,315
2025-07-07,16,36.6,53.4,2.3,312
2025-07-07,17,37.6,51.6,1.8,274
2025-07-07,18,31.7,70.5,2.5,312.1
2025-07-07,19,33.8,66.1,4,101.5
2025-07-07,20,28.2,86.8,2.2,190
2025-07-07,21,28.1,96.1,2.2,239.6
2025-07-07,22,28,96.6,1.6,246.4
2025-07-07,23,27.3,95.4,2.2,254.1
2025-07-08,0,26.6,97.8,0.5,124.2
2025-07-08,1,26.9,84.2,2,80.7
2025-07-08,2,26.8,78.8,2.5,83.7
2025-07-08,3,26.5,80.9,1.7,59.3
2025-07-08,4,26.5,82.8,3,80
2025-07-08,5,26.4,86.1,4.1,54.6
2025-07-08,6,26.7,84,3.4,65.5
2025-07-08,7,27.6,79.6,3.5,62.5
2025-07-08,8,28.3,74.9,5.3,61.8
2025-07-08,9,29.6,71.4,4.7,58.1
2025-07-08,10,31,68.3,3.6,59
2025-07-08,11,32.2,65.3,3.9,59.5
2025-07-08,12,32.5,65.4,4.3,60
2025-07-08,13,32.5,62.1,5.2,58.2
2025-07-08,14,32.9,60.1,4.2,65.5
2025-07-08,15,33,61.9,4.6,67.3
2025-07-08,16,32.6,60,3.8,72.5
2025-07-08,17,32.3,61,3.2,76.8
2025-07-08,18,31.4,62.5,3.1,73.7
2025-07-08,19,30.6,64.6,2.5,78.3
2025-07-08,20,30,64.6,3.5,71
2025-07-08,21,29.2,63.2,3.1,71.6
2025-07-08,22,28.2,65.7,3.2,72.2
2025-07-08,23,27.6,66.7,3.5,56.9
2025-07-09,0,26.9,72,3.3,66
2025-07-09,1,26.4,74.8,4.2,50
2025-07-09,2,26.1,75.8,3.3,56.9
2025-07-09,3,25.6,78.3,4,49.8
2025-07-09,4,25.3,79.2,3.7,39.5
2025-07-09,5,24.7,84.2,2.4,39
2025-07-09,6,24.7,85.3,1.2,329.7
2025-07-09,7,26.3,79,1,37.4
2025-07-09,8,27.3,71.6,2.5,43.2
2025-07-09,9,28.9,52,3,61.2
2025-07-09,10,30.6,47.9,3.3,58.7
2025-07-09,11,31.6,45.5,3.6,66.9
2025-07-09,12,32.5,42.2,4.5,82.5
2025-07-09,13,33.1,40.6,5,82.1
2025-07-09,14,33.3,36.1,5,79.1
2025-07-09,15,33.4,35.5,5.4,77.1
2025-07-09,16,32,38.5,5.5,71.5
2025-07-09,17,32.1,35.9,5.8,78.1
2025-07-09,18,31.2,39.6,4.8,87.3
2025-07-09,19,30.2,46.4,4.6,76.5
2025-07-09,20,28.6,53.2,3.8,82.7
2025-07-09,21,28,49.8,4.3,65.8
2025-07-09,22,27.2,59.4,5,61.4
2025-07-09,23,26.9,62.4,5.1,59.7
