day,h,t,rh,ws,wd
2025-06-07,21,22.9,43.6,2.1,276.5
2025-06-07,22,22.7,41.8,2.2,249.7
2025-06-07,23,22.6,42.4,1.5,152.3
2025-06-08,0,21.8,48.3,0.6,282
2025-06-08,1,20.9,53.7,1.6,18
2025-06-08,2,22.2,55.3,2.2,288.8
2025-06-08,3,21.4,55.1,1.5,291.3
2025-06-08,4,21,55,1.6,295.2
2025-06-08,5,20.4,59.4,0.9,257.9
2025-06-08,6,20.4,64,0.3,55.3
2025-06-08,7,22.8,58.7,1,266.3
2025-06-08,8,24,57.6,0.7,291.4
2025-06-08,9,24.9,57.5,1.4,293.6
2025-06-08,10,26,55.7,1.7,196.3
2025-06-08,11,27.2,50.8,1.9,237.9
2025-06-08,12,29.1,47.4,1.9,126.3
2025-06-08,13,29.4,45.2,2.4,133.9
2025-06-08,14,29.4,41.8,2.4,149.8
2025-06-08,15,28.3,44.5,1.9,161.4
2025-06-08,16,27.4,45.5,1.8,153
2025-06-08,17,26,51.1,2.1,163.9
2025-06-08,18,25.3,58,1.7,149.3
2025-06-08,19,23.7,61.2,1.3,142.6
2025-06-08,20,20.2,81.8,1.5,125.1
2025-06-08,21,19.8,84.3,0.3,231.3
2025-06-08,22,19.6,84.2,0.6,282
2025-06-08,23,19.2,85.5,0.2,147.5
2025-06-09,0,19,86.7,0.5,165.8
2025-06-09,1,18.6,86.8,0.1,104.8
2025-06-09,2,18.3,90.1,0.7,319.8
2025-06-09,3,18.2,90.7,0.7,323.9
2025-06-09,4,17.9,90.5,0.3,152.4
2025-06-09,5,18.2,90.4,0.5,342
2025-06-09,6,18.6,89.6,0.5,290.2
2025-06-09,7,19.6,84.7,0.5,174.8
2025-06-09,8,20.4,84.5,1,175.6
2025-06-09,9,21.8,77.8,1.2,178.8
2025-06-09,10,23.1,70.1,1.4,158.6
2025-06-09,11,25.1,60.8,2,148.2
2025-06-09,12,25.7,58.7,2.5,141.4
2025-06-09,13,25.9,56.6,2.6,182
2025-06-09,14,25.6,59.2,1.6,178
2025-06-09,15,24.5,63.3,1.7,155
2025-06-09,16,22.9,69.4,2.2,150.8
2025-06-09,17,23.5,67.4,1.7,188.9
2025-06-09,18,22.7,69.8,2.1,162.4
2025-06-09,19,21.9,74.2,1.2,160.2
2025-06-09,20,20.6,80.2,1.1,174.7
2025-06-09,21,20.3,82.2,2.2,210.7
2025-06-09,22,20,85,1.7,200.7
2025-06-09,23,20.3,85.3,2.4,211.3
2025-06-10,0,19.5,87.4,2.5,227.6
2025-06-10,1,19,90.1,1.5,232.5
2025-06-10,2,18.4,92.5,1.4,232.1
2025-06-10,3,18.1,93.6,1.6,230.5
2025-06-10,4,17.4,93.5,0.8,318.5
2025-06-10,5,17.3,95.2,1.6,323.6
2025-06-10,6,18.1,95.6,0.6,288.2
2025-06-10,7,19.6,86.7,1.1,183.8
2025-06-10,8,22.7,71.1,1.5,164.2
2025-06-10,9,23.2,73.7,1.6,176.4
2025-06-10,10,24.6,67.4,2,156.3
2025-06-10,11,26.4,60.3,1.7,178.4
2025-06-10,12,27.2,57.1,2,165.7
2025-06-10,13,27.6,51,1.9,169.3
2025-06-10,14,26.9,54.3,2.7,135.6
2025-06-10,15,28.9,50.3,1.7,143.9
2025-06-10,16,28.8,46.8,1.6,102
2025-06-10,17,28.5,51.3,4.1,207.9
2025-06-10,18,28.1,53.2,3.7,219.1
2025-06-10,19,27.5,55.9,3.6,225.4
2025-06-10,20,26.9,58.3,3,228.6
2025-06-10,21,24.7,62.9,0.2,172.1
2025-06-10,22,25.6,64.1,2,262.5
2025-06-10,23,24.7,65.8,1.6,2.5
2025-06-11,0,24.5,57.5,2,29.5
2025-06-11,1,23.6,56.4,1.5,35.5
2025-06-11,2,22.8,57.5,1.3,313.2
2025-06-11,3,22.9,55.8,2.5,31.9
2025-06-11,4,22,56.9,1.7,10.5
2025-06-11,5,20.8,58.7,1.7,28.4
2025-06-11,6,20.6,53.7,1.3,15.2
2025-06-11,7,21.2,51.4,1.5,305.6
2025-06-11,8,22.8,42.3,2.2,314.1
2025-06-11,9,23.5,41.8,2.5,280.6
2025-06-11,10,24.2,42.3,2.5,288.5
2025-06-11,11,26.4,35.9,2.2,27.3
2025-06-11,12,27.3,29.9,3,348
2025-06-11,13,28.7,28.6,2.7,74.5
2025-06-11,14,27.8,34.2,2.7,173.8
2025-06-11,15,27.2,34.2,1.7,173.1
2025-06-11,16,27.1,31.8,2.4,202.3
2025-06-11,17,26.9,35.9,2.4,122.9
2025-06-11,18,26.1,38.5,1.6,166.8
2025-06-11,19,23.9,47.5,1.3,152.5
2025-06-11,20,20.9,60.4,0.5,185.4
2025-06-11,21,19.8,66.9,0.5,43.4
2025-06-11,22,20,64.3,0.6,285.2
2025-06-11,23,19.3,65.7,0.1,250.5
2025-06-12,0,20.1,58,1,326.4
2025-06-12,1,19.5,61.5,1.2,291.8
2025-06-12,2,19.1,62.4,0.2,265.8
2025-06-12,3,20,58.6,1.8,19.7
2025-06-12,4,20.6,55.5,2.3,300.6
2025-06-12,5,20.2,54.7,1.1,319
2025-06-12,6,19,64.4,0.7,207.9
2025-06-12,7,20.3,66.7,1.5,223.7
2025-06-12,8,21.5,66.7,1.5,184.6
2025-06-12,9,22.3,64.6,1.2,172
2025-06-12,10,23,63.5,1.2,202.6
2025-06-12,11,24.6,53.1,1.6,174.9
2025-06-12,12,25.5,46.1,1.6,199.8
2025-06-12,13,26,40.5,1.4,150.8
2025-06-12,14,27,35.2,1.5,160.8
2025-06-12,15,26.2,46.2,2.2,169.7
2025-06-12,16,25.3,51.5,1.6,173.4
2025-06-12,17,24.8,53.4,1.7,180.7
2025-06-12,18,23.1,58.8,1.9,193.5
2025-06-12,19,21.2,68.7,2.3,207.5
2025-06-12,20,19.7,80.7,1.7,156.5
2025-06-12,21,19,82.7,0.9,200.9
2025-06-12,22,18.4,84.3,0.6,10.1
2025-06-12,23,17.9,82.9,1.2,13.4
2025-06-13,0,17.9,82.2,0.9,103
2025-06-13,1,17.7,90.8,0.5,106.8
2025-06-13,2,17.6,92.1,0.7,23.4
2025-06-13,3,17,91.4,0,314.5
2025-06-13,4,17,91.4,0.6,11.1
2025-06-13,5,17.3,92.9,1.1,0.1
2025-06-13,6,17.4,91.8,0.6,274.2
2025-06-13,7,18.7,87.4,0.6,298.4
2025-06-13,8,20.1,73.9,1.6,0.8
2025-06-13,9,21.1,71.6,0.5,293.2
2025-06-13,10,22.4,66,1.3,206.4
2025-06-13,11,22.7,63.2,2.5,206.6
2025-06-13,12,22,77.1,0.9,206.1
2025-06-13,13,21.2,71.9,2,257.6
2025-06-13,14,19.9,72.6,1,240.2
2025-06-13,15,19.7,83,1.3,277.3
2025-06-13,16,21.1,72,0.8,184.9
2025-06-13,17,21.5,66.9,1,30.8
2025-06-13,18,21,74.2,0.5,16.8
2025-06-13,19,20.7,83.6,0.6,245.3
2025-06-13,20,20,89.4,0.6,41.7
2025-06-13,21,19.8,91.4,0.5,276.1
2025-06-13,22,19.8,91.9,0.1,258.5
2025-06-13,23,19.4,91.9,0.6,181.8
2025-06-14,0,18.9,95.2,2.3,286.4
2025-06-14,1,19,96.7,1.9,39.3
2025-06-14,2,19.1,97.1,1.7,27.1
2025-06-14,3,19.3,96.5,0.5,47.3
2025-06-14,4,19.3,96.9,1.8,290.8
2025-06-14,5,19.1,97.3,1,309.5
2025-06-14,6,19.3,96.9,1.3,85.4
2025-06-14,7,19.9,97.3,0.1,31.7
2025-06-14,8,20,97.1,1.2,30
2025-06-14,9,20.7,97.4,0.5,7.2
2025-06-14,10,21,96.8,0.5,26.5
2025-06-14,11,20.5,95.3,2.6,83.3
2025-06-14,12,21.2,94.4,0.9,262.9
2025-06-14,13,21.4,94.9,1.5,47.2
2025-06-14,14,22,93.9,1.5,35.2
2025-06-14,15,22.2,95.8,1.5,43.5
2025-06-14,16,22.2,92.8,1.8,83.7
2025-06-14,17,22.5,90.5,1.7,93.4
2025-06-14,18,21.9,91.5,1.2,70.4
2025-06-14,19,21.9,91.6,0.8,17.6
2025-06-14,20,21.7,92.3,0.9,304
2025-06-14,21,21.4,93.1,0.4,353.8
2025-06-14,22,20.9,92.9,1,307.6
2025-06-14,23,20.3,92.8,0.8,270.3
2025-06-15,0,20,94.2,1.5,296.7
2025-06-15,1,19.9,92.2,1.8,293.8
2025-06-15,2,19.1,95.5,2.1,26.6
2025-06-15,3,18.9,95,1.3,299.5
2025-06-15,4,19.3,96.4,2.2,304
2025-06-15,5,19.2,97.1,0.6,113.1
2025-06-15,6,19,96.8,2.2,25.1
2025-06-15,7,21.6,97.6,0.5,58.7
2025-06-15,8,23.3,90,0.8,344.7
2025-06-15,9,25.6,81,0.9,171.4
2025-06-15,10,26.6,71.9,1.8,162.1
2025-06-15,11,27.3,71,2,124.7
2025-06-15,12,26.2,68.8,2.2,153.5
2025-06-15,13,28.2,68.6,1.8,151.7
2025-06-15,14,26.8,66.8,1.2,158.6
2025-06-15,15,26.9,65,1.7,121.2
2025-06-15,16,29.7,57.6,2,181.8
2025-06-15,17,28.6,56.2,1.3,171.7
2025-06-15,18,25.8,67,1.2,132.9
2025-06-15,19,24.5,73.4,0.5,223.5
2025-06-15,20,22.9,82.2,0.6,179
2025-06-15,21,22.3,89.8,1,218.3
2025-06-15,22,22.2,91,0.4,175.1
2025-06-15,23,23.9,88.1,4.2,225.8
2025-06-16,0,21.9,91.1,0.7,121.4
2025-06-16,1,21.3,94.4,2.2,206.7
2025-06-16,2,23.2,92.9,3.2,226.9
2025-06-16,3,22,89.1,0.7,237.3
2025-06-16,4,23.7,90.1,3.6,229
2025-06-16,5,22.5,88.1,0.6,126
2025-06-16,6,22.5,93.1,0.6,118.1
2025-06-16,7,24.4,84,3.1,265
2025-06-16,8,25.6,79.8,1.9,293.5
2025-06-16,9,25.8,79.6,1.4,201.2
2025-06-16,10,24,82.1,0.7,193
2025-06-16,11,23.5,93.9,2,214.5
2025-06-16,12,23.6,93.4,1.1,180.3
2025-06-16,13,23.9,90.4,2,208.1
2025-06-16,14,24.3,86.3,2.5,210.8
2025-06-16,15,24.7,78,3.8,220.1
2025-06-16,16,25.3,70.7,3,229.3
2025-06-16,17,26.1,64.5,2.6,234.6
2025-06-16,18,25.7,65.5,4.1,216
2025-06-16,19,25.7,65.4,1.1,249.1
2025-06-16,20,22.3,77.4,1.4,210.7
2025-06-16,21,20.8,83.1,1.2,200.2
2025-06-16,22,19.4,86.8,0.9,173.8
2025-06-16,23,18.9,90.7,0.8,216.4
2025-06-17,0,18.9,91.7,0.8,62.3
2025-06-17,1,21.6,80.7,2.3,211.2
2025-06-17,2,22.6,72,3,221.5
2025-06-17,3,22.4,72.5,3.8,221.2
2025-06-17,4,21.5,78.3,3,221.1
2025-06-17,5,22.1,73.6,3.1,215.1
2025-06-17,6,21.1,81,3.1,199.3
2025-06-17,7,22.4,77,3.2,201.2
2025-06-17,8,23.5,70.5,5.3,211.7
2025-06-17,9,25.2,66.7,4.2,198.9
2025-06-17,10,26.6,63.5,4.7,197.8
2025-06-17,11,27.7,58,5.3,202
2025-06-17,12,27.8,58.5,4.4,208
2025-06-17,13,28.2,56.7,4.8,207.3
2025-06-17,14,28.2,57.5,4.1,218.1
2025-06-17,15,28.7,60,4.1,217
2025-06-17,16,28.8,56.8,1.7,147
2025-06-17,17,25.6,67.2,1.5,165.2
2025-06-17,18,23.9,74.3,1.4,177.2
2025-06-17,19,23.5,78.7,1.2,185.1
2025-06-17,20,22.7,82.8,1.2,197.8
2025-07-05,0,26.9,74.5,2.3,252.2
2025-07-05,1,27.3,72.4,3.4,256.7
2025-07-05,2,26.7,74.3,1.5,286.9
2025-07-05,3,26,76.5,2.1,283.4
2025-07-05,4,26.2,73,2.5,265.1
2025-07-05,5,26.3,71.6,2.4,259.7
2025-07-05,6,26.5,71.4,1.5,274.9
2025-07-05,7,27.7,66.4,1.3,273.4
2025-07-05,8,28.9,58,1.4,273.3
2025-07-05,9,30,53.5,1.7,213.2
2025-07-05,10,31.6,43.3,1.2,216
2025-07-05,11,32.6,45.5,2,282.1
2025-07-05,12,33.2,42.8,1.7,142.2
2025-07-05,13,33.4,43.2,2,149.4
2025-07-05,14,33.7,45.7,2.7,155
2025-07-05,15,34.3,48.9,1.4,136.7
2025-07-05,16,34.7,44.3,1.3,151.4
2025-07-05,17,34.8,43,3,241.7
2025-07-05,18,33.8,46.9,2.4,258
2025-07-05,19,32.3,53.5,2.4,241.5
2025-07-05,20,30.6,61.7,2.6,225
2025-07-05,21,29.6,66.3,2.9,236.9
2025-07-05,22,28.8,69.8,2.1,284.1
2025-07-05,23,28,72.9,2.2,278.1
2025-07-06,0,27.6,74.9,2.4,281.5
2025-07-06,1,26.9,76.3,1.9,322.7
2025-07-06,2,26.4,78.9,1.8,302.1
2025-07-06,3,26.1,80,2.2,261.4
2025-07-06,4,25,83.8,0.5,316.2
2025-07-06,5,25.4,82.8,2.6,302.6
2025-07-06,6,25.3,83.4,2.2,282.6
2025-07-06,7,26.8,75.4,2.1,285.5
2025-07-06,8,28.3,65.9,2.4,298.3
2025-07-06,9,29.7,59.2,2.2,277
2025-07-06,10,30.7,53.8,2.3,271.2
2025-07-06,11,31.1,52.1,3.5,297.2
2025-07-06,12,32.3,46.7,3.4,272
2025-07-06,13,33.7,45,1.2,187.1
2025-07-06,14,33.5,49.5,1.2,149.3
2025-07-06,15,34.1,45.3,1.1,198.2
2025-07-06,16,34.2,47.2,2.3,298.9
2025-07-06,17,34.6,45.8,1.6,298.6
2025-07-06,18,33.1,48.1,2.1,330.5
2025-07-06,19,32.3,52,0.9,307.1
2025-07-06,20,30.8,57,1.9,293.8
2025-07-06,21,30.2,59.4,1.9,312.3
2025-07-06,22,29.9,61.5,1.6,294.1
2025-07-06,23,28.8,67.3,1.4,281.3
2025-07-07,0,27.9,70.9,1.4,269.9
2025-07-07,1,27.7,73.2,2.2,293.2
2025-07-07,2,27.6,73.7,1.5,283.8
2025-07-07,3,27.3,75,2.2,187.2
2025-07-07,4,27.2,75.7,1.6,285.4
2025-07-07,5,27.3,75.1,2.7,16.5
2025-07-07,6,27.6,73.1,1.9,235.7
2025-07-07,7,28.6,71.4,1.8,128.9
2025-07-07,8,29.8,67.7,2,43.7
2025-07-07,9,31.3,65.1,2.3,43
2025-07-07,10,32.7,59.2,2.9,24.2
2025-07-07,11,33.7,55.9,2.5,259.2
2025-07-07,12,34.3,54.7,2.9,97.8
2025-07-07,13,34.4,53,3.3,95
2025-07-07,14,33.9,54.9,3.3,69.6
2025-07-07,15,33.5,55.5,2.5,87.9
2025-07-07,16,32.6,56.1,2.5,71.5
2025-07-07,17,32.3,55.4,2.6,36.4
2025-07-07,18,32,56.9,1.3,32.2
2025-07-07,19,29.7,62.2,1,123.2
2025-07-07,20,27.7,68.4,3.3,104.1
2025-07-07,21,26.5,75.7,0.4,62.2
2025-07-07,22,26.2,76.3,1.1,27.9
2025-07-07,23,25.8,76.6,1.5,12.3
2025-07-08,0,25.6,77.4,1.6,68.2
2025-07-08,1,25.3,78,1.3,28.3
2025-07-08,2,24.7,82.5,1.4,89.9
2025-07-08,3,24.5,85.2,1.2,334.2
2025-07-08,4,24.6,84.6,2.1,126.9
2025-07-08,5,24.4,85,1.6,79.8
2025-07-08,6,24.6,84,2.3,63.6
2025-07-08,7,25.6,78,3.2,34.4
2025-07-08,8,26.9,71.6,2.6,83
2025-07-08,9,27.5,69.2,2.5,67.1
2025-07-08,10,28.1,71.9,2.9,52
2025-07-08,11,29,68.2,2.2,72.9
2025-07-08,12,30,63,2.5,52.4
2025-07-08,13,30,62.8,3.1,74.1
2025-07-08,14,29.7,62.9,3.2,59.4
2025-07-08,15,30.4,59.9,2.5,34.9
2025-07-08,16,31,57.5,2.2,86.7
2025-07-08,17,30.3,64.6,2.8,91.6
2025-07-08,18,29.3,66.3,2.1,75.8
2025-07-08,19,27.6,63,2.4,54.9
2025-07-08,20,26.2,69.9,2,57.5
2025-07-08,21,25.2,78.4,1.7,97.7
2025-07-08,22,24.8,78.7,1.8,39.7
2025-07-08,23,24.4,77,2.1,303
2025-07-09,0,24.3,75.5,1.4,284.9
2025-07-09,1,24,77,2.4,291.8
2025-07-09,2,23.8,76.7,2.9,248.4
2025-07-09,3,23.9,80.8,2.6,352.2
2025-07-09,4,23.5,80.6,1.6,29.2
2025-07-09,5,23,82.2,1.4,313.8
2025-07-09,6,23.2,75.8,1.3,28
2025-07-09,7,23.7,79.7,1.5,303.8
2025-07-09,8,26,70,2.7,54.1
2025-07-09,9,27.9,63.5,2.5,62.1
2025-07-09,10,28.7,58,2.5,91.3
2025-07-09,11,29.3,61.1,2.7,67.8
2025-07-09,12,30,61,3.2,66.1
2025-07-09,13,30,60.3,3.4,90.1
2025-07-09,14,29.9,63.4,3.1,86.5
2025-07-09,15,29,57.7,3.5,90
2025-07-09,16,27.7,61.5,2.4,57.9
2025-07-09,17,28.6,54.8,3.5,53.5
2025-07-09,18,27.3,57.4,3.1,53.5
2025-07-09,19,26.5,56.7,3.2,48.9
2025-07-09,20,26.1,57.4,4.1,35.7
2025-07-09,21,25.8,61,3.1,28.7
2025-07-09,22,25.7,62.9,2.5,55.4
2025-07-09,23,25.8,60.4,1.8,26.5
