day,h,t,rh,ws,wd
2025-06-04,17,27.5,19.2,4.8,259
2025-06-04,18,26.5,18.7,4.8,306.8
2025-06-04,19,24.7,23.3,2.2,289.3
2025-06-04,20,21.8,30.4,0.8,98
2025-06-04,21,20.9,34.9,1.6,332.5
2025-06-04,22,20.6,33.7,2.6,233
2025-06-04,23,17.3,45,0.9,73.3
2025-06-05,0,19,41,1.6,20.7
2025-06-05,1,16.2,52.9,1.1,74.6
2025-06-05,2,15.3,60,1.3,147.3
2025-06-05,3,12.8,72.5,0.3,353.8
2025-06-05,4,11.3,81.4,0.7,39.9
2025-06-05,5,10.4,85.5,0.5,315.2
2025-06-05,6,11.1,84.9,0.4,97.7
2025-06-05,7,13.1,76.6,0.4,21.3
2025-06-05,8,16.7,64.7,0.4,187.4
2025-06-05,9,21.1,50.2,0.7,162.3
2025-06-05,10,23.4,38.5,1.7,180.5
2025-06-05,11,25.1,38.4,2.8,167.2
2025-06-05,12,26.2,31.9,3,248.3
2025-06-05,13,27.1,31.3,2.7,276
2025-06-05,14,27.3,29,3.5,280.6
2025-06-05,15,28.3,29.2,2.3,236.8
2025-06-05,16,28.3,29,2.5,255
2025-06-05,17,28.1,30.4,2.3,243.7
2025-06-05,18,26.2,47.7,1.2,190.8
2025-06-05,19,24,48.8,1,188.6
2025-06-05,20,21.5,53.7,0.3,105.8
2025-06-05,21,19.5,60.3,0.4,105.8
2025-06-05,22,17.9,66.4,0.6,190
2025-06-05,23,16.5,72.4,0.2,142.2
2025-06-06,0,14.7,82,1,137.4
2025-06-06,1,14.1,86.2,0.5,174.3
2025-06-06,2,13.3,89.3,0.5,53.3
2025-06-06,3,12.9,90.8,0.2,140.3
2025-06-06,4,12.7,91.6,0.3,346.1
2025-06-06,5,12.8,91.8,0.2,328.2
2025-06-06,6,13.3,91.5,0.2,333
2025-06-06,7,14.9,87.6,0.6,114.4
2025-06-06,8,17.1,76.3,0.5,359.4
2025-06-06,9,19.9,64.7,0.4,11.3
2025-06-06,10,22.5,58.6,0.9,228.7
2025-06-06,11,24.3,50.8,0.7,102.7
2025-06-06,12,25.5,43.6,2,273.5
2025-06-06,13,27.7,39.1,2.5,242.8
2025-06-06,14,27.7,38.1,3.4,234.9
2025-06-06,15,27.9,36.9,3.3,205.4
2025-06-06,16,26.4,45.8,2.1,193.4
2025-06-06,17,24.8,49.4,4,191.5
2025-06-06,18,24,54.9,2.3,21.4
2025-06-06,19,22.2,64.9,0.8,54.2
2025-06-06,20,20.8,66.6,0.8,236.6
2025-06-06,21,18.4,75.7,0.3,128.6
2025-06-06,22,16.4,83.7,0.5,344.7
2025-06-06,23,15.6,87.8,0.7,104.4
2025-06-07,0,15.2,88.4,0.2,46.2
2025-06-07,1,14.1,92.5,0.1,162.3
2025-06-07,2,13.4,94,0.4,80.7
2025-06-07,3,12.9,94.2,0.8,54
2025-06-07,4,12.7,95.1,0.6,145
2025-06-07,5,12.3,95,0.8,39.1
2025-06-07,6,12.7,94.3,0.3,146.2
2025-06-07,7,14.9,87.7,0.4,306.6
2025-06-07,8,17.5,74.2,0.2,221.7
2025-06-07,9,21.1,56.9,0.8,320.5
2025-06-07,10,25.3,39.6,1.6,176.6
2025-06-07,11,26.7,29.3,4.1,195
2025-06-07,12,27.9,29.6,2.4,208.6
2025-06-07,13,29.8,32,3.3,220.6
2025-06-07,14,29.7,36.7,3.4,208.3
2025-06-07,15,30,35,4.1,212.7
2025-06-07,16,29.8,36,5.2,212.4
2025-06-07,17,28.9,32.9,5.1,224.8
2025-06-07,18,26.7,34.3,4.2,231.8
2025-06-07,19,25.2,37.9,3.1,220.7
2025-06-07,20,22.3,47.7,0.6,132.3
2025-06-07,21,21,51.1,0.4,66.2
2025-06-07,22,19.5,58.9,0.7,147.7
2025-06-07,23,18.8,61.8,0.4,163.8
2025-06-08,0,18,66.9,0.5,172.8
2025-06-08,1,17.5,69.6,0.2,130.1
2025-06-08,2,16.8,75.1,0.2,278.9
2025-06-08,3,16.3,75.4,0.5,150.2
2025-06-08,4,16,80.2,0.5,145.6
2025-06-08,5,16,80.7,0.2,60.9
2025-06-08,6,16.4,84.3,0.9,21.4
2025-06-08,7,18,75.2,0.6,285
2025-06-08,8,20.4,67.8,0.6,327.2
2025-06-08,9,23.1,66.3,0.8,345.1
2025-06-08,10,25.8,58.4,0.4,354.6
2025-06-08,11,27.1,54.4,2.5,197.1
2025-06-08,12,28.4,52.8,4,221.2
2025-06-08,13,28.9,46.8,3.4,229.2
2025-06-08,14,30,42.6,3.8,223.1
2025-06-08,15,28.6,46.3,5,215.1
2025-06-08,16,29.7,44.4,4,215.8
2025-06-08,17,29.5,44.1,4.1,204
2025-06-08,18,29,41.6,3.7,212.1
2025-06-08,19,27,52.5,3.2,228.8
2025-06-08,20,24.2,61,0.5,282.8
2025-06-08,21,21.7,71.9,0.8,228.5
2025-06-08,22,20.3,75.9,0.1,96.7
2025-06-08,23,18.8,83.1,0.4,132.3
2025-06-09,0,18.1,86.7,0.6,175
2025-06-09,1,17.6,89.6,0.4,107.2
2025-06-09,2,16.8,91.6,0.7,157.8
2025-06-09,3,16.7,93.3,0.3,38.4
2025-06-09,4,16.5,93.9,0.3,28.2
2025-06-09,5,16.4,93.1,0.1,347.1
2025-06-09,6,16.9,93,0.5,32.9
2025-06-09,7,18,90.1,0.4,65
2025-06-09,8,19.7,83.3,0.6,150.4
2025-06-09,9,21.4,77.6,0.4,240.5
2025-06-09,10,24.4,69.7,1.4,185.6
2025-06-09,11,26.6,61.5,2.9,242.6
2025-06-09,12,29.1,54.6,2.6,193.7
2025-06-09,13,29.8,49.2,3.8,235.3
2025-06-09,14,29.7,51.1,3.7,225.6
2025-06-09,15,28.9,51,4.5,237.1
2025-06-09,16,28.7,51.8,4.2,226.8
2025-06-09,17,27.7,49.6,4,230.8
2025-06-09,18,27,50.2,2.2,189.1
2025-06-09,19,26.2,56.8,1.9,242.2
2025-06-09,20,22,73,0.7,78.8
2025-06-09,21,20.1,78.4,0.7,152.3
2025-06-09,22,19,82.8,0.9,144.2
2025-06-09,23,18.1,85.9,0.7,140
2025-06-10,0,17.4,89.7,0.1,154.5
2025-06-10,1,16.5,91.6,0.2,98.4
2025-06-10,2,15.9,91.5,0.7,220.2
2025-06-10,3,15.3,94.1,0.6,51.8
2025-06-10,4,14.8,94.1,0.3,111.6
2025-06-10,5,14.5,94.9,0.1,142.5
2025-06-10,6,15.1,93.8,0.4,93.1
2025-06-10,7,16.8,87.3,0.4,234.9
2025-06-10,8,19.9,73.9,0.5,16.9
2025-06-10,9,25,62.2,1.5,268.8
2025-06-10,10,28.3,46.2,2,166
2025-06-10,11,29.7,43.2,3,228.7
2025-06-10,12,30.6,36.5,3.1,318.2
2025-06-10,13,32.1,39.2,2,241.9
2025-06-10,14,31.9,37.3,4.9,213.6
2025-06-10,15,30.7,41,4.1,213
2025-06-10,16,30.4,45.5,3.3,198.1
2025-06-10,17,28.9,56.2,5,198.8
2025-06-10,18,28.1,57.6,3.9,215.2
2025-06-10,19,27.5,60.4,4.1,211.9
2025-06-10,20,25.5,68.6,0.9,200.7
2025-06-10,21,24.7,71.7,0.5,41.7
2025-06-10,22,23.4,77.1,0.1,126.4
2025-06-10,23,22.7,78.9,0.6,174.7
2025-06-11,0,21.4,80,0.8,130.8
2025-06-11,1,20.9,76.6,0.6,140.4
2025-06-11,2,21.8,64.5,3.2,44.7
2025-06-11,3,21.3,67.5,2.4,43.3
2025-06-11,4,20.5,70.1,3.4,36.5
2025-06-11,5,19.8,59.9,2.7,40.1
2025-06-11,6,18.7,60.9,0.8,126.1
2025-06-11,7,19.7,63.6,0.7,137.6
2025-06-11,8,21.6,54.2,0.9,212.1
2025-06-11,9,22.3,50.7,2.8,355.8
2025-06-11,10,25.2,41.2,4.4,37
2025-06-11,11,27.1,37.4,4,41
2025-06-11,12,27.9,33.9,3.6,44.2
2025-06-11,13,29.1,30.8,2.8,264.6
2025-06-11,14,30.6,28.9,2.2,59.4
2025-06-11,15,30.9,25.8,4.2,295.5
2025-06-11,16,30.6,25.9,3.5,271.5
2025-06-11,17,30.4,25.4,3.4,280.6
2025-06-11,18,29.4,27.2,3.2,304
2025-06-11,19,26.4,35.7,1.4,283.6
2025-06-11,20,22.6,50.6,0.9,319.8
2025-06-11,21,20.8,56.6,0.7,150.8
2025-06-11,22,19.5,63.9,0.9,170.1
2025-06-11,23,18.2,68.1,0.3,136.2
2025-06-12,0,16.9,75.4,0.3,228.5
2025-06-12,1,16.4,77.9,0.3,58.7
2025-06-12,2,16.2,78.4,0.7,69.1
2025-06-12,3,16.1,81.8,0.5,164.4
2025-06-12,4,16,79.3,0.2,62.8
2025-06-12,5,15.9,80.5,0.1,25
2025-06-12,6,16,83.4,0.2,71
2025-06-12,7,17.7,74.6,0.3,270.8
2025-06-12,8,19.8,63.3,0.7,278.7
2025-06-12,9,22.4,53.1,1.3,222.8
2025-06-12,10,24.2,45.8,1.5,266.8
2025-06-12,11,24.8,49.2,2.4,237.9
2025-06-12,12,26.6,41.4,1.7,236
2025-06-12,13,26.8,47.6,3.3,240.1
2025-06-12,14,28.5,45.9,3.8,234.4
2025-06-12,15,28.3,45.2,3.6,237.4
2025-06-12,16,28.6,43.3,4.3,221.4
2025-06-12,17,28.2,43.7,3.3,229.8
2025-06-12,18,27,47.6,2.9,234.5
2025-06-12,19,25.2,54,1.6,230.4
2025-06-12,20,22,63.9,1.1,142.2
2025-06-12,21,20,71,0.6,143.4
2025-06-12,22,18.9,76.8,0.3,113.8
2025-06-12,23,18.1,82.6,0.9,187.2
2025-06-13,0,17.2,84.5,0.2,111.2
2025-06-13,1,16.8,85.2,0,216.5
2025-06-13,2,16.5,88.2,0.2,124.8
2025-06-13,3,15.9,89.2,0.2,135.4
2025-06-13,4,15.4,91.1,0,162.6
2025-06-13,5,15,92.9,0.3,176.7
2025-06-13,6,15,91.8,0.2,193.7
2025-06-13,7,16.7,84.7,0.3,42.7
2025-06-13,8,18.8,72.1,0.5,274.8
2025-06-13,9,19.6,68.3,1,254.2
2025-06-13,10,21.6,62.5,1.5,241.7
2025-06-13,11,22.7,52.5,1.3,229.2
2025-06-13,12,21.8,72.8,0.8,234.7
2025-06-13,13,19.5,84.5,1.1,36.3
2025-06-13,14,18.3,89.7,0.3,126.1
2025-06-13,15,19.3,86.4,1.3,233.2
2025-06-13,16,20.6,76.9,1.1,238.3
2025-06-13,17,21.1,79.1,0.8,271.8
2025-06-13,18,20.8,87.9,0.5,196
2025-06-13,19,20.3,90.7,0.7,226.3
2025-06-13,20,19.4,95,0.2,37.5
2025-06-13,21,19.4,96.2,0.1,194.3
2025-06-13,22,19.2,97,0,32.7
2025-06-13,23,19.1,97.5,0.3,121.6
2025-06-14,0,19.1,97.7,2.4,228.7
2025-06-14,1,19.1,97.7,0.8,252.7
2025-06-14,2,19.1,97.9,0.5,223
2025-06-14,3,19.1,98,1,288.8
2025-06-14,4,19.2,98.1,0.1,238.7
2025-06-14,5,19.2,98.2,1.2,280.2
2025-06-14,6,19.2,98.2,0.9,208.1
2025-06-14,7,19.7,98.2,0.8,14.2
2025-06-14,8,20.2,98.3,0.2,64.7
2025-06-14,9,20.8,98.2,0.2,176.3
2025-06-14,10,22.4,97.4,3.4,228.8
2025-06-14,11,22.9,95.2,1.1,5.6
2025-06-14,12,22.8,95.7,0.6,162.4
2025-06-14,13,23,93.1,0.3,354.6
2025-06-14,14,22.6,95.1,0.6,279.8
2025-06-14,15,23.4,91.2,0.8,280.3
2025-06-14,16,26.4,88.4,0.5,186.3
2025-06-14,17,24.6,90.9,0.8,188.1
2025-06-14,18,24.4,90.4,0.8,316.9
2025-06-14,19,23.3,96.8,0.6,140.9
2025-06-14,20,22.9,97.4,0,153.4
2025-06-14,21,22.5,97.3,0.6,2.9
2025-06-14,22,22.2,97.1,0.3,234.6
2025-06-14,23,21.3,97.6,0.6,16.7
2025-06-15,0,20.9,97.7,0.9,336
2025-06-15,1,21,97.7,0,0
2025-06-15,2,20.9,97.6,0.3,259.4
2025-06-15,3,20.7,97.8,0.3,276.6
2025-06-15,4,20.5,97.9,0.1,247.5
2025-06-15,5,20.6,97.9,0.1,3.9
2025-06-15,6,20.7,97.8,0,0
2025-06-15,7,21.5,96.4,0.1,193.8
2025-06-15,8,22.5,90.4,1,213.1
2025-06-15,9,24,80.2,0.6,55.1
2025-06-15,10,26.4,76.5,2.1,209.1
2025-06-15,11,26.9,72.3,4.7,220.7
2025-06-15,12,28,66.4,4.7,228.8
2025-06-15,13,28.9,66.4,2.9,210.6
2025-06-15,14,30,61.6,4.2,217.2
2025-06-15,15,30.1,60.5,4.7,228.3
2025-06-15,16,30.1,56.4,4.3,237
2025-06-15,17,29.3,59.6,4.9,231.6
2025-06-15,18,27.8,67,4,217.3
2025-06-15,19,26.8,71.5,3.9,205.9
2025-06-15,20,26.1,74.6,3.4,200.4
2025-06-15,21,24.4,86.5,2.6,246.1
2025-06-15,22,24.5,85.8,3.2,206.2
2025-06-15,23,23.5,92.3,1.6,208.3
2025-06-16,0,23.1,94.6,1.8,205.7
2025-06-16,1,22.9,95.6,0.8,289.7
2025-06-16,2,23.2,93.7,2.9,217.8
2025-06-16,3,23.4,92.5,2.4,205.7
2025-06-16,4,23.7,89.8,2.7,216.7
2025-06-16,5,23.7,89.9,3.1,208.3
2025-06-16,6,23.9,88.4,4,198.1
2025-06-16,7,23.8,89.3,3.3,199.4
2025-06-16,8,24.2,88.5,1,206.8
2025-06-16,9,23.9,91.4,1.7,271.4
2025-06-16,10,23.7,92.1,3.5,191.4
2025-06-16,11,23.2,90.8,2.1,248.5
2025-06-16,12,23.3,95.2,1.1,52.5
2025-06-16,13,24.2,84.5,1.9,292.7
2025-06-16,14,24.9,78.9,4.3,209.7
2025-06-16,15,22.5,90.3,5,202
2025-06-16,16,24.1,87,1.3,323.4
2025-06-16,17,24.3,83.8,3.1,187.2
2025-06-16,18,25.7,74.8,2.4,264.6
2025-06-16,19,23.7,88.4,0.7,313.6
2025-06-16,20,21.6,95.7,1.2,29.4
2025-06-16,21,20.9,96.8,0.5,89.4
2025-06-16,22,20.1,97.1,0.6,62.4
2025-06-16,23,19.4,97.3,0.6,43.4
2025-06-17,0,19,97.5,0.6,21.2
2025-06-17,1,18.8,97.7,0.9,67.1
2025-06-17,2,19,96.6,1.2,0.4
2025-06-17,3,19.7,94.5,1.5,322.6
2025-06-17,4,20.6,88.1,0.5,261.1
2025-06-17,5,19.6,94.3,1.1,41.1
2025-06-17,6,19.8,94.2,0.7,90.7
2025-06-17,7,21.4,84.3,1,225.5
2025-06-17,8,22.2,81.4,3,238.3
2025-06-17,9,24,77.1,2.6,204.5
2025-06-17,10,24.5,71.5,4.8,225.8
2025-06-17,11,26.1,67.1,4.9,232
2025-06-17,12,26.8,63.2,6.4,217.6
2025-06-17,13,27.8,64.6,4.4,189.1
2025-06-17,14,27.5,67.1,3.9,216.6
2025-06-17,15,28,65.3,5.4,205.4
2025-06-17,16,28,63.4,4.6,219.3
2025-06-17,17,28,63.4,4.1,234
2025-06-17,18,27,68.1,4,220.3
2025-06-17,19,26,71.9,3.4,219.8
2025-07-05,0,26.3,81.6,0.7,212.9
2025-07-05,1,25.8,84.4,1.4,269.6
2025-07-05,2,24.6,90.3,0.7,108.4
2025-07-05,3,23.9,92.3,0.4,114.1
2025-07-05,4,23.2,94.5,0.4,144.2
2025-07-05,5,22.6,96,0,13.7
2025-07-05,6,22.6,95.6,0,226.2
2025-07-05,7,23.4,93.1,0.2,282.5
2025-07-05,8,25.1,87.5,0.9,0
2025-07-05,9,28.3,69,1.1,229.8
2025-07-05,10,30.1,56.2,1.4,210.9
2025-07-05,11,31.6,53.5,2.2,228.7
2025-07-05,12,33.8,49.8,1,138.7
2025-07-05,13,34.5,46.4,2.1,190.6
2025-07-05,14,34.6,45.5,2.2,174.5
2025-07-05,15,34.8,45.6,3.1,208.7
2025-07-05,16,34.2,45.7,3.9,208.6
2025-07-05,17,34.1,49.6,4,211.5
2025-07-05,18,32.7,58.8,3.8,208.7
2025-07-05,19,31.1,65.6,3.1,227.6
2025-07-05,20,28.4,77.6,0.9,175.9
2025-07-05,21,26.8,84,0.7,71.4
2025-07-05,22,26,87.8,0.5,345.9
2025-07-05,23,25.2,91.1,0.5,136.6
2025-07-06,0,24.6,93.7,0.3,120.5
2025-07-06,1,24,94.4,0.3,172
2025-07-06,2,23.5,96.1,0.1,18.1
2025-07-06,3,23,96.7,0.3,204.2
2025-07-06,4,22.7,96.7,0.4,139.3
2025-07-06,5,23.2,96.6,0,241.3
2025-07-06,6,23.6,95.5,0.5,276.6
2025-07-06,7,24.5,93.1,0.6,299.8
2025-07-06,8,26.8,79.7,0.9,245
2025-07-06,9,28.8,70.4,1.6,243.5
2025-07-06,10,29.8,62,1.6,292.7
2025-07-06,11,31.5,56.5,1.8,251
2025-07-06,12,33,52.1,3.2,266.5
2025-07-06,13,33.9,48,3.2,251.8
2025-07-06,14,34.2,48.3,2.1,278.4
2025-07-06,15,34.5,49.8,2.1,330.7
2025-07-06,16,34.7,47.6,3.4,288.4
2025-07-06,17,34.7,47.5,2.3,348.8
2025-07-06,18,34,51.5,2.8,28.4
2025-07-06,19,31.5,61.8,1.7,33
2025-07-06,20,27.8,75.6,0.6,141.1
2025-07-06,21,26.5,81.3,0.6,139.2
2025-07-06,22,25.8,83.5,0.6,132.5
2025-07-06,23,25,87.1,0.6,143
2025-07-07,0,24.6,89.2,0.4,160.7
2025-07-07,1,24.2,90.4,0.5,154.3
2025-07-07,2,23.9,91.9,0.3,29
2025-07-07,3,23.4,93.4,0.1,124
2025-07-07,4,23.2,94.8,0.6,37.6
2025-07-07,5,23,95,0.4,187.7
2025-07-07,6,23.2,94.9,0.4,264.1
2025-07-07,7,25.1,89.5,0.4,51.3
2025-07-07,8,28.6,76.5,0.7,226.8
2025-07-07,9,31.5,66.1,2.5,358.3
2025-07-07,10,32.7,60.7,4,21.3
2025-07-07,11,34.2,59.4,2.2,15.8
2025-07-07,12,35.5,52.1,2.6,272.7
2025-07-07,13,35.6,53.7,2.7,315.4
2025-07-07,14,38.1,50.2,1.3,210.2
2025-07-07,15,35.7,55.8,1,106.8
2025-07-07,16,34.2,65.2,0.7,130.4
2025-07-07,17,32.3,66,0.8,171.8
2025-07-07,18,31.2,73.9,0.8,180.3
2025-07-07,19,30.2,78.2,0.7,221.4
2025-07-07,20,28.7,84.3,1.2,245.7
2025-07-07,21,27.6,86.4,0.7,282.2
2025-07-07,22,26.6,87,0.8,322.2
2025-07-07,23,25.6,88.8,0,0
2025-07-08,0,24.5,90.3,0.5,72.6
2025-07-08,1,24.4,92,0.5,177
2025-07-08,2,24,93.1,0.3,296.8
2025-07-08,3,23.3,94,0.5,92.9
2025-07-08,4,23.1,94.2,0.2,18.6
2025-07-08,5,23.1,94.7,0.2,105.3
2025-07-08,6,23.3,92.7,0.5,165.4
2025-07-08,7,25.5,83.7,0.7,5.9
2025-07-08,8,26.7,79.8,1.8,185.6
2025-07-08,9,28.5,73.7,1.3,155.3
2025-07-08,10,32.3,60.2,1.3,144.4
2025-07-08,11,32.4,61,3,16.3
2025-07-08,12,31,61.4,4.8,44.3
2025-07-08,13,33.3,54.4,2.2,89.9
2025-07-08,14,31.1,62.7,2.1,30.7
2025-07-08,15,31.7,61.8,2,56.1
2025-07-08,16,33.5,56,2,350.4
2025-07-08,17,32.1,58.6,2.2,53.3
2025-07-08,18,31.8,59.3,4,30.3
2025-07-08,19,29.8,63.8,4.3,35.1
2025-07-08,20,27.4,75.3,2.1,47.3
2025-07-08,21,26.5,74.7,1.9,58.2
2025-07-08,22,26.3,68.1,3.7,50
2025-07-08,23,24,74.5,0.8,149.5
2025-07-09,0,23.2,78.4,0.3,141.3
2025-07-09,1,22.9,77.4,0.9,63.6
2025-07-09,2,22.9,77.6,0.9,136.1
2025-07-09,3,22.4,81.3,0.7,126.6
2025-07-09,4,21.2,87,0.3,102.6
2025-07-09,5,21,87.9,0.7,150.8
2025-07-09,6,20.9,89.7,0.5,50.1
2025-07-09,7,23,80.6,0.4,277.3
2025-07-09,8,25.4,67.9,0.9,215.9
2025-07-09,9,27.9,58.9,1.1,180.7
2025-07-09,10,30.8,46.3,2.2,352.4
2025-07-09,11,32.4,43.9,3.5,16
2025-07-09,12,32.7,41.6,4.8,14.2
2025-07-09,13,34.6,37.7,2,48.4
2025-07-09,14,34.4,39.8,1.6,76.1
2025-07-09,15,34.5,38.2,1.6,99.6
2025-07-09,16,34.3,38.6,1.7,99.8
2025-07-09,17,30.7,47.2,3.8,45.2
2025-07-09,18,29.9,50.5,4,37.6
2025-07-09,19,28.8,53.9,3.1,23.5
2025-07-09,20,26.9,61.5,3.2,44.3
2025-07-09,21,26.2,61.3,2.6,49.1
2025-07-09,22,25.2,68.9,0.5,156.9
2025-07-09,23,24.6,73.4,0.7,161.7
