day,h,t,rh,ws,wd
2025-06-01,0,16.3,86.5,0.6,203.4
2025-06-01,1,15.4,90.5,0.6,226.4
2025-06-01,2,14.7,93.5,0.5,206
2025-06-01,3,14.2,95.3,0.4,196.6
2025-06-01,4,13.4,96.2,0.1,70.9
2025-06-01,5,13.1,97.2,0.3,160.6
2025-06-01,6,13.1,97,0.9,219.6
2025-06-01,7,14.5,91.5,0.3,177.1
2025-06-01,8,17.3,81.8,0.7,83
2025-06-01,9,20.7,67.2,0.6,75.1
2025-06-01,10,23.4,56.4,0.5,114.5
2025-06-01,11,25.7,53.3,0.7,99.4
2025-06-01,12,27.2,44.3,1.1,154.3
2025-06-01,13,28.8,35.9,1.2,81.2
2025-06-01,14,29.4,32.4,1.1,160.1
2025-06-01,15,29.8,32.8,1.4,252.2
2025-06-01,16,29.8,36,1.3,193.8
2025-06-01,17,29,40.9,1.7,205.6
2025-06-01,18,27.9,46.5,2,201.3
2025-06-01,19,26,51.1,1.4,202.1
2025-06-01,20,24,62.8,1.2,230.8
2025-06-01,21,23,66.5,1.1,215.8
2025-06-01,22,22.7,67,0.8,237.3
2025-06-01,23,20.8,77.6,0.3,302.5
2025-06-02,0,19.4,81.9,0.4,149.3
2025-06-02,1,18.7,85.7,0.8,219.6
2025-06-02,2,17.8,89.2,0.4,205.3
2025-06-02,3,17.4,90.2,0.2,216.9
2025-06-02,4,17.2,92.2,0.4,146.3
2025-06-02,5,17,92.7,0.3,38.8
2025-06-02,6,17.1,93,0.6,177
2025-06-02,7,17.5,91.8,0.3,111.2
2025-06-02,8,18.5,87.7,0.3,177.5
2025-06-02,9,19.9,81.6,0.2,210.4
2025-06-02,10,21.1,76.4,0.5,220.1
2025-06-02,11,21.5,78.7,0.5,205.3
2025-06-02,12,21.8,77.8,1.3,197.8
2025-06-02,13,21.8,66.9,1,208.4
2025-06-02,14,21.9,66.3,1.5,193.3
2025-06-02,15,20.5,74.7,1.4,204
2025-06-02,16,19.5,77.1,0.8,192
2025-06-02,17,19.5,77.5,0.4,280.5
2025-06-02,18,18.8,83.5,0.6,232.3
2025-06-02,19,18.2,92.5,0.5,211.2
2025-06-02,20,17.9,92.6,0.4,250.2
2025-06-02,21,17.4,94.7,0.8,207.8
2025-06-02,22,16.9,96.9,0.9,227.2
2025-06-02,23,17,96.5,0.3,197.8
2025-06-03,0,16.8,98.8,0.4,203.8
2025-06-03,1,16.7,98.9,0.4,233.3
2025-06-03,2,16.6,99,0.2,189.3
2025-06-03,3,16.5,98.7,0.5,191.9
2025-06-03,4,16.4,99.1,0.1,147.6
2025-06-03,5,16.1,99.2,0.3,123.6
2025-06-03,6,16.4,99.1,0.4,211.6
2025-06-03,7,17.1,96.3,0.7,229.9
2025-06-03,8,18.8,88.4,0.4,221.8
2025-06-03,9,21.3,75.2,0.8,137.2
2025-06-03,10,24,59.8,1.6,172.6
2025-06-03,11,25,52.8,1.4,94
2025-06-03,12,26.6,50,1.3,129.9
2025-06-03,13,26.8,41.9,1.8,336.4
2025-06-03,14,28.4,38.6,3.3,297.6
2025-06-03,15,28.5,34.7,2.9,274.4
2025-06-03,16,28,35.9,2.8,290.9
2025-06-03,17,27.3,35.4,2.3,283.1
2025-06-03,18,26.1,36.3,2.1,283.9
2025-06-03,19,24.6,37.5,1.9,308.2
2025-06-03,20,22.3,42,1.1,243.9
2025-06-03,21,21.6,40.5,1.1,217.9
2025-06-03,22,20,49.1,0.6,195.8
2025-06-03,23,19.4,46.7,1.2,214.5
2025-06-04,0,17.9,53,1.6,221.4
2025-06-04,1,16.5,58.1,1,213
2025-06-04,2,15,63.9,1,204.3
2025-06-04,3,14.1,67.5,0.7,173.4
2025-06-04,4,12.5,74.8,0.9,210.1
2025-06-04,5,11.4,79.6,0.6,74.9
2025-06-04,6,11.9,77.3,0.2,170.8
2025-06-04,7,15.6,61.7,0.7,216.2
2025-06-04,8,19.7,51.8,0.5,35.7
2025-06-04,9,23,40,1.3,186.2
2025-06-04,10,25.8,31,2.1,222.9
2025-06-04,11,26.7,24.8,4.2,256.4
2025-06-04,12,28.2,23.1,2.4,251.6
2025-06-04,13,28.8,21.9,3.4,277.5
2025-06-04,14,29.3,23,3.9,306.5
2025-06-04,15,28.9,18.9,3.2,305.7
2025-06-04,16,28.8,19.9,2.5,290.3
2025-06-04,17,27.8,19.5,3.1,305.1
2025-06-04,18,27.3,19.8,1.8,306.6
2025-06-04,19,25.7,22.3,2.3,305.3
2025-06-04,20,24,27.4,1.2,304.9
2025-06-04,21,22.6,33.4,0.7,269.3
2025-06-04,22,19.2,46.7,0.8,204.3
2025-06-04,23,17.6,53.5,0.7,224.8
2025-06-05,0,15.9,62.3,0.4,142.5
2025-06-05,1,14.4,68.7,0.3,154.9
2025-06-05,2,13.9,70.5,1.6,212.2
2025-06-05,3,13.3,73.5,1.6,220.3
2025-06-05,4,13.3,72.9,1,216.7
2025-06-05,5,11.8,82.6,0.7,215.6
2025-06-05,6,11.9,83.5,0.9,203.4
2025-06-05,7,13.6,76.9,1,180.3
2025-06-05,8,17.7,63.9,0.4,152.9
2025-06-05,9,22.4,47.5,0.7,335.2
2025-06-05,10,24.3,38.2,1.7,214.6
2025-06-05,11,26.5,35.1,1.7,192.8
2025-06-05,12,28.1,30.7,1.7,218.9
2025-06-05,13,29,28.8,2.1,216.6
2025-06-05,14,29.1,29.9,1.6,272.8
2025-06-05,15,29.5,29.8,1.6,200.4
2025-06-05,16,29.9,30.2,1.8,261.7
2025-06-05,17,29.3,33.4,1.1,246.8
2025-06-05,18,28.1,34.9,1.9,255.1
2025-06-05,19,26,46.4,1.1,219.9
2025-06-05,20,24.4,51,1.5,219.7
2025-06-05,21,23,55,1.1,262.4
2025-06-05,22,21.2,61.1,0.9,235.8
2025-06-05,23,19.9,66,0.7,256.5
2025-06-06,0,18.7,71,0.6,265.8
2025-06-06,1,17.6,74.1,0.6,269.6
2025-06-06,2,17.2,78.2,0.5,212.4
2025-06-06,3,16.7,79.7,0.5,204.9
2025-06-06,4,16,82.9,0.3,184.7
2025-06-06,5,15.8,84.4,0.1,202.3
2025-06-06,6,15.5,87.9,0.4,99.3
2025-06-06,7,16.8,82.3,0.6,192.5
2025-06-06,8,18.7,75.7,0.4,72.4
2025-06-06,9,19.9,70.5,0.7,64.8
2025-06-06,10,24,54.4,0.4,195.2
2025-06-06,11,25.3,54.3,1,53
2025-06-06,12,25.7,49.2,1.9,169.3
2025-06-06,13,28,42.4,1.5,186
2025-06-06,14,29,42.5,1.9,200.3
2025-06-06,15,27.4,47.7,2,195.1
2025-06-06,16,25.7,54.5,2,211.3
2025-06-06,17,24.6,54,1.1,242.8
2025-06-06,18,24.4,53.5,1.5,211.8
2025-06-06,19,23.5,59.8,0.8,235.6
2025-06-06,20,22.2,59.4,0.6,253.1
2025-06-06,21,21.2,61.7,0.9,235.4
2025-06-06,22,18.8,75.7,1,220.5
2025-06-06,23,17.7,81.7,0.7,229.5
2025-06-07,0,16.5,86.3,1,206.3
2025-06-07,1,15.9,88,0.9,213.3
2025-06-07,2,15.1,93.1,0.7,209.3
2025-06-07,3,14.7,94.7,0.6,206.4
2025-06-07,4,14.2,96.1,0.8,198.1
2025-06-07,5,14.2,96.1,0.6,237.5
2025-06-07,6,14.4,95.2,0.5,213.5
2025-06-07,7,16.2,89.8,0.2,237.5
2025-06-07,8,18.6,80.1,0.5,68.9
2025-06-07,9,22.1,67.9,0.6,300.5
2025-06-07,10,25.7,48.9,2.3,183.1
2025-06-07,11,27.6,41.8,2,183.1
2025-06-07,12,29,38.8,2,163.7
2025-06-07,13,30.4,35.9,2,185.8
2025-06-07,14,31.3,32.8,2.6,190.6
2025-06-07,15,31.9,32.1,2.3,211.9
2025-06-07,16,30.6,33.4,2.8,201.2
2025-06-07,17,29.3,37.2,3,193.1
2025-06-07,18,27.2,40.5,2.7,195.6
2025-06-07,19,25.6,48.6,1.3,214.3
2025-06-07,20,24.2,59.2,1.8,216.2
2025-06-07,21,23.5,64.7,1.1,215.2
2025-06-07,22,23,68.9,1,233.5
2025-06-07,23,22.5,74.1,0.7,239.7
2025-06-08,0,21.1,78.6,0.1,63.5
2025-06-08,1,19.8,84.9,0.2,139.2
2025-06-08,2,19.6,85.5,0.3,6.3
2025-06-08,3,19,88.8,0.1,161.1
2025-06-08,4,18.8,90.4,0.1,40.4
2025-06-08,5,18.6,91.5,0.2,5.6
2025-06-08,6,18.5,92.3,0.4,219.1
2025-06-08,7,19.3,89,0.6,164.8
2025-06-08,8,21.2,82.1,0.2,348.1
2025-06-08,9,23.2,75.1,0.5,33
2025-06-08,10,25.6,65,0.9,101.2
2025-06-08,11,26.4,61.8,0.7,108.5
2025-06-08,12,27.5,59.3,0.7,210.8
2025-06-08,13,29,52.8,1,213.7
2025-06-08,14,28.5,57,1.8,170.5
2025-06-08,15,29.1,52.7,1.7,180.9
2025-06-08,16,30.1,47.2,1.6,188.8
