day,h,t,rh,ws,wd
2025-06-06,6,17.6,69.4,0.7,342.1
2025-06-06,7,19,66.2,0.4,271.8
2025-06-06,8,20.9,58.1,0.5,177.1
2025-06-06,9,21.7,55.2,0.6,259.8
2025-06-06,10,23.6,49.2,1.7,241.6
2025-06-06,11,24.1,46.9,0.9,257.5
2025-06-06,12,24.4,47.8,2.4,274.4
2025-06-06,13,25.8,43,1.9,292.4
2025-06-06,14,27.8,38.8,2.5,275
2025-06-06,15,29.4,33.7,2.2,216.9
2025-06-06,16,27.7,35.9,2.5,245.6
2025-06-06,17,26.8,40.6,1.9,225.1
2025-06-06,18,26.4,40,1.7,264.2
2025-06-06,19,25.2,42.6,1.3,259.3
2025-06-06,20,23,49,1,266.2
2025-06-06,21,22.3,55.2,2.3,278.8
2025-06-06,22,21.6,51.8,1.5,270.4
2025-06-06,23,20.2,58.3,1.3,293.7
2025-06-07,0,18.6,65.3,0.5,332.8
2025-06-07,1,18,68,0.2,359
2025-06-07,2,17.5,69.9,0.3,328
2025-06-07,3,16.9,72.7,0.4,274.5
2025-06-07,4,16.7,74,0.1,308.9
2025-06-07,5,16.6,75.6,1.4,268.6
2025-06-07,6,17.3,73.5,2,258.5
2025-06-07,7,19.4,67.9,1.7,269
2025-06-07,8,21.6,57.3,0.7,232.9
2025-06-07,9,23.3,49.2,1.5,274.4
2025-06-07,10,26.3,41.2,1.9,266.5
2025-06-07,11,28.5,32.6,2.2,298.4
2025-06-07,12,30,29.2,2.6,276.6
2025-06-07,13,30.8,30,3.3,287.6
2025-06-07,14,32,27.8,2.5,254.5
2025-06-07,15,32.3,26.6,2.5,285.8
2025-06-07,16,30.9,26.2,2.6,204.2
2025-06-07,17,30.5,26.8,2.7,261
2025-06-07,18,29.5,27.9,2.4,238.1
2025-06-07,19,27.8,31.3,2.7,258.4
2025-06-07,20,25.9,35.3,3,271.2
2025-06-07,21,24.9,38.4,2.7,275.5
2025-06-07,22,24.1,43.3,2.1,281.3
2025-06-07,23,23,48.3,1.8,277.8
2025-06-08,0,22.2,55.1,1.3,301
2025-06-08,1,21.2,63,0.4,354.5
2025-06-08,2,20.9,66.8,0.7,351
2025-06-08,3,20.3,68.9,0.1,21.3
2025-06-08,4,19.9,72.7,0.5,19.1
2025-06-08,5,19.8,75.6,1.3,265.3
2025-06-08,6,20.3,74.7,0.7,340.3
2025-06-08,7,21.7,68,0.6,33
2025-06-08,8,23.8,60.9,0.5,270.6
2025-06-08,9,25.8,55.4,0.8,151.9
2025-06-08,10,26.6,53.3,2.1,193.3
2025-06-08,11,28.2,49.7,1.5,193.5
2025-06-08,12,29.2,45.9,1.9,303.7
2025-06-08,13,30.8,45.6,2.1,268.3
2025-06-08,14,30.6,43.9,2.9,280.7
2025-06-08,15,31.5,39.2,2.5,268.8
2025-06-08,16,30.4,40.4,2.1,255.3
2025-06-08,17,29.9,40.8,2.4,233.4
2025-06-08,18,29.5,40.3,2.2,260.2
2025-06-08,19,28.4,45.7,2.1,240.3
2025-06-08,20,27.5,49.1,1.9,249
2025-06-08,21,26.4,57.9,1.8,210.5
2025-06-08,22,25.5,63,1.9,241.2
2025-06-08,23,24.7,62.5,1.9,265.9
2025-06-09,0,23.9,68.6,2.3,281.4
2025-06-09,1,23,73.9,1.5,279.1
2025-06-09,2,22.3,76.4,0.9,276.6
2025-06-09,3,20.9,82.6,0.6,293.8
2025-06-09,4,21,81.8,0.5,271.9
2025-06-09,5,21.4,79.7,1.7,277.7
2025-06-09,6,21.3,80.6,0.8,246.4
2025-06-09,7,22,78,1.5,284.5
2025-06-09,8,23.3,73.3,0.8,246.3
2025-06-09,9,24.3,69.4,1.3,1.7
2025-06-09,10,25.5,65.3,1.9,326.3
2025-06-09,11,27.8,56.1,1.9,109.6
2025-06-09,12,28.9,54.5,1.6,153.9
2025-06-09,13,30.7,51.7,1.6,208.7
2025-06-09,14,30.5,51.7,2,273.4
2025-06-09,15,31.2,48.5,3.1,284.7
2025-06-09,16,30,46.8,2.6,245.4
2025-06-09,17,29.6,45.7,2.6,253.2
2025-06-09,18,29.4,47.2,2.5,228.7
2025-06-09,19,28,53.7,2.1,245.4
2025-06-09,20,27,56.1,1.7,224.3
2025-06-09,21,26.2,55.1,1,219.8
2025-06-09,22,24.6,53.3,1.2,282.7
2025-06-09,23,24.1,52.5,1.2,274.7
2025-06-10,0,23.5,55.9,2.3,281
2025-06-10,1,22.4,61.5,0.9,302.7
2025-06-10,2,21.4,67.4,1.4,274.1
2025-06-10,3,20.4,75.8,1.3,288.3
2025-06-10,4,20.1,77.9,1.6,284
2025-06-10,5,20.2,77.7,2,234.5
2025-06-10,6,20.7,77.8,2,244.4
2025-06-10,7,23.3,68.5,1.9,250
2025-06-10,8,25.3,60,1.7,265.9
2025-06-10,9,26.8,55.6,2,335.1
2025-06-10,10,27.9,49.5,2,211.7
2025-06-10,11,29.8,41.1,2.6,267
2025-06-10,12,31.3,37,2.2,252.2
2025-06-10,13,31.5,37.2,2,219.3
2025-06-10,14,30.9,39,2.3,233.7
2025-06-10,15,31.3,37,2.6,244.6
2025-06-10,16,32.4,32,2.4,251.2
2025-06-10,17,31.9,30.5,3.2,281.5
2025-06-10,18,29.7,40.3,5,287.8
2025-06-10,19,28.3,43.6,3.6,291.5
2025-06-10,20,27,49.2,3.7,284.2
2025-06-10,21,26.2,48.7,4.8,305
2025-06-10,22,25.3,48.3,2,305.7
2025-06-10,23,24.7,49.8,2.4,40.7
2025-06-11,0,23.8,54.8,2.8,326.8
2025-06-11,1,23,58.5,2.7,342.2
2025-06-11,2,22.1,58.5,3.5,43.7
2025-06-11,3,21.3,55.1,3.1,324.9
2025-06-11,4,20.2,60.6,2.4,324.2
2025-06-11,5,18.6,66.5,0.6,37.1
2025-06-11,6,19.1,62.2,1.4,262.9
2025-06-11,7,20.1,55.9,2.5,277.4
2025-06-11,8,21.1,54.4,1.5,252.4
2025-06-11,9,23.3,45.6,1.1,188.9
2025-06-11,10,25.3,38.2,3.3,323.1
2025-06-11,11,27.5,32.8,2.7,3.6
2025-06-11,12,28.2,28.5,3.4,331.5
2025-06-11,13,29.1,26.3,4.8,32.4
2025-06-11,14,29,27.8,4.8,32.3
2025-06-11,15,29.7,29,3.9,340
2025-06-11,16,29.7,25.2,3.2,336.3
2025-06-11,17,29.9,27.9,2.2,258.7
2025-06-11,18,29.6,27.9,2.4,303.7
2025-06-11,19,27.4,31.1,1.1,349.1
2025-06-11,20,26.3,32.4,2.2,0.3
2025-06-11,21,24.5,37.2,1.2,338.6
2025-06-11,22,24.7,35.8,2.5,313.5
2025-06-11,23,22.6,40.6,0.6,295.5
2025-06-12,0,21.5,44.5,1.1,300.9
2025-06-12,1,21.2,49.7,1.5,281.5
2025-06-12,2,21.2,47.6,1.1,273.6
2025-06-12,3,20,52.8,0.4,346.9
2025-06-12,4,19.7,54.6,1.1,40
2025-06-12,5,19.3,56.2,0.8,307.5
2025-06-12,6,20,56.1,1.1,20.6
2025-06-12,7,21.5,50.5,1.1,329.7
2025-06-12,8,24.1,42.6,0.5,174.2
2025-06-12,9,25.2,37.9,0.7,104.6
2025-06-12,10,27.5,33.3,1.8,38.9
2025-06-12,11,28.8,30.6,1.4,222
2025-06-12,12,30.5,28.5,1.7,249.8
2025-06-12,13,29.7,34.4,2.1,253.2
2025-06-12,14,29.6,33.3,2.3,275.9
2025-06-12,15,29.4,35.1,2.1,253.4
2025-06-12,16,30.1,34.9,2.4,267.2
2025-06-12,17,30.1,35.4,3,285.4
2025-06-12,18,28.7,39.2,2.3,269.7
2025-06-12,19,27.8,43.3,2.4,253.6
2025-06-12,20,26.4,44.8,1.8,242.3
2025-06-12,21,25.6,47.4,1.9,273.3
2025-06-12,22,24.7,43.5,2,273
2025-06-12,23,23.9,44.6,2.3,262
2025-06-13,0,22.6,51,1.7,272.9
2025-06-13,1,20.9,57.7,1.1,359.6
2025-06-13,2,21,59.1,2,273.2
2025-06-13,3,20.2,65.6,1.5,282.9
2025-06-13,4,19.1,66.7,0.6,351.4
2025-06-13,5,19.3,67.5,0.7,301.7
2025-06-13,6,19.8,65.7,0.1,18.8
2025-06-13,7,20.5,65.8,0.1,305.1
2025-06-13,8,21.1,63.5,1.2,296.4
2025-06-13,9,21.5,64,1.3,278.7
2025-06-13,10,22.4,60.2,1.9,291.4
2025-06-13,11,23.6,52.6,0.9,239.9
2025-06-13,12,23.8,55.8,2,285.8
2025-06-13,13,24.2,56.9,2.5,294.4
2025-06-13,14,22.9,66.8,2.5,272.2
2025-06-13,15,18.7,87.7,2.6,268
2025-06-13,16,19.1,91.1,2.4,286
2025-06-13,17,18.8,93.3,1.4,287.3
2025-06-13,18,18.1,95.2,1.7,257.6
2025-06-13,19,18.1,96.1,0.7,218.6
2025-06-13,20,18.4,97.6,0.5,25.7
2025-06-13,21,18.4,97.9,2.4,33.6
2025-06-13,22,18.6,98,2.6,37.6
2025-06-13,23,18.7,98.3,1.7,5.7
2025-06-14,0,18.5,98.4,0.6,304.2
2025-06-14,1,18.4,98.4,1.7,30.7
2025-06-14,2,18.4,98.4,2,42.8
2025-06-14,3,18.4,97.4,1.2,59.2
2025-06-14,4,18.4,98.7,1.8,38.6
2025-06-14,5,18.5,98.6,2.3,64.2
2025-06-14,6,18.4,98.7,2.9,34.9
2025-06-14,7,18.6,98.8,1.8,344.3
2025-06-14,8,18.6,98.7,2,16.6
2025-06-14,9,19,98.9,1,264.1
2025-06-14,10,19.4,98.6,2.3,42.9
2025-06-14,11,19.9,97.1,1.5,324.2
2025-06-14,12,20.9,96.4,1,286.6
2025-06-14,13,22.9,86.4,1.2,129.3
2025-06-14,14,24.3,77.4,1.4,123.5
2025-06-14,15,26.2,73,2,157.1
2025-06-14,16,26.8,70,1.5,90.3
2025-06-14,17,25.6,76,3.9,318.8
2025-06-14,18,25.7,76,2.3,301
2025-06-14,19,24.7,81.1,0.6,291.9
2025-06-14,20,24,83.1,1.1,239.3
2025-06-14,21,23.2,88.8,0.9,31.5
2025-06-14,22,23.3,81.7,0.8,114.4
2025-06-14,23,22.5,84.7,1.9,32.7
2025-06-15,0,21.4,89.9,0.9,330.4
2025-06-15,1,21.4,89.2,0.7,314.2
2025-06-15,2,21.4,89.4,1.7,42.5
2025-06-15,3,20.7,92.5,1.4,328.4
2025-06-15,4,21,95.4,0.3,259
2025-06-15,5,21.1,92.4,0.5,50.7
2025-06-15,6,21.4,91.4,1,45.5
2025-06-15,7,22,89.3,1.1,40.7
2025-06-15,8,23.1,85.9,1.2,43.5
2025-06-15,9,24.8,80.4,0.7,8.4
2025-06-15,10,26.7,72.7,1.3,253.1
2025-06-15,11,28.9,62.7,1.5,205.3
2025-06-15,12,28.6,66.3,1.4,248.1
2025-06-15,13,30.1,57.1,2.6,239.6
2025-06-15,14,30.9,56.9,2.5,240.1
2025-06-15,15,31.1,55.6,3.1,218.8
2025-06-15,16,31.3,55,2.8,203.5
2025-06-15,17,30.7,55.8,3.3,207.3
2025-06-15,18,29.4,60.3,3.2,205
2025-06-15,19,28.5,64.1,2.7,212
2025-06-15,20,27.7,68.1,2.5,215.3
2025-06-15,21,27,71,2.2,201.9
2025-06-15,22,26.3,75.3,2,204.5
2025-06-15,23,24.5,86.4,1.7,243.6
2025-06-16,0,24,88.9,2,241.8
2025-06-16,1,23.9,88.7,2.1,245.9
2025-06-16,2,23.6,91,2,250.8
2025-06-16,3,23.9,87.9,2.3,264.6
2025-06-16,4,23.9,87.3,2.1,262.2
2025-06-16,5,23.9,87.2,1.6,235.7
2025-06-16,6,23.8,89,2.1,288.4
2025-06-16,7,24.4,87.4,2.3,270.5
2025-06-16,8,25.3,82.1,2.5,285.3
2025-06-16,9,24.7,85.5,2.2,275.4
2025-06-16,10,24,94.2,1.9,278.2
2025-06-16,11,24.2,94,1.6,255.2
2025-06-16,12,24.3,92.4,1.6,290.2
2025-06-16,13,26.1,84.6,2.6,271.4
2025-06-16,14,25.2,82.5,2.6,226.5
2025-06-16,15,26.6,76.3,2.7,216.2
2025-06-16,16,27.3,67.5,2.6,208.3
2025-06-16,17,27,67.4,3,212.6
2025-06-16,18,27,65.4,2.4,222.7
2025-06-16,19,26.2,67.4,2,224
2025-06-16,20,25.6,71.4,2.2,204.6
2025-06-16,21,25.3,69,2.1,203.6
2025-06-16,22,24.6,69.4,2.5,233.3
2025-06-16,23,23.6,72.3,2.2,252.5
2025-06-17,0,23.4,72.4,2.1,256.6
2025-06-17,1,22.5,78.1,1.6,261.4
2025-06-17,2,22.1,79.1,1.8,268
2025-06-17,3,21.7,81.2,2.8,276.2
2025-06-17,4,21.8,79.7,2.9,272.3
2025-06-17,5,21.7,78.6,2.6,277.8
2025-06-17,6,21.9,78.1,2.6,275.4
2025-06-17,7,23,73.7,2.3,272.6
2025-06-17,8,24.4,69.9,2.7,262.4
2025-06-17,9,25.7,66.2,2.8,261.8
2025-06-17,10,25.9,66.4,3.5,262.1
2025-06-17,11,26.9,66.2,3.6,266.8
2025-06-17,12,26.8,65.5,2.6,183.9
2025-06-17,13,27.2,65.6,2.4,250.1
2025-06-17,14,28.6,60.9,2.6,211.4
2025-06-17,15,28.9,61.3,2.8,242
2025-06-17,16,28.7,62.9,2.9,211.2
2025-06-17,17,28.5,63.6,2.4,232.1
2025-06-17,18,28,64.6,2.7,217.9
2025-06-17,19,27.6,65,2.1,202.1
2025-07-05,0,27.8,76.7,2.6,269.9
2025-07-05,1,27.1,79.9,2.4,271.2
2025-07-05,2,26,84.6,2,270.2
2025-07-05,3,25.8,85.7,2,262
2025-07-05,4,25.1,87.6,2.2,260.8
2025-07-05,5,24.5,90.2,1.5,271.2
2025-07-05,6,24.5,90.1,0.9,283.7
2025-07-05,7,26.6,81.7,1.6,267.7
2025-07-05,8,27.7,72.8,1,255.4
2025-07-05,9,28.9,65.2,2.1,301.7
2025-07-05,10,30.3,57.9,2.4,284.3
2025-07-05,11,31.8,50.9,1.9,229.9
2025-07-05,12,32.7,49.9,2.1,233.7
2025-07-05,13,33.7,47.5,2.3,0.8
2025-07-05,14,34.6,48.4,2.4,246.5
2025-07-05,15,34.5,49,1.5,198.8
2025-07-05,16,34.1,49.9,1.9,251.7
2025-07-05,17,33.7,50.8,2.9,291.2
2025-07-05,18,33.8,50.7,2.2,308.2
2025-07-05,19,32.2,54.1,3.5,306.3
2025-07-05,20,30.9,59.6,3,305.3
2025-07-05,21,29.4,64.6,1.6,266.5
2025-07-05,22,28.5,68.4,2,296.2
2025-07-05,23,28.9,67.5,1.9,305.9
2025-07-06,0,28.4,68.5,2.1,290.3
2025-07-06,1,27.8,71.8,3.2,294.8
2025-07-06,2,26.2,79.6,1.7,262.3
2025-07-06,3,25.4,84.4,2,267.6
2025-07-06,4,25.8,82.5,2,267.3
2025-07-06,5,25.5,84.1,2.1,287.3
2025-07-06,6,25.7,81.9,1.9,298.9
2025-07-06,7,27.3,76,1.5,2.5
2025-07-06,8,27.7,71.6,1.9,31.1
2025-07-06,9,29.2,63.6,2.3,261.8
2025-07-06,10,30.5,58.5,1.9,359.3
2025-07-06,11,31.1,55.5,3.1,339.8
2025-07-06,12,33.1,51.8,2.1,304
2025-07-06,13,33.7,51,2.6,284.1
2025-07-06,14,33.3,51.5,3.1,4.8
2025-07-06,15,32.9,53.4,2.8,319.5
2025-07-06,16,32.4,55.1,2.2,340.5
2025-07-06,17,33,53.8,1.9,303.1
2025-07-06,18,32.9,52.9,2.7,307.2
2025-07-06,19,32,56.8,2,301.6
2025-07-06,20,30.9,64.5,2,297.1
2025-07-06,21,30.4,65.4,1.9,308.9
2025-07-06,22,29.2,70,1.3,304.4
2025-07-06,23,29.1,70.2,2,289.5
2025-07-07,0,27.8,76.4,0.1,2.7
2025-07-07,1,27.7,82.2,1.2,240.1
2025-07-07,2,27.1,86.4,1.7,252.8
2025-07-07,3,26.5,87.5,1.4,266.2
2025-07-07,4,26.3,87,0.5,285.4
2025-07-07,5,26.2,87.6,2.2,267.7
2025-07-07,6,26.8,83.2,1.2,289.8
2025-07-07,7,28.4,77.3,0.6,264.8
2025-07-07,8,29.5,72.7,2.2,318.3
2025-07-07,9,30.4,67.8,3.1,307.7
2025-07-07,10,32.2,60.5,2.3,316.4
2025-07-07,11,33.4,57.6,2,12
2025-07-07,12,35.3,56,2.1,230
2025-07-07,13,35.1,56.5,1.3,279.1
2025-07-07,14,36,49.4,1.6,332.6
2025-07-07,15,35.7,51.5,1.4,276.5
2025-07-07,16,36,46.9,2.2,117.9
2025-07-07,17,35,50.1,2.7,113.9
2025-07-07,18,34.9,51.5,2.2,111.1
2025-07-07,19,33.1,54.4,4,96.6
2025-07-07,20,31.8,57.6,3,101.5
2025-07-07,21,30.9,56.8,3.7,136.3
2025-07-07,22,30.1,54.4,2.7,133
2025-07-07,23,29.2,58.9,1.9,135.6
2025-07-08,0,28.5,60.3,3.4,129.1
2025-07-08,1,27.8,63,3,132.1
2025-07-08,2,27.3,67.7,3.3,112.3
2025-07-08,3,26.6,73.4,2.5,97.4
2025-07-08,4,26.3,78.8,1.8,115.8
2025-07-08,5,26.2,78.4,3.4,105.6
2025-07-08,6,26.1,79,3.3,105
2025-07-08,7,27.3,75.5,2.6,102.4
2025-07-08,8,28.2,69.8,3.1,119.1
2025-07-08,9,29.6,64.7,3.7,117
2025-07-08,10,30.9,60.1,3.5,114.8
2025-07-08,11,31.6,59.1,3.9,132.6
2025-07-08,12,32.5,57.2,3.6,116.6
2025-07-08,13,32.5,57.1,3.8,127.8
2025-07-08,14,32.6,55.6,3.3,99.2
2025-07-08,15,33,55.3,3.7,118.9
2025-07-08,16,32.7,53.8,2.9,116.5
2025-07-08,17,31.8,55.2,3.4,124
2025-07-08,18,31.5,54,3,80.9
2025-07-08,19,30.5,55.9,3.4,116.9
2025-07-08,20,29.8,57.4,3.4,112.7
2025-07-08,21,28.8,58,2.4,107.1
2025-07-08,22,27.7,62.2,3.2,122.9
2025-07-08,23,26.7,67.5,3.3,113.2
2025-07-09,0,26.2,69.8,3.9,126.9
2025-07-09,1,25.5,75.1,3.4,119.7
2025-07-09,2,25.3,75.3,3.1,113.2
2025-07-09,3,24.9,77.2,2.6,102.5
2025-07-09,4,24.6,78.8,2.4,89.8
2025-07-09,5,24.4,78.3,2.1,107.2
2025-07-09,6,24.2,82.2,2,34.4
2025-07-09,7,26.3,71.2,1.3,69.4
2025-07-09,8,28.3,56.4,2,80.4
2025-07-09,9,30.1,47.8,2,103
2025-07-09,10,30.6,42.2,2.4,127.7
2025-07-09,11,32.4,37.8,2.9,110.7
2025-07-09,12,33.5,37.1,3.4,139.9
2025-07-09,13,34.2,33,3.2,133.9
2025-07-09,14,35,30.6,3.1,118.2
2025-07-09,15,34.5,29,4.1,112.7
2025-07-09,16,33.7,31.2,3.5,117.6
2025-07-09,17,32.2,33.4,4.6,124.9
2025-07-09,18,30.9,34.6,4.5,114.1
2025-07-09,19,29.6,37.5,4.6,93.2
2025-07-09,20,28.1,41.9,4,99.3
2025-07-09,21,26.9,50.3,3.4,96.3
2025-07-09,22,26.1,61.5,3.1,93.9
2025-07-09,23,26,62.3,4.2,102.6
