day,h,t,rh,ws,wd
2025-06-04,18,25.6,23.7,2.3,275.4
2025-06-04,19,22.1,30.5,1,249.5
2025-06-04,20,18.9,40.4,0.3,159.4
2025-06-04,21,17.3,45.8,0.4,295.4
2025-06-04,22,16.6,46.6,0.6,279.4
2025-06-04,23,19.4,37,1.6,282.4
2025-06-05,0,15.5,54,0.6,135.7
2025-06-05,1,14.9,57.5,0.4,150.2
2025-06-05,2,14.4,61.1,0.3,232.4
2025-06-05,3,14.8,64.6,1.5,158.7
2025-06-05,4,11.9,77.9,0.4,132.3
2025-06-05,5,10.8,84.3,0.2,76.5
2025-06-05,6,10.7,87.6,0.4,310.7
2025-06-05,7,14.5,73.4,0.6,66.5
2025-06-05,8,18.3,60.1,1,102.3
2025-06-05,9,21.4,47,1,89.7
2025-06-05,10,24.6,36.3,1.4,17.5
2025-06-05,11,24.9,35.4,2,299.2
2025-06-05,12,25.9,34.7,2,32.1
2025-06-05,13,27.4,36.4,1.8,56.3
2025-06-05,14,27.4,35,1.9,57.4
2025-06-05,15,27.5,30.9,1.3,60.7
2025-06-05,16,27.1,28.9,2,330.6
2025-06-05,17,28,35.5,1.6,8.4
2025-06-05,18,25.6,38.6,1.1,232.8
2025-06-05,19,24.1,42.2,0.9,191.3
2025-06-05,20,20.6,54.8,0.5,148.2
2025-06-05,21,18.7,63.2,0.3,317.8
2025-06-05,22,17.8,66.8,1.4,176.7
2025-06-05,23,16.6,70.9,0.7,195
2025-06-06,0,14.6,80.5,0.4,330.2
2025-06-06,1,14.3,84.5,1,37.1
2025-06-06,2,13.2,89,0.2,86.3
2025-06-06,3,13.1,90.1,0.7,348.5
2025-06-06,4,12.8,91.4,0.3,326.7
2025-06-06,5,12.9,90.8,0.7,30
2025-06-06,6,13.7,88.1,1,83.3
2025-06-06,7,15.9,73.6,1.5,165.9
2025-06-06,8,18.2,63,0.9,135.2
2025-06-06,9,20.6,56.8,1,143.3
2025-06-06,10,23,49.2,1.2,336.4
2025-06-06,11,23.7,52.8,1.6,303.8
2025-06-06,12,25.9,43.6,1.3,3.7
2025-06-06,13,26.2,45.3,1.5,351.4
2025-06-06,14,27.5,37.2,0.6,166.1
2025-06-06,15,27.3,35.8,1.6,76.3
2025-06-06,16,25.5,49.9,1.1,191.8
2025-06-06,17,23.3,57.5,0.6,342.5
2025-06-06,18,23,58.3,0.5,342.9
2025-06-06,19,21.7,64.3,0.8,191.5
2025-06-06,20,20.9,59.4,0.9,320.4
2025-06-06,21,18.5,70.6,0.1,23.6
2025-06-06,22,17.1,76.9,0.6,319
2025-06-06,23,15.7,84.6,0.5,293.2
2025-06-07,0,16.6,77.4,1.9,184
2025-06-07,1,15.9,79.2,1.8,187.8
2025-06-07,2,15.9,78.1,2,173.8
2025-06-07,3,15.5,77.8,2.2,174.6
2025-06-07,4,13.8,87,1.1,148.1
2025-06-07,5,12.9,89.9,1,79
2025-06-07,6,13.8,85.9,1.2,115
2025-06-07,7,15.6,81.7,0.5,355.2
2025-06-07,8,18.7,66.1,1.5,159.8
2025-06-07,9,21,57.5,1.2,134.2
2025-06-07,10,26.4,46,1.4,22.2
2025-06-07,11,27.4,36.8,1.8,47.9
2025-06-07,12,28.2,31.7,1.6,66.6
2025-06-07,13,28.7,33.7,1.8,68.8
2025-06-07,14,29.1,37,2.1,61
2025-06-07,15,29.2,33.4,1.7,109.4
2025-06-07,16,28.7,32.8,2.3,103.6
2025-06-07,17,27.6,33.5,1.7,167.5
2025-06-07,18,25.5,36.9,1,196.9
2025-06-07,19,22.9,46.6,0.4,300.3
2025-06-07,20,21.3,50.8,0.5,202.4
2025-06-07,21,19.9,55.7,0.2,284.1
2025-06-07,22,19,58.2,0.5,358
2025-06-07,23,18.4,62.1,0.3,335.9
2025-06-08,0,17.7,67.6,0.2,146.1
2025-06-08,1,17.3,69.6,0.2,273.9
2025-06-08,2,16.9,71.8,0.4,318.5
2025-06-08,3,16.4,74.5,0.5,124.2
2025-06-08,4,16,78,0.5,310.1
2025-06-08,5,15.9,81.4,0.3,317.9
2025-06-08,6,16.3,83,0.5,42
2025-06-08,7,18.5,80.3,0.9,354.7
2025-06-08,8,21,72.1,0.3,151.2
2025-06-08,9,22.5,66.7,0.4,62
2025-06-08,10,25.9,58.8,0.9,29.1
2025-06-08,11,27,50.8,0.7,168.6
2025-06-08,12,28.2,51.7,1.7,118.5
2025-06-08,13,28,46.3,1.3,136.9
2025-06-08,14,29.2,43.3,1.4,133
2025-06-08,15,28.2,48.9,2.1,131.5
2025-06-08,16,27.9,49.8,1.3,146.2
2025-06-08,17,28.3,50.6,0.9,144.1
2025-06-08,18,26.9,54.4,0.8,153.9
2025-06-08,19,25.4,61,1.3,125.7
2025-06-08,20,23.3,63.7,1.6,180
2025-06-08,21,22.4,68.2,1.9,199.8
2025-06-08,22,19.1,82.4,0.4,20.3
2025-06-08,23,19.2,79.5,1.4,181.1
2025-06-09,0,19,82.3,2,176.8
2025-06-09,1,17,89.8,0.2,339
2025-06-09,2,16.8,91.8,0.4,181.6
2025-06-09,3,16.6,93.4,0.4,36.4
2025-06-09,4,16.2,94.1,0.2,353.5
2025-06-09,5,16.9,90.2,1.1,159.3
2025-06-09,6,17.9,84.8,1.7,172.7
2025-06-09,7,18,88.3,0.3,6.5
2025-06-09,8,19.3,83,0.6,315.4
2025-06-09,9,20.8,76,1.6,159.2
2025-06-09,10,23.6,68.4,0.5,27.8
2025-06-09,11,26.5,59.7,1.1,152.6
2025-06-09,12,27.9,52,2.2,121.6
2025-06-09,13,28.3,52,1.9,126.9
2025-06-09,14,28.3,53.3,2.3,119.8
2025-06-09,15,27.8,50.6,1.5,171.5
2025-06-09,16,27.1,53.4,2.2,118.5
2025-06-09,17,27.1,46.5,0.9,226
2025-06-09,18,25,56.7,0.8,209.1
2025-06-09,19,24,65.2,0.2,70.7
2025-06-09,20,22.4,68.6,1.7,193.7
2025-06-09,21,21.4,72.1,1.9,209.7
2025-06-09,22,19.7,77,1.1,208.2
2025-06-09,23,19.3,74.2,2.4,186.7
2025-06-10,0,18.6,77.9,2,194.3
2025-06-10,1,15.9,91,0.3,12.3
2025-06-10,2,15.7,90.6,0.5,332.8
2025-06-10,3,14.8,94,0.4,343.5
2025-06-10,4,14.4,95.1,0.2,329.5
2025-06-10,5,14.2,95.2,0.3,347.9
2025-06-10,6,14.6,93.9,0.2,24.9
2025-06-10,7,17.5,83.4,0.7,351
2025-06-10,8,20.2,71.6,1.4,116.4
2025-06-10,9,23.9,63.3,0.8,109.1
2025-06-10,10,27.9,48.9,1,42.6
2025-06-10,11,29.2,39.8,1.9,272.6
2025-06-10,12,30.8,39.8,1.5,351.8
2025-06-10,13,30,36.4,1.8,221
2025-06-10,14,30.5,38.7,1.6,123.5
2025-06-10,15,29.9,41.2,3,103.4
2025-06-10,16,29.4,48.3,1.3,211.1
2025-06-10,17,27.6,56.8,2.3,118.9
2025-06-10,18,27.7,57.8,1.7,98.8
2025-06-10,19,26.3,62.4,1.3,72.3
2025-06-10,20,24.8,68,1.1,335.3
2025-06-10,21,23.7,73.1,0.7,137
2025-06-10,22,23.7,72,0.9,2.5
2025-06-10,23,22.2,79.4,0.2,158.1
2025-06-11,0,21,83.5,0.6,156.3
2025-06-11,1,19.9,85.8,0.2,116
2025-06-11,2,19.4,87,0.2,19.2
2025-06-11,3,19.2,79.2,0.2,246.4
2025-06-11,4,18,79.4,0.5,309.9
2025-06-11,5,17.9,79,0.6,336.4
2025-06-11,6,17.4,79.9,0.4,202
2025-06-11,7,19.6,72.9,0.4,104.9
2025-06-11,8,21.6,50.1,2.1,295.8
2025-06-11,9,22.8,42.6,1.2,345.6
2025-06-11,10,24.7,38.9,1.9,339.8
2025-06-11,11,27.5,33.7,1.9,342.5
2025-06-11,12,28.4,28.7,2.7,277.9
2025-06-11,13,28.5,27.4,1.8,314.8
2025-06-11,14,29.5,33.1,1.6,69.4
2025-06-11,15,30.6,28.4,1.2,322.1
2025-06-11,16,30,24.8,1.9,305.8
2025-06-11,17,29.6,28.3,2.1,18.1
2025-06-11,18,28,31.8,0.7,282.7
2025-06-11,19,23.6,46.1,0.5,129.7
2025-06-11,20,23.2,46.7,1.9,182.5
2025-06-11,21,22.6,46.4,1.8,185.6
2025-06-11,22,21.5,51.6,2.1,179.2
2025-06-11,23,18.7,62.9,0.4,297.6
2025-06-12,0,19.3,59.5,2,189.4
2025-06-12,1,17.4,68.9,0.4,247.8
2025-06-12,2,16.7,73,0.5,2.6
2025-06-12,3,17.6,69.7,1.1,153.1
2025-06-12,4,16.2,77.8,0.4,360
2025-06-12,5,16,78.3,0.5,301.7
2025-06-12,6,16.3,76.8,0.2,214.2
2025-06-12,7,18,72.5,0.5,252.3
2025-06-12,8,20.1,59.2,1.5,184.9
2025-06-12,9,21.9,54.8,1.2,173.9
2025-06-12,10,23.4,50.6,0.6,326.6
2025-06-12,11,25.3,51.6,1.4,4.6
2025-06-12,12,26.1,41.9,1.6,167.3
2025-06-12,13,26.2,48,1.7,137.5
2025-06-12,14,26.9,46.3,1.5,150.7
2025-06-12,15,27.4,42.6,1.8,115.8
2025-06-12,16,26.9,41.1,1.4,110.1
2025-06-12,17,27.3,41.5,1.3,171.8
2025-06-12,18,25.2,51.3,0.7,212.1
2025-06-12,19,23.7,55,0.8,179.5
2025-06-12,20,22.1,59.5,0.9,204.3
2025-06-12,21,21,62.2,1.2,202.5
2025-06-12,22,18.4,74.1,0.4,42.9
2025-06-12,23,18.9,70.1,1.6,191.8
2025-06-13,0,18.3,64.7,1.5,192.2
2025-06-13,1,17.7,63.1,1.5,193.7
2025-06-13,2,16.2,74.4,0.5,293.5
2025-06-13,3,15.4,74.6,0.3,18.7
2025-06-13,4,14.6,76.1,0.4,151.9
2025-06-13,5,13.6,78,0.3,21.8
2025-06-13,6,13.7,78.9,0.4,316.3
2025-06-13,7,15.7,73.6,0.3,310.2
2025-06-13,8,17.9,64.7,0.1,0.8
2025-06-13,9,18.9,58,1.4,164.3
2025-06-13,10,20.5,59.1,0.5,21.8
2025-06-13,11,21.2,54.5,0.8,156
2025-06-13,12,20.1,73.2,1.1,113.8
2025-06-13,13,19.8,75.9,1.1,151
2025-06-13,14,17.5,93,0.8,106.9
2025-06-13,15,19,89,0.2,45.2
2025-06-13,16,20.7,85.3,0.6,176.4
2025-06-13,17,20.6,85,0.4,325.3
2025-06-13,18,20.5,90,0.3,65.7
2025-06-13,19,19.9,94.1,0.1,31.2
2025-06-13,20,19.1,95.5,0.4,196.2
2025-06-13,21,18.5,93.9,1.2,200.7
2025-06-13,22,18.4,97,0.5,155.9
2025-06-13,23,18.3,98.2,1,309
2025-06-14,0,18.6,98.6,1.2,354.9
2025-06-14,1,18.8,98.8,0.2,176
2025-06-14,2,18.9,99,0.1,11.2
2025-06-14,3,18.8,99,0.1,65.6
2025-06-14,4,18.9,99.1,0.4,61.9
2025-06-14,5,19,99.2,0.7,319.9
2025-06-14,6,19.2,99.3,0.3,319.8
2025-06-14,7,19.7,99.3,0.4,128.4
2025-06-14,8,20.4,99.3,0.6,314.2
2025-06-14,9,21.4,99.3,0.4,159.1
2025-06-14,10,22,99.2,0.5,294.3
2025-06-14,11,22.2,97.8,0.5,302.2
2025-06-14,12,22.9,97.4,1.1,308.2
2025-06-14,13,22.8,96.4,0.6,284.8
2025-06-14,14,23.1,96.7,0.7,309.5
2025-06-14,15,23.6,96.1,0.5,317.7
2025-06-14,16,24.2,91.1,1.1,133.8
2025-06-14,17,24.3,85.4,0.9,170.8
2025-06-14,18,22.8,94.9,0,0
2025-06-14,19,22.3,96.5,0.9,177.5
2025-06-14,20,22.1,97.5,1.3,178.1
2025-06-14,21,22.1,98.2,0,0
2025-06-14,22,21.7,96.5,0.7,178.1
2025-06-14,23,21.6,96.4,1,184.3
2025-06-15,0,21.4,98.3,0.3,132.6
2025-06-15,1,21.1,98.5,0.1,89.4
2025-06-15,2,21.1,98.9,0,0
2025-06-15,3,21.1,99.2,0.6,300.9
2025-06-15,4,20.6,98.6,0.5,236.9
2025-06-15,5,20.6,96.5,0.4,146.6
2025-06-15,6,20.6,97,0.2,69.8
2025-06-15,7,20.9,95,0.2,187.4
2025-06-15,8,22,90.9,1.1,160
2025-06-15,9,24.5,84.6,1.2,112.4
2025-06-15,10,26.4,73.2,1.4,145.2
2025-06-15,11,27.3,69,1.8,278.1
2025-06-15,12,28.2,66.7,2.5,245.5
2025-06-15,13,29.1,64.3,1.8,78.1
2025-06-15,14,29,63.5,1.8,116.1
2025-06-15,15,29.5,54.2,2.7,115.7
2025-06-15,16,29,56.8,2.2,127.3
2025-06-15,17,28.7,58.9,2,125.7
2025-06-15,18,26.9,68.3,1.5,87.3
2025-06-15,19,25.9,73.1,0.6,206.4
2025-06-15,20,25,76.9,0.4,213.3
2025-06-15,21,22.9,95,0.3,165.4
2025-06-15,22,22.9,95.4,0.8,279.5
2025-06-15,23,22.7,95.5,0.4,320.1
2025-06-16,0,22.5,97.6,0.2,18.8
2025-06-16,1,22.4,97.8,0.7,190.8
2025-06-16,2,22.6,95.3,0.5,151.9
2025-06-16,3,22.6,95.2,0.7,172.9
2025-06-16,4,22.4,97,0.3,236.4
2025-06-16,5,22.4,97.2,0.8,265.3
2025-06-16,6,22.4,96.7,0.4,267.7
2025-06-16,7,22.6,97.2,0.4,328
2025-06-16,8,23,95.3,0.3,330.3
2025-06-16,9,23.4,95.2,0.3,107.5
2025-06-16,10,23.4,96.3,0.5,62.9
2025-06-16,11,22.7,93.6,1.6,69.5
2025-06-16,12,23.2,94.8,0.4,103.2
2025-06-16,13,23.8,86.3,0.9,189.3
2025-06-16,14,23.5,84,1.5,72.3
2025-06-16,15,22.1,91.4,2.7,106.2
2025-06-16,16,24.3,83.1,1.8,30.2
2025-06-16,17,23.9,88.4,0.8,327.4
2025-06-16,18,24.3,83.7,0.5,297.7
2025-06-16,19,22.1,94.2,0.2,151.7
2025-06-16,20,20.8,96.7,0.3,157.6
2025-06-16,21,20,98,0,24.3
2025-06-16,22,19.2,98.5,0.2,101.4
2025-06-16,23,18.9,98.8,0.4,3.6
2025-06-17,0,18.3,98.9,0.7,149.1
2025-06-17,1,18.3,99,0.6,183.8
2025-06-17,2,18.6,98.8,0.6,291.4
2025-06-17,3,18.9,98.4,0.7,346.3
2025-06-17,4,19.2,97.7,0.4,242
2025-06-17,5,19.2,97.1,0.5,124.6
2025-06-17,6,19.4,97.5,0.3,354.7
2025-06-17,7,20.3,93,0.4,149.7
2025-06-17,8,22.4,78.1,0.9,100.5
2025-06-17,9,24.4,75.7,1.1,56.5
2025-06-17,10,26,65.8,1.4,70.7
2025-06-17,11,26.2,66.9,1.9,61.9
2025-06-17,12,26.6,58.7,2.3,119.5
2025-06-17,13,26.6,62.2,2.1,106.9
2025-06-17,14,26.4,63.2,2,90.5
2025-06-17,15,28.4,61.8,1.7,92.7
2025-06-17,16,27.4,61.7,2.6,94.7
2025-06-17,17,27.1,62.1,2.1,135.4
2025-06-17,18,26.4,66.9,1.6,109.6
2025-06-17,19,24.9,76.5,0.6,241.4
2025-07-05,0,26,80.3,0.9,179.7
2025-07-05,1,24.7,87.3,0.7,294.2
2025-07-05,2,24.7,88.5,0,118.1
2025-07-05,3,24.1,90.4,0.3,291.3
2025-07-05,4,23.2,93.7,0.2,88.5
2025-07-05,5,22.4,95.8,0.1,100.2
2025-07-05,6,22.4,96.1,0.1,317.9
2025-07-05,7,24.6,88.9,0.3,15.3
2025-07-05,8,26.8,74.1,0.6,346.7
2025-07-05,9,30,61.1,1.3,50.2
2025-07-05,10,30.4,52.6,1.8,1
2025-07-05,11,31,50.3,2.1,159.7
2025-07-05,12,31.9,47,1.6,140
2025-07-05,13,33.7,46.3,2.4,349.1
2025-07-05,14,34,43.9,1.6,48.4
2025-07-05,15,33.7,45.9,2,96.1
2025-07-05,16,33.5,47.6,2.3,97
2025-07-05,17,32.9,51.9,1.8,111.9
2025-07-05,18,31.6,60.2,1.1,112.5
2025-07-05,19,29.3,70.9,0.4,196
2025-07-05,20,27.1,80.6,0.1,76.9
2025-07-05,21,26.3,83.2,0.7,332.5
2025-07-05,22,25.2,88.4,0.1,57.8
2025-07-05,23,24.4,92.2,0,0
2025-07-06,0,23.8,94.5,0,108.1
2025-07-06,1,23.2,95.8,0,299.8
2025-07-06,2,22.7,96.6,0,0
2025-07-06,3,22.4,97.3,0,4.1
2025-07-06,4,22.6,97.3,0,0
2025-07-06,5,22.9,96.3,0.4,6.4
2025-07-06,6,23.2,95.3,0.3,162.1
2025-07-06,7,24.8,86.1,1.3,311.1
2025-07-06,8,26.1,75.8,1.4,263.8
2025-07-06,9,27.4,72.2,1.8,209.4
2025-07-06,10,28.8,66.8,1.9,266
2025-07-06,11,31.4,56.3,2.1,56.7
2025-07-06,12,33.4,50.3,1.5,61.6
2025-07-06,13,33.4,50.5,1.6,37.2
2025-07-06,14,34.2,49.2,2,286.9
2025-07-06,15,34.3,50.6,1.4,333.2
2025-07-06,16,33.4,51.7,1.6,325.9
2025-07-06,17,33.5,52.4,1.7,300.4
2025-07-06,18,31.9,56.7,1.7,293
2025-07-06,19,28.9,74,0.4,331.9
2025-07-06,20,27.1,78,0.2,294.3
2025-07-06,21,25.9,83.3,0.4,71.8
2025-07-06,22,25.2,85.7,0.3,312.3
2025-07-06,23,24.5,88.8,0.2,65.2
2025-07-07,0,24,90.9,0.1,292.9
2025-07-07,1,23.4,92.5,0,0
2025-07-07,2,23,94.2,0.1,318.3
2025-07-07,3,22.7,95,0.1,8.1
2025-07-07,4,22.3,96.1,0,0
2025-07-07,5,22.1,96.4,0.2,108.2
2025-07-07,6,22.4,96.3,0.2,65.9
2025-07-07,7,24.8,89.2,0.5,35.9
2025-07-07,8,27.6,76,0.9,51.5
2025-07-07,9,30.1,66.8,1.5,137.1
2025-07-07,10,32.9,57.9,1.1,59.5
2025-07-07,11,33.8,54.6,1.3,97.1
2025-07-07,12,35.2,51.9,1.2,146.5
2025-07-07,13,35.6,50.3,2,137.5
2025-07-07,14,36,48.5,1.7,173.9
2025-07-07,15,35.2,53.3,1.5,70.1
2025-07-07,16,34.1,56.5,2.1,137.1
2025-07-07,17,32.7,60.5,2.2,119.3
2025-07-07,18,31.9,61.7,1,117.2
2025-07-07,19,31,64.1,1.7,113.7
2025-07-07,20,28.2,75.1,0.6,254.3
2025-07-07,21,26.8,79.7,0.1,27.9
2025-07-07,22,25.6,85.8,0.1,94.6
2025-07-07,23,25,86.2,0.1,275.6
2025-07-08,0,24.2,90.2,0,273.5
2025-07-08,1,23.6,91.3,0,122.9
2025-07-08,2,23.5,90.9,0.5,275.8
2025-07-08,3,22.8,93.6,0.2,351.2
2025-07-08,4,22.5,93.3,0.1,106.5
2025-07-08,5,22,95.1,0.1,69.4
2025-07-08,6,22.2,94.9,0,230.5
2025-07-08,7,24,86.3,0.4,110.7
2025-07-08,8,26.9,75.9,0.4,22.7
2025-07-08,9,29.5,66.5,1.2,34.9
2025-07-08,10,30.3,62.2,1.9,179.5
2025-07-08,11,30.7,59.5,2.2,158.6
2025-07-08,12,30.4,59.7,2.4,128.3
2025-07-08,13,30.3,62,1,62.1
2025-07-08,14,29.6,64.5,1.4,103.1
2025-07-08,15,30.8,58.9,2,174.9
2025-07-08,16,31.4,56.6,2,86
2025-07-08,17,31.5,57.4,1.6,188.5
2025-07-08,18,30.9,59.1,1,298
2025-07-08,19,28.5,69.3,0.5,84.5
2025-07-08,20,27.8,68.7,1.2,161
2025-07-08,21,25.6,76.7,0.6,287.1
2025-07-08,22,24.9,71.7,0.5,347.4
2025-07-08,23,24.1,70.5,0.9,94.9
2025-07-09,0,23.2,73.8,1,202.7
2025-07-09,1,22.5,77.4,1.1,286.4
2025-07-09,2,21.7,80.4,0.9,144
2025-07-09,3,21,82.5,0.6,319.5
2025-07-09,4,20.3,86.3,0.4,108.3
2025-07-09,5,19.8,89.4,0.3,350
2025-07-09,6,19.8,88.8,0.4,173.6
2025-07-09,7,22.8,76.2,0.3,99.9
2025-07-09,8,25.4,63.7,0.8,80.5
2025-07-09,9,27.4,59.7,0.6,78.2
2025-07-09,10,31.2,38.3,1,145.8
2025-07-09,11,31.7,34,2.1,147.5
2025-07-09,12,32.2,40.1,2.2,65.1
2025-07-09,13,32.5,41.2,1.4,82.8
2025-07-09,14,33.1,39.7,1.9,138.9
2025-07-09,15,32,40.6,2.6,155.5
2025-07-09,16,32.1,45.6,1.6,153.9
2025-07-09,17,30.9,48.8,2.3,125.3
2025-07-09,18,30.2,50.6,0.9,309.3
2025-07-09,19,28.3,57.5,1.5,113.5
2025-07-09,20,27.4,60.3,2,125.6
2025-07-09,21,26,67.3,0.7,52
2025-07-09,22,27.2,60.7,2.7,191.3
2025-07-09,23,27.2,49.3,3.5,203.2
