day,h,t,rh,ws,wd
2025-06-10,3,16.6,97.9,0.5,173.4
2025-06-10,4,16.3,97.9,0.5,167.6
2025-06-10,5,16.6,97.3,0.8,172.8
2025-06-10,6,16.7,96.8,0.5,170.3
2025-06-10,7,17.6,90.6,0.8,153.4
2025-06-10,8,20.2,76.5,0.8,150
2025-06-10,9,21.9,76.2,1.4,329.8
2025-06-10,10,23.2,73.6,1.8,336.9
2025-06-10,11,25.3,63.8,1.4,336
2025-06-10,12,26.9,43.7,1.4,4.2
2025-06-10,13,24.7,60.6,0.6,138.8
2025-06-10,14,26.3,50.3,0.8,201.4
2025-06-10,15,26.2,41,1,94.4
2025-06-10,16,25.6,46.2,1,170.4
2025-06-10,17,23.4,62,0.6,237.3
2025-06-10,18,22,67.4,0.5,178.8
2025-06-10,19,20.6,73.1,0.5,179.4
2025-06-10,20,20.1,68.6,0.6,188.8
2025-06-10,21,19.4,65.2,0.5,170.7
2025-06-10,22,17.9,72.4,0.6,177.1
2025-06-10,23,18.1,75.5,0.4,194.3
2025-06-11,0,18.5,72,0.9,162.4
2025-06-11,1,17.5,70.4,1,97
2025-06-11,2,14.8,74.9,0.7,176.8
2025-06-11,3,13.7,76.7,0.4,180.6
2025-06-11,4,13.9,70.5,0.9,177.9
2025-06-11,5,13.6,61.4,0.8,177.1
2025-06-11,6,13.2,62.9,0.5,184.9
2025-06-11,7,16.1,54.7,1.3,59.6
2025-06-11,8,18.9,46.1,2.7,32.8
2025-06-11,9,20.3,41.3,3.3,46.6
2025-06-11,10,22,39.3,2,52
2025-06-11,11,23,34.8,1.8,59.1
2025-06-11,12,23.8,31,2.3,49.2
2025-06-11,13,24.7,31.4,2.5,30.6
2025-06-11,14,25.1,34.3,3.1,11.2
2025-06-11,15,26.1,33.5,2.5,13.2
2025-06-11,16,25.4,31.9,2.5,17
2025-06-11,17,23.5,38,0.9,205
2025-06-11,18,21.4,46.2,0.6,199.9
2025-06-11,19,19.1,58.1,0.7,173
2025-06-11,20,17.5,60,0.4,185.5
2025-06-11,21,16.4,63.3,0.5,165.5
2025-06-11,22,16.5,63.5,0.7,175.1
2025-06-11,23,16.7,64.7,0.7,179
2025-06-12,0,15.7,65.4,0.4,180.5
2025-06-12,1,14.6,68.1,0.5,178.1
2025-06-12,2,14.1,71.9,0.4,157.8
2025-06-12,3,14.1,73.5,0.6,160.8
2025-06-12,4,14.2,73.9,0.5,158
2025-06-12,5,14.2,76,0.5,160.8
2025-06-12,6,14.4,77.8,0.4,162.6
2025-06-12,7,15.2,79.8,0.6,157.4
2025-06-12,8,18.1,72,0.6,143.6
2025-06-12,9,19.8,70.8,0.3,194.2
2025-06-12,10,23.3,44.8,1.2,8
2025-06-12,11,24.1,46.4,1.4,334.4
2025-06-12,12,23.5,44.3,1.2,299.5
2025-06-12,13,23.7,45.6,0.8,302.9
2025-06-12,14,23.5,49.2,1.7,304.2
2025-06-12,15,24.1,44.3,2.2,316.6
2025-06-12,16,24.2,47.3,1.2,297.8
2025-06-12,17,23.5,53.4,0.5,256.4
2025-06-12,18,21.4,62.5,0.3,191.7
2025-06-12,19,20.1,70.6,0.4,173.1
2025-06-12,20,18.4,75.5,0.4,168.7
2025-06-12,21,17,76,0.5,159
2025-06-12,22,16.4,79.8,0.5,158.8
2025-06-12,23,15.9,82.6,0.5,161
2025-06-13,0,15.6,83.9,0.5,161.3
2025-06-13,1,15.2,84.7,0.5,162.9
2025-06-13,2,14.8,75.7,0.5,160.4
2025-06-13,3,14.3,66.2,0.5,167.2
2025-06-13,4,14.1,56.9,0.7,156.7
2025-06-13,5,13.9,51.5,0.6,164.1
2025-06-13,6,14.2,51.6,0.6,152.8
2025-06-13,7,14.6,59.7,0.5,165.7
2025-06-13,8,15.3,65,0.4,168
2025-06-13,9,15.9,74.7,0.5,154.2
2025-06-13,10,17.7,68.5,0.4,174.4
2025-06-13,11,18,66.6,0.4,280.7
2025-06-13,12,18,79.4,0.3,297.5
2025-06-13,13,17.5,89.8,0.6,172.2
2025-06-13,14,17.9,92.3,1.1,332.2
2025-06-13,15,17.7,97.3,0.3,108
2025-06-13,16,17.1,97.8,1,320.8
2025-06-13,17,17.4,98,0.3,38.4
2025-06-13,18,17.7,98.9,0.6,256.2
2025-06-13,19,17.6,98.8,0.5,352.3
2025-06-13,20,17.3,99.1,0.4,282.5
2025-06-13,21,17.1,99.2,0.3,296.4
2025-06-13,22,16.7,99.3,0.2,174.1
2025-06-13,23,16.8,99.3,0.4,133.6
2025-06-14,0,17,99.4,0.3,140.7
2025-06-14,1,16.9,99.3,0.3,151.1
2025-06-14,2,17.3,99.4,0.2,185.6
2025-06-14,3,17.3,99.4,0.2,135.4
2025-06-14,4,17.2,99.4,0.3,179.7
2025-06-14,5,17.2,99.4,0.2,183.3
2025-06-14,6,17.7,99.5,0.5,336.9
2025-06-14,7,17.6,99.5,0.3,155
2025-06-14,8,17.7,99.5,0.3,161.6
2025-06-14,9,17.8,99.5,0.5,173.4
2025-06-14,10,19.3,99.7,0.9,130.4
2025-06-14,11,20.3,97.1,0.6,76.2
2025-06-14,12,20.9,94.7,1.2,330.4
2025-06-14,13,21.4,92.3,2,311.4
2025-06-14,14,23.1,83.3,1.2,335.5
2025-06-14,15,23.2,84.9,1.9,326
2025-06-14,16,22.7,88.2,1.8,332.7
2025-06-14,17,21.1,95.4,0.3,200.1
2025-06-14,18,21.1,94.9,0.4,213.1
2025-06-14,19,20.2,97.1,0.4,175.5
2025-06-14,20,19.2,98.1,0.4,155
2025-06-14,21,18.4,98.6,0.4,163.2
2025-06-14,22,17.9,98.8,0.5,160.1
2025-06-14,23,17.8,99,0.4,171.7
2025-06-15,0,17.8,99.1,0.6,161.4
2025-06-15,1,17.7,99.2,0.4,165.7
2025-06-15,2,17.9,99.2,0.3,138.5
2025-06-15,3,17.5,99.3,0.4,176.8
2025-06-15,4,17.3,99.3,0.5,155.8
2025-06-15,5,17.1,99.4,0.6,164.6
2025-06-15,6,17.2,99.4,0.3,162
2025-06-15,7,18.5,99.6,1,138.8
2025-06-15,8,20.3,92.7,1.2,147.6
2025-06-15,9,23.5,79.9,1.2,324.9
2025-06-15,10,24.3,80.6,1.3,339.9
2025-06-15,11,24.9,78.9,1.6,348
2025-06-15,12,25.2,75.5,1.2,48.2
2025-06-15,13,25.4,74,0.6,314.4
2025-06-15,14,25.5,77.6,1.1,330.3
2025-06-15,15,24.6,83.2,1.2,314.2
2025-06-15,16,24.4,81.7,0.5,94.2
2025-06-15,17,23.9,83.1,0.6,171.5
2025-06-15,18,22.1,92.4,0.4,329.4
2025-06-15,19,21.5,93.9,0.4,321.8
2025-06-15,20,21.1,96.2,0.4,183
2025-06-15,21,20.7,96.7,0.3,276.6
2025-06-15,22,20.2,97,0.7,315.4
2025-06-15,23,20.2,98.4,0.3,356.2
2025-06-16,0,20,98.7,0.4,279.1
2025-06-16,1,20.1,99.1,0.3,153.6
2025-06-16,2,20.4,99.4,0.4,301
2025-06-16,3,19.9,99.3,0.6,155.6
2025-06-16,4,19.6,99.1,0.4,163.4
2025-06-16,5,19.2,99,0.5,178.9
2025-06-16,6,18.7,99.1,0.5,178
2025-06-16,7,19.6,99.3,0.2,33.8
2025-06-16,8,19.7,99,0.2,92.8
2025-06-16,9,20.8,98.3,1,333.2
2025-06-16,10,20.7,97.5,0.3,102.8
2025-06-16,11,20.6,98.3,0.2,145.1
2025-06-16,12,21.6,97,0.6,103
2025-06-16,13,20.5,97.5,0.3,163.5
2025-06-16,14,23.7,79.4,0.9,92.3
2025-06-16,15,23,82.8,0.8,143.6
2025-06-16,16,21.8,85.1,0.7,216.5
2025-06-16,17,20.8,91,0.7,152.6
2025-06-16,18,20,94.4,0.4,189.4
2025-06-16,19,19.1,97,0.5,177.7
2025-06-16,20,17.8,97.7,0.4,175.3
2025-06-16,21,17,98.5,0.4,168.4
2025-06-16,22,16.4,98.7,0.5,162
2025-06-16,23,16.9,99,0.6,165.1
2025-06-17,0,17,98.9,0.6,168
2025-06-17,1,16.3,98.7,0.5,157.9
2025-06-17,2,16.4,98.9,0.6,171.6
2025-06-17,3,15.9,98.1,0.4,184.3
2025-06-17,4,16.2,98.9,0.4,157.7
2025-06-17,5,16.2,99,0.2,330.1
2025-06-17,6,15.9,98.9,0.4,184.1
2025-06-17,7,17.2,97.7,0.3,293.7
2025-06-17,8,17.7,98.1,0.7,289
2025-06-17,9,18.9,93.1,1.2,316.1
2025-06-17,10,20.7,87.2,1.3,359.7
2025-06-17,11,20.8,87.5,1.5,324
2025-06-17,12,22.1,85.3,1.3,328.4
2025-06-17,13,23,83.6,1.3,309.1
2025-06-17,14,22.5,86.6,1.2,317
2025-06-17,15,23.5,83.1,1.2,335.3
2025-06-17,16,22.9,86.6,0.9,318.4
2025-06-17,17,21.5,93.4,0.4,297.4
2025-06-17,18,21.5,93.1,0.4,168.9
2025-06-17,19,20.8,94.9,0.4,171.6
2025-07-05,0,20.2,94.4,0.4,162.8
2025-07-05,1,19,88.8,0.4,159.1
2025-07-05,2,18.8,91.3,0.4,167.3
2025-07-05,3,18.7,89.6,0.5,165.9
2025-07-05,4,17.6,80.4,0.5,150.7
2025-07-05,5,17.5,83.2,0.5,167.1
2025-07-05,6,18.3,85.4,0.4,169.7
2025-07-05,7,19.6,85,0.4,148.7
2025-07-05,8,22.5,75.2,0.9,141.7
2025-07-05,9,25.7,64.7,1,336.6
2025-07-05,10,27.3,63.4,1.6,325.4
2025-07-05,11,27.4,63.1,2.4,328.7
2025-07-05,12,29.8,61.4,1.7,327.5
2025-07-05,13,30.8,53.3,1,350.9
2025-07-05,14,30.1,57,2.1,325.9
2025-07-05,15,30.9,56.9,1.6,345.7
2025-07-05,16,28.5,66.6,0.9,257.9
2025-07-05,17,28.5,67.9,0.5,165.1
2025-07-05,18,26.3,78.5,0.4,192.9
2025-07-05,19,24.7,85.5,0.4,191.4
2025-07-05,20,23.1,88.2,0.5,170.4
2025-07-05,21,22,91.4,0.5,145.8
2025-07-05,22,21.4,94.8,0.3,168.2
2025-07-05,23,21.1,95.9,0.4,155.4
2025-07-06,0,20.7,96.5,0.5,167.8
2025-07-06,1,19.8,96.3,0.5,160.9
2025-07-06,2,18.7,95.6,0.4,176.5
2025-07-06,3,18.6,96.8,0.5,168.1
2025-07-06,4,18.8,97.1,0.5,154.8
2025-07-06,5,18.4,96.4,0.5,167.4
2025-07-06,6,18.7,97.2,0.3,157.2
2025-07-06,7,20.2,93,0.7,140.6
2025-07-06,8,22.5,83.2,0.6,138
2025-07-06,9,25.8,70.3,0.8,344
2025-07-06,10,27.2,68.6,2.1,320.6
2025-07-06,11,29.7,61.6,1.4,336.3
2025-07-06,12,29.8,64.4,1.8,336.4
2025-07-06,13,30.3,63,1.6,354.1
2025-07-06,14,30.9,60.6,1.1,355.8
2025-07-06,15,28.9,70.2,1,332.2
2025-07-06,16,27.3,76.6,1,312.9
2025-07-06,17,28.7,73.5,1.5,341.5
2025-07-06,18,27,78.3,1.1,306.9
2025-07-06,19,25.3,87.8,0.4,178.7
2025-07-06,20,23.9,92.5,0.5,153.4
2025-07-06,21,22.8,95.3,0.4,162.2
2025-07-06,22,21.7,96.1,0.4,160.4
2025-07-06,23,21.4,96.6,0.4,162.3
2025-07-07,0,20.9,97,0.5,165.3
2025-07-07,1,20.9,97.5,0.6,161.4
2025-07-07,2,20.7,97.6,0.5,169.2
2025-07-07,3,20.8,98,0.5,152.5
2025-07-07,4,20.7,98.1,0.5,170.4
2025-07-07,5,21,98.3,0.6,146
2025-07-07,6,21.6,97.7,0.5,178.8
2025-07-07,7,22.6,95,0.6,165.6
2025-07-07,8,25.4,84.6,0.5,89.6
2025-07-07,9,28.9,71.5,1.2,2.3
2025-07-07,10,29.8,65.7,1.6,346.3
2025-07-07,11,30.7,57.6,1.8,349.3
2025-07-07,12,30,66.8,1.2,75.8
2025-07-07,13,30.9,64.4,1.1,257.5
2025-07-07,14,31.4,62.4,1.4,341.7
2025-07-07,15,30.4,66.6,0.7,274.4
2025-07-07,16,27.6,78.3,0.5,173.6
2025-07-07,17,26.7,79.6,0.4,180.6
2025-07-07,18,25.8,82.4,0.6,192.1
2025-07-07,19,25,87,0.4,158
2025-07-07,20,24.4,88.6,0.3,192.4
2025-07-07,21,23.8,92.5,0.4,188.1
2025-07-07,22,24.3,96.3,0.3,204.5
2025-07-07,23,23.6,92.5,0.4,205.1
2025-07-08,0,22.9,95.4,0.5,182.6
2025-07-08,1,22.9,96.6,0.5,150.4
2025-07-08,2,22.4,96.6,0.5,157.2
2025-07-08,3,22.5,96.8,0.4,167.1
2025-07-08,4,22.1,98,0.5,157.5
2025-07-08,5,21.6,98.1,0.5,157.1
2025-07-08,6,21.5,98.2,0.3,165.1
2025-07-08,7,23.1,94.6,0.5,98.2
2025-07-08,8,25.6,82.9,0.4,322.7
2025-07-08,9,26.8,74,1.1,135.8
2025-07-08,10,27.1,72.4,1.2,235.6
2025-07-08,11,28.9,69.7,1,347.8
2025-07-08,12,28.9,68.2,1.4,325.8
2025-07-08,13,28.8,70.9,1.1,297.2
2025-07-08,14,28.8,70.3,1.4,74.8
2025-07-08,15,29.4,68.2,0.7,196.2
2025-07-08,16,28,72.2,0.8,204.4
2025-07-08,17,27.6,73.5,0.8,256.9
2025-07-08,18,26.5,77.4,0.5,217.6
2025-07-08,19,26.1,74.7,0.7,240.2
2025-07-08,20,24,86.8,0.6,167.7
2025-07-08,21,22.8,89.9,0.4,175.1
2025-07-08,22,22.1,92,0.4,156
2025-07-08,23,21.5,93.1,0.4,163.3
2025-07-09,0,21.4,93,0.5,132.7
2025-07-09,1,20.4,86.2,0.4,175.8
2025-07-09,2,20.1,83.6,0.5,171.2
2025-07-09,3,18.9,89,0.5,165.5
2025-07-09,4,18.3,89.9,0.6,177.5
2025-07-09,5,17.8,90.9,0.6,140.1
2025-07-09,6,17.9,89.2,0.4,171.6
2025-07-09,7,19.7,85.4,0.7,158.2
2025-07-09,8,22.9,69.6,0.9,162.2
2025-07-09,9,25.7,50.8,1.1,253.8
2025-07-09,10,26.8,46.7,1.1,132.7
2025-07-09,11,27.1,48.5,1.4,289.9
2025-07-09,12,27.6,51.9,1.5,316.4
2025-07-09,13,28.2,51.1,1.2,278
2025-07-09,14,28.5,47.1,1.2,227.4
2025-07-09,15,28.9,46.7,1.1,277
2025-07-09,16,27.7,47.1,1.3,245.8
2025-07-09,17,27.7,44.1,1,263.5
2025-07-09,18,27,45.4,1.2,266.5
2025-07-09,19,25.9,43.3,1.1,274
2025-07-09,20,23.6,58.4,0.7,174.7
2025-07-09,21,23.4,60.5,0.7,176.2
2025-07-09,22,23.5,55.3,0.8,242.2
2025-07-09,23,21.7,65.7,0.8,198.5
