day,h,t,rh,ws,wd
2025-06-11,22,19.6,74.7,0.9,358.8
2025-06-11,23,18.7,78.5,1.4,27.6
2025-06-12,0,17.7,82.8,1.5,29.5
2025-06-12,1,17.2,86.6,1,21.9
2025-06-12,2,16.8,87.9,1.3,47.3
2025-06-12,3,16.5,89.8,0.8,31.7
2025-06-12,4,16.2,91.6,2.1,35.2
2025-06-12,5,16.1,92,0.8,38.5
2025-06-12,6,16.2,92.3,1,40
2025-06-12,7,18,85.4,0.1,145
2025-06-12,8,20,77.6,1.4,117.1
2025-06-12,9,21.9,65.4,0.2,70.7
2025-06-12,10,24.5,59.4,1.7,155.5
2025-06-12,11,27.3,47.6,1,44.1
2025-06-12,12,27.2,49,2.2,285.2
2025-06-12,13,27.5,48.2,3.1,264.7
2025-06-12,14,27.7,45,1.5,178.6
2025-06-12,15,27.7,43.8,2.8,257.5
2025-06-12,16,28.3,43.6,1.4,229.5
2025-06-12,17,27.7,43.4,3,161.5
2025-06-12,18,27.3,45.5,1.1,218.9
2025-06-12,19,26,53.8,1.8,182.6
2025-06-12,20,23.3,68.2,1.2,263.3
2025-06-12,21,20.7,80.4,0.6,359.8
2025-06-12,22,19.4,84,2.3,36.5
2025-06-12,23,18.4,88.8,1.4,24.1
2025-06-13,0,17.5,91.4,1.3,43.8
2025-06-13,1,17.3,93.2,0.6,28.3
2025-06-13,2,17,95.2,0.5,8.4
2025-06-13,3,16.9,95.6,0.3,355
2025-06-13,4,15.7,100,1.4,25.3
2025-06-13,5,15.5,100,1,24.8
2025-06-13,6,15.9,100,1.2,30.5
2025-06-13,7,17.3,96.9,0.6,296.2
2025-06-13,8,18.1,94.7,0.3,55.5
2025-06-13,9,19.9,86.9,0.5,55.8
2025-06-13,10,22.1,75,0.7,136.3
2025-06-13,11,20.9,88.2,0.9,248.7
2025-06-13,12,19.5,89.1,0.7,108
2025-06-13,13,19.2,90.8,1.1,237.7
2025-06-13,14,19.3,88.2,0.8,76.7
2025-06-13,15,19.9,88.7,0.9,171.1
2025-06-13,16,20.6,88,0.4,119.1
2025-06-13,17,20,97.7,0.8,63.9
2025-06-13,18,18.8,98.1,0.9,230.6
2025-06-13,19,18.7,100,1.9,28.6
2025-06-13,20,18.4,100,1.5,359.9
2025-06-13,21,18.4,100,0.5,10
2025-06-13,22,18.5,100,0.8,216.8
2025-06-13,23,18.1,100,1.2,56.4
2025-06-14,0,18.1,100,1.1,62.5
2025-06-14,1,18.2,100,1.6,260
2025-06-14,2,18.3,100,1.4,108
2025-06-14,3,18.3,100,0.7,357
2025-06-14,4,18.5,100,1.1,126.5
2025-06-14,5,18.6,100,0.7,182.2
2025-06-14,6,18.5,100,1.2,104.4
2025-06-14,7,18.5,100,1.8,121.6
2025-06-14,8,18.8,100,1.8,118.5
2025-06-14,9,19.1,100,1,149.4
2025-06-14,10,19.3,100,0.7,165.4
2025-06-14,11,20.1,100,1.1,307.6
2025-06-14,12,20.7,100,3.3,124.6
2025-06-14,13,21.9,100,2.1,85
2025-06-14,14,22.5,100,0.9,49.5
2025-06-14,15,24.3,98,2.3,76.8
2025-06-14,16,25.3,88,1.9,34.4
2025-06-14,17,26.2,86.1,1.1,40.6
2025-06-14,18,25.5,88.3,1.5,33.9
2025-06-14,19,24.1,99,1.7,34.8
2025-06-14,20,23,100,0.9,47.4
2025-06-14,21,22,100,1.2,39.3
2025-06-14,22,21.8,100,1.4,27.2
2025-06-14,23,21.7,100,0.8,44.3
2025-06-15,0,21.3,100,1.4,39.6
2025-06-15,1,21.4,100,0.5,25
2025-06-15,2,21.3,100,1.6,42.6
2025-06-15,3,21.4,100,0.8,38.7
2025-06-15,4,21.5,100,0.4,91.1
2025-06-15,5,21.6,100,0.6,104.9
2025-06-15,6,21.9,100,0,0
2025-06-15,7,22.2,100,0.3,27.8
2025-06-15,8,23.1,100,0.1,102.1
2025-06-15,9,24.9,92.3,2.1,271.2
2025-06-15,10,26.6,78.3,0.7,69
2025-06-15,11,27.2,77.6,2,240
2025-06-15,12,29.1,71,3.2,260.6
2025-06-15,13,29.4,67.9,3,196.1
2025-06-15,14,29.9,62.4,5.1,250.8
2025-06-15,15,29.6,64.5,4.6,172.4
2025-06-15,16,29.4,64.8,3.7,240.2
2025-06-15,17,28.5,71.4,1.4,139.2
2025-06-15,18,27.1,76.3,2,239.9
2025-06-15,19,25.9,80.5,2.1,229.2
2025-06-15,20,24.7,87.9,2.5,251.5
2025-06-15,21,23.9,92.9,1.9,260.2
2025-06-15,22,23.2,98.7,2.1,218.8
2025-06-15,23,22.7,100,1.2,274
2025-06-16,0,22.5,100,2.2,273.5
2025-06-16,1,22.8,100,1.3,235.2
2025-06-16,2,22.6,100,1.6,261.8
2025-06-16,3,22.7,100,2.1,254.9
2025-06-16,4,22.8,100,0.9,222.2
2025-06-16,5,22.7,100,0.6,317.6
2025-06-16,6,22.9,100,0.3,251.4
2025-06-16,7,23.2,100,1.1,117.8
2025-06-16,8,23.5,100,0.7,132.1
2025-06-16,9,23.4,100,1.8,163.9
2025-06-16,10,23.5,100,1.1,295.2
2025-06-16,11,24,99.7,2.4,180.8
2025-06-16,12,24.6,99.3,2.1,161
2025-06-16,13,24,95.3,3.3,206.6
2025-06-16,14,22.8,100,2.1,265.6
2025-06-16,15,23.9,95.9,1.6,177.5
2025-06-16,16,26.9,84.1,0.7,87.7
2025-06-16,17,27.6,65,5.4,242.7
2025-06-16,18,27.4,70.7,1.3,200.4
2025-06-16,19,25.8,73.6,2.7,148.7
2025-06-16,20,22.2,95.5,1.4,24.4
2025-06-16,21,20.7,100,1.4,32
2025-06-16,22,19.8,100,1.5,34
2025-06-16,23,19.4,100,1.7,26
2025-06-17,0,20.7,100,1.8,331.3
2025-06-17,1,19.7,100,2.1,23
2025-06-17,2,21,96.5,0.7,237.7
2025-06-17,3,20.9,94.5,1.7,155.1
2025-06-17,4,20.6,96.2,1.1,257.4
2025-06-17,5,20.5,96.8,2.5,154
2025-06-17,6,20.5,96.7,1.9,218.2
2025-06-17,7,21.1,93.9,1.2,171.4
2025-06-17,8,21.9,89.5,1.2,226.2
2025-06-17,9,23.7,84.2,2.8,229.7
2025-06-17,10,24.5,78.7,2.1,222.9
2025-06-17,11,25.6,73.5,4.4,254.7
2025-06-17,12,26.2,73.1,3.1,245.1
2025-06-17,13,26.6,71.7,3.3,252.3
2025-06-17,14,26.9,72.1,2.8,178.2
2025-06-17,15,28,70.1,3.1,246.5
2025-06-17,16,27.2,73.5,2.3,211.9
2025-06-17,17,27.5,75.5,1.5,250.7
2025-06-17,18,26.7,77.8,3.1,164.5
2025-06-17,19,25.9,78.9,2.1,185.8
2025-07-05,0,24.9,100,0.7,7.4
2025-07-05,1,24.8,100,2,277
2025-07-05,2,24.4,100,0.5,289.3
2025-07-05,3,23.3,100,1.5,22.5
2025-07-05,4,23,100,1.1,37.3
2025-07-05,5,22.5,100,2.2,30.7
2025-07-05,6,22.7,100,1.4,32
2025-07-05,7,24.2,98.9,0.5,49.3
2025-07-05,8,27.5,79,0.5,70.6
2025-07-05,9,28.1,72.3,3.3,236.1
2025-07-05,10,29.7,66.9,2.7,246.2
2025-07-05,11,30.1,67.5,2.7,221.7
2025-07-05,12,31.4,63.1,2.9,255.7
2025-07-05,13,32,60.9,3.2,215.7
2025-07-05,14,33,60.5,3,254.8
2025-07-05,15,33.8,55.2,3.2,249.4
2025-07-05,16,34,56.8,2.7,232.3
2025-07-05,17,32.8,63,2.6,247.2
2025-07-05,18,32.1,70.1,3.2,249.7
2025-07-05,19,31,72.8,2.7,228.8
2025-07-05,20,28.7,84.1,1.4,281.3
2025-07-05,21,27,94.6,1,272.7
2025-07-05,22,26,99.7,0.5,30.9
2025-07-05,23,24.9,100,2,27.2
2025-07-06,0,24.5,100,1,41.7
2025-07-06,1,24.1,100,0.9,294.9
2025-07-06,2,23.5,100,1.7,12
2025-07-06,3,23.6,100,1.7,305.2
2025-07-06,4,23,100,0.4,58.6
2025-07-06,5,22.2,100,2.9,35.1
2025-07-06,6,22.1,100,1.2,35.5
2025-07-06,7,23.8,100,0.5,122.2
2025-07-06,8,26.3,87.2,0.6,344
2025-07-06,9,29.4,70,1.3,246.1
2025-07-06,10,31.1,62.4,3.4,294.6
2025-07-06,11,31,63,3.8,254
2025-07-06,12,33.2,53.5,2.3,302.5
2025-07-06,13,33.7,53.3,2.9,263.4
2025-07-06,14,33.8,56.1,2.2,234.8
2025-07-06,15,35.1,54.7,1.2,228.2
2025-07-06,16,34.6,55.6,2.5,241.9
2025-07-06,17,34.9,54.6,2.1,299.9
2025-07-06,18,33.4,62.5,2.8,271
2025-07-06,19,30.7,77.7,1.7,20.6
2025-07-06,20,28,90.6,1.6,34.6
2025-07-06,21,26.9,94.9,1.1,47.2
2025-07-06,22,25.7,100,1.3,44.1
2025-07-06,23,25.4,100,1,355.1
2025-07-07,0,24.5,100,1.8,32.3
2025-07-07,1,24.1,100,1,29.8
2025-07-07,2,23.8,100,1.3,36.9
2025-07-07,3,23.4,100,2,32.9
2025-07-07,4,23.2,100,1.7,30.8
2025-07-07,5,23.2,100,0.7,356.3
2025-07-07,6,23.2,100,0.6,23.7
2025-07-07,7,24.5,100,0.4,60.4
2025-07-07,8,27,90.5,1.3,147.2
2025-07-07,9,29.4,77.4,1.1,152.7
2025-07-07,10,31.7,70.8,2.7,103
2025-07-07,11,32.6,70.4,3.3,99.9
2025-07-07,12,33.8,63.4,2.9,90.4
2025-07-07,13,35.6,59.8,2.5,57.4
2025-07-07,14,36.6,56.9,1.5,277.2
2025-07-07,15,35.9,58.1,1.4,107
2025-07-07,16,36.1,54.7,0.7,163.5
2025-07-07,17,36.5,54.3,1.8,288.3
2025-07-07,18,33.9,69.4,2.1,183.4
2025-07-07,19,32.9,69.6,1.4,227.4
2025-07-07,20,31,73.6,1.6,249.6
2025-07-07,21,29.5,79.9,1.8,246.5
2025-07-07,22,28.2,88.2,2.1,41.5
2025-07-07,23,27.5,92.3,1.2,281.9
2025-07-08,0,26.5,96,1.2,37.4
2025-07-08,1,25.8,100,1.5,29.2
2025-07-08,2,25.5,100,1.2,41.4
2025-07-08,3,25.1,100,0.8,50.2
2025-07-08,4,25.2,100,1,78.6
2025-07-08,5,25,100,1.3,75.1
2025-07-08,6,24.2,100,2.1,34.4
2025-07-08,7,26.8,89.8,1.7,83.7
2025-07-08,8,28.1,80.6,3.2,82.2
2025-07-08,9,29.7,73.5,1.8,30.3
2025-07-08,10,30.7,72.6,2.1,44.5
2025-07-08,11,31.1,73.2,2,88.5
2025-07-08,12,31.2,70.7,2.4,94.7
2025-07-08,13,32.2,69.4,1.6,58.9
2025-07-08,14,33.5,66.9,1.5,73
2025-07-08,15,32.8,65.6,1.5,36.7
2025-07-08,16,33.8,65.8,1.6,59.5
2025-07-08,17,32.6,66,2.5,100.5
2025-07-08,18,32.2,70,2.1,54
2025-07-08,19,30,79,1.8,49
2025-07-08,20,27.9,88.4,2.7,29.9
2025-07-08,21,26.8,93.4,1.8,33.3
2025-07-08,22,25.7,96.9,2.2,41.2
2025-07-08,23,25.3,98,1.3,58.9
2025-07-09,0,24.6,100,2.2,33.2
2025-07-09,1,24.1,99.6,1.9,40.5
2025-07-09,2,23.9,96.5,0.5,70.4
2025-07-09,3,23.2,96.5,0.8,106.5
2025-07-09,4,22,99,1.2,21.7
2025-07-09,5,21.3,100,1.3,30.1
2025-07-09,6,21.4,99.4,1.3,41
2025-07-09,7,23.9,89.5,1.4,114.4
2025-07-09,8,27.2,70,2,58.3
2025-07-09,9,28.1,62.3,2,60.8
2025-07-09,10,29.9,55.7,2.5,66.6
2025-07-09,11,31,55.1,3.2,41.2
2025-07-09,12,31.8,55.9,3.4,78.9
2025-07-09,13,32.6,44.2,3.1,88.1
2025-07-09,14,33.3,45.4,2.6,36.4
2025-07-09,15,33.3,44.1,3.2,22.9
2025-07-09,16,33.9,43.6,3.1,358.9
2025-07-09,17,34.3,42.8,2,55.7
2025-07-09,18,33.1,42.9,2,47.6
2025-07-09,19,29.3,59.9,2.1,50.5
2025-07-09,20,26.2,73.3,2.7,26.6
2025-07-09,21,25.2,73,3.1,37.3
2025-07-09,22,24.7,73.3,1.5,56.1
2025-07-09,23,24.7,76.3,1,111.9
