day,h,t,rh,ws,wd
2025-06-12,11,22.8,64.2,3.9,67.5
2025-06-12,12,22.2,78.6,3.5,72.2
2025-06-12,13,20.6,85.7,4.4,86.8
2025-06-12,14,21.6,79.6,4.2,57.9
2025-06-12,15,21.5,81.5,3.6,84.7
2025-06-12,16,22.1,81.6,3.1,89.3
2025-06-12,17,22,77.3,2.8,80.7
2025-06-12,18,21.4,80.5,3.4,50
2025-06-12,19,20.1,84.9,2.5,54.2
2025-06-12,20,19.4,90.2,1.2,57.1
2025-06-12,21,19.1,92.5,1.2,15.9
2025-06-12,22,18.9,91.9,0.7,243.5
2025-06-12,23,18.3,91,0.7,283.4
2025-06-13,0,18,91.1,1.3,249
2025-06-13,1,17.3,93.3,0.1,198.8
2025-06-13,2,16.5,91.1,1.5,281
2025-06-13,3,15.5,90.4,0.7,296
2025-06-13,4,15.5,91.3,1,289
2025-06-13,5,15.5,92.9,0.1,233.9
2025-06-13,6,16,88.8,0.1,186.6
2025-06-13,7,18.2,85.7,0.7,197.3
2025-06-13,8,19.9,74.1,2,203.3
2025-06-13,9,21.4,63.3,2.1,201.2
2025-06-13,10,21.7,61.9,2.1,193.5
2025-06-13,11,23.2,60.6,2.9,197.7
2025-06-13,12,24.5,52.9,2.8,169.5
2025-06-13,13,25,50.6,3.5,186.4
2025-06-13,14,25.9,46.1,3.6,175.1
2025-06-13,15,26.4,42.8,3,206.3
2025-06-13,16,25.4,49.8,2.7,196.6
2025-06-13,17,23.8,62,2.8,203.5
2025-06-13,18,22,73.2,4.1,188.5
2025-06-13,19,20.5,86.3,1.1,225
2025-06-13,20,19.7,91.5,1.1,101.6
2025-06-13,21,19.2,92.4,2.1,174.6
2025-06-13,22,19.2,94,1.6,123
2025-06-13,23,19.1,95.6,0.2,133.5
2025-06-14,0,18.6,97.5,1.9,66.8
2025-06-14,1,17.8,98,0.5,3.1
2025-06-14,2,18.2,98.2,0.9,48.4
2025-06-14,3,18.1,98.4,0.1,99.5
2025-06-14,4,18.5,98.4,0,0
2025-06-14,5,18.7,98.1,0.3,140.3
2025-06-14,6,18.8,98.3,0.8,71.7
2025-06-14,7,18.6,98.6,0.3,127.2
2025-06-14,8,19,98.5,0.1,52
2025-06-14,9,19.3,98.5,1.3,90.6
2025-06-14,10,20.1,98.4,0.4,228.5
2025-06-14,11,21.4,97,1.8,205.4
2025-06-14,12,22.3,90.9,1.4,268
2025-06-14,13,23.7,87.9,1.3,213
2025-06-14,14,25.3,75.2,2.4,177.3
2025-06-14,15,26,64.7,3.5,62.7
2025-06-14,16,25.3,70.4,3.8,71.6
2025-06-14,17,23.7,77.9,4.2,67.6
2025-06-14,18,22.9,77.6,2.6,57.4
2025-06-14,19,22.4,76,2.4,53.1
2025-06-14,20,20.6,83.5,1.3,64.6
2025-06-14,21,20.3,92.5,1,277.3
2025-06-14,22,19.7,92.3,0.1,268.6
2025-06-14,23,19.8,91.6,0.9,229.3
2025-06-15,0,19.4,92.5,1.7,218.2
2025-06-15,1,19.9,90.9,0.5,190.8
2025-06-15,2,19,93.7,0.5,34.2
2025-06-15,3,18.5,92.8,1.2,44.7
2025-06-15,4,18.6,93.4,0.1,151.9
2025-06-15,5,18.4,96.6,1,171.9
2025-06-15,6,18.5,98.5,0.6,228.4
2025-06-15,7,19,98.8,0.1,168
2025-06-15,8,22.2,84.9,1.6,57
2025-06-15,9,21.9,83.6,2.2,57
2025-06-15,10,23.6,78.7,3,46.6
2025-06-15,11,22.5,81.8,4.2,54.7
2025-06-15,12,23.1,80.1,3.8,55.1
2025-06-15,13,24.2,79.1,3.2,65.9
2025-06-15,14,24.1,75.7,3.2,64.3
2025-06-15,15,26.1,76.3,2.7,57.8
2025-06-15,16,25,77.8,3.4,58.2
2025-06-15,17,24.9,79.4,2.4,68.5
2025-06-15,18,23.9,83.8,1.9,61.2
2025-06-15,19,24.9,81.5,0.1,64.9
2025-06-15,20,23.6,88,0,0
2025-06-15,21,25.6,85.8,1.9,165.6
2025-06-15,22,26.4,74.4,3.3,189.5
2025-06-15,23,25.5,77.9,3.4,187.7
2025-06-16,0,24.8,83.5,3.4,192.8
2025-06-16,1,24.4,86.3,2.6,172.4
2025-06-16,2,24.8,82.4,3.3,177.7
2025-06-16,3,25.1,80.7,6.7,215.2
2025-06-16,4,25.4,78.6,7.4,217.2
2025-06-16,5,25.3,78.4,7.2,219.4
2025-06-16,6,25.4,78.3,7,219.1
2025-06-16,7,25.5,77.9,4.6,209.6
2025-06-16,8,25.9,76.3,4.4,205.3
2025-06-16,9,27.4,68.6,3.5,196.7
2025-06-16,10,26.4,76,3.6,199.5
2025-06-16,11,24.2,92.3,2.4,186.9
2025-06-16,12,23.5,93.7,2.6,173.3
2025-06-16,13,23.7,92.9,2.1,165.7
2025-06-16,14,25.3,87.5,3.1,182.1
2025-06-16,15,26.3,77.2,4.9,212.7
2025-06-16,16,26.2,77.9,4.2,201.7
2025-06-16,17,27.2,69.4,5.6,223.2
2025-06-16,18,26.9,69.2,4.9,208.6
2025-06-16,19,26,72.2,3.2,210.1
2025-06-16,20,25.1,74.9,4.1,209.3
2025-06-16,21,24.5,75.7,4.6,218.9
2025-06-16,22,24,77.9,4.7,224.9
2025-06-16,23,24.2,75.3,5,219.1
2025-06-17,0,23.3,77.2,4.4,214.4
2025-06-17,1,23.5,74.4,5.1,211.4
2025-06-17,2,22.9,76.2,5,197.2
2025-06-17,3,22.5,77.1,3.7,225.6
2025-06-17,4,22.2,77.2,3.7,232.1
2025-06-17,5,22.1,76.3,4.6,233.4
2025-06-17,6,22.1,75.6,4.9,220.6
2025-06-17,7,22.9,71.2,6.7,232.5
2025-06-17,8,23.2,70.9,5.5,244.7
2025-06-17,9,24.3,67.8,5.4,236.8
2025-06-17,10,25.7,63,4.8,224.9
2025-06-17,11,26.9,63.1,6,227.2
2025-06-17,12,27.6,61.6,5.2,219.5
2025-06-17,13,29.2,59.7,4.8,201.3
2025-06-17,14,28.9,57.8,5.5,220.7
2025-06-17,15,29.3,58.2,5.8,216.1
2025-06-17,16,29.3,57.7,5.6,227.4
2025-06-17,17,30.2,58.5,4.1,210.1
2025-06-17,18,29,59.5,4,231.1
2025-06-17,19,27.8,66.8,2.6,221.9
2025-07-05,0,28.3,65.5,2.8,245.1
2025-07-05,1,28.1,66.6,3,258.2
2025-07-05,2,28.1,66.7,4.2,240.5
2025-07-05,3,28,64.3,4.6,231.8
2025-07-05,4,27.5,64.1,4.6,234.2
2025-07-05,5,27.4,63.9,4.4,230.9
2025-07-05,6,27.5,61.4,4.8,241.4
2025-07-05,7,28.3,57.1,3.5,269.9
2025-07-05,8,29.2,56.7,2,262
2025-07-05,9,30.2,50.2,2.4,287.2
2025-07-05,10,30.9,50.8,3.8,270.6
2025-07-05,11,31.1,52.2,4.2,266.8
2025-07-05,12,31.8,48.8,3.9,241.2
2025-07-05,13,33,47.1,3.5,244.6
2025-07-05,14,33.5,47.6,3.8,249.3
2025-07-05,15,35,39.8,2.9,296.5
2025-07-05,16,34.1,46.3,2.7,245.9
2025-07-05,17,33.8,49,3.4,268.6
2025-07-05,18,33,51.4,3.6,258.5
2025-07-05,19,31.6,55.1,2.5,260.3
2025-07-05,20,29.9,60.2,2.7,237.8
2025-07-05,21,29.6,61.5,2.5,245.4
2025-07-05,22,29.2,62.1,2.8,248
2025-07-05,23,28.7,64.3,2.7,248.9
2025-07-06,0,28.3,65.4,3.5,237.8
2025-07-06,1,27.5,68.1,0.7,241.3
2025-07-06,2,27.5,65.8,1.5,235.1
2025-07-06,3,27.6,65.4,5.4,241.6
2025-07-06,4,26.5,66.8,1.1,34.9
2025-07-06,5,25.4,72.3,1.4,157.2
2025-07-06,6,26.4,68.1,2.6,272.4
2025-07-06,7,27.2,68.5,1.5,3.7
2025-07-06,8,28.1,64.2,1,156.5
2025-07-06,9,29.5,58.6,4.1,293.1
2025-07-06,10,30.4,58.4,4.9,296.6
2025-07-06,11,31.1,55.8,3.1,262.5
2025-07-06,12,31.3,54.8,4.2,317
2025-07-06,13,31.2,59.7,4.3,253.3
2025-07-06,14,32.1,58,3.7,249.3
2025-07-06,15,33.5,52.5,2.4,280.4
2025-07-06,16,33.8,50.7,2.8,59.9
2025-07-06,17,34.8,49.9,1.8,318.4
2025-07-06,18,33.8,51.9,2.4,294.8
2025-07-06,19,32.6,55.1,2.5,295.5
2025-07-06,20,30.3,68.5,1,225.4
2025-07-06,21,29.8,68.7,1.4,186.8
2025-07-06,22,28.2,76.8,2.1,237
2025-07-06,23,29.2,69.5,2.4,259.8
2025-07-07,0,28.1,74,1.4,213.5
2025-07-07,1,26.9,81.6,1,239.9
2025-07-07,2,27.8,74.9,2.7,278
2025-07-07,3,28.5,72.1,2.2,278.9
2025-07-07,4,28.2,73.5,2.4,271.3
2025-07-07,5,26.6,81.1,1,265.2
2025-07-07,6,26.3,85.4,0.9,185.7
2025-07-07,7,28.9,75.5,1.3,243.5
2025-07-07,8,31.5,67.6,0.8,158.7
2025-07-07,9,32.5,64.5,1.9,86
2025-07-07,10,32.5,64.8,2.3,74.4
2025-07-07,11,29.8,73.1,4.8,70.7
2025-07-07,12,31.2,66.6,2.8,62.5
2025-07-07,13,31.2,68.5,2.9,74
2025-07-07,14,30.9,68.1,2.9,83.4
2025-07-07,15,31,68.2,3.7,58.8
2025-07-07,16,29.6,71.9,3.6,74.2
2025-07-07,17,28.7,76.3,3.2,65.5
2025-07-07,18,28.4,74.8,2.8,62.9
2025-07-07,19,27.3,77.7,2.4,52.6
2025-07-07,20,26.2,82.7,1.4,60.1
2025-07-07,21,25.9,85.3,2.4,55.7
2025-07-07,22,25.2,88.6,0.3,287.6
2025-07-07,23,25,88.3,0.1,289.1
2025-07-08,0,24.4,90.3,0.1,286.9
2025-07-08,1,24.7,91.4,2.3,54
2025-07-08,2,24.9,90.9,2.6,52.5
2025-07-08,3,24.6,89.1,4,52.1
2025-07-08,4,24.1,90.7,2.2,58.5
2025-07-08,5,24,91.2,2.6,61.4
2025-07-08,6,24.4,89.9,2.3,55.6
2025-07-08,7,25,86.5,2.7,76.8
2025-07-08,8,25.9,82.2,3.4,68.8
2025-07-08,9,26,77,4.3,68.3
2025-07-08,10,25.5,71.1,5.4,36.8
2025-07-08,11,25.8,73.5,5,28.1
2025-07-08,12,28.3,68.5,4.6,38
2025-07-08,13,28.4,65.4,5.1,54.3
2025-07-08,14,28.6,62.5,6,47.9
2025-07-08,15,27.8,64,4.8,53.9
2025-07-08,16,26.7,63.2,4.8,36.4
2025-07-08,17,27.1,67.5,4.1,57
2025-07-08,18,26.7,72.9,3.6,56.7
2025-07-08,19,25.7,75.7,3.3,61.7
2025-07-08,20,24.2,90,3,50
2025-07-08,21,23.8,91.3,2.9,52.1
2025-07-08,22,24.5,89.3,2.8,37.9
2025-07-08,23,24,88.7,2.3,54
2025-07-09,0,23.8,89.8,1.1,41.2
2025-07-09,1,23.3,89.3,1.7,52.7
2025-07-09,2,22.9,92.1,0.7,76.9
2025-07-09,3,22.3,92,0.7,347.1
2025-07-09,4,22.5,91.1,0.9,46.8
2025-07-09,5,22.9,86.3,2.2,59.4
2025-07-09,6,23.8,78.2,1.3,77.5
2025-07-09,7,25.8,73.2,2.7,50.1
2025-07-09,8,26.8,66.3,4.6,52
2025-07-09,9,26.6,71.8,6.2,43.9
2025-07-09,10,27.3,65.5,6.4,48
2025-07-09,11,27.3,69,6.5,49.4
2025-07-09,12,27.7,62.4,6.6,50.3
2025-07-09,13,28.3,53.2,7,50.3
2025-07-09,14,28.3,51.3,6.7,42.6
2025-07-09,15,28.2,55.9,6.1,42.5
2025-07-09,16,27.2,65.6,5.7,51.5
2025-07-09,17,26.8,69.7,4.7,45.6
2025-07-09,18,26,75.7,6.1,42.4
2025-07-09,19,25.5,80.1,4.1,40
2025-07-09,20,24.5,84.2,3.2,35
2025-07-09,21,24.1,84.3,3.3,28.3
2025-07-09,22,23.5,84.4,1.9,34.9
2025-07-09,23,23.3,84.4,2,63.1
