day,h,t,rh,ws,wd,vis
2021-03-11,0,2.3,80.5,0.0,0.0,10.0
2021-03-11,3,2.0,83.5,1.0,50.0,10.0
2021-03-11,6,0.2,87.0,1.0,50.0,10.0
2021-03-11,9,1.4,81.6,0.0,0.0,3.5
2021-03-11,12,12.0,71.9,2.0,140.0,4.0
2021-03-11,15,12.4,68.2,2.0,230.0,4.0
2021-03-11,18,9.0,76.0,2.0,270.0,4.0
2021-03-11,21,7.8,81.3,1.0,360.0,4.0
2021-03-12,0,6.2,84.6,0.0,0.0,5.0
2021-03-12,3,4.7,88.7,2.0,230.0,4.0
2021-03-12,6,4.5,95.2,2.0,250.0,3.5
2021-03-12,9,5.6,92.6,0.0,0.0,10.0
2021-03-12,12,11.4,81.8,0.0,0.0,10.0
2021-03-12,15,14.2,70.4,0.0,0.0,10.0
2021-03-12,18,10.8,73.2,2.0,270.0,3.5
2021-03-12,21,6.4,80.0,1.0,270.0,3.5
2021-03-13,0,4.6,85.0,0.0,0.0,10.0
2021-03-13,3,3.8,88.6,1.0,90.0,3.5
2021-03-13,6,3.4,88.6,0.0,0.0,3.5
2021-03-13,9,5.6,90.1,0.0,0.0,3.5
2021-03-13,12,10.8,71.2,0.0,0.0,10.0
2021-03-13,15,8.4,70.7,3.0,270.0,5.0
2021-03-13,18,8.8,74.4,1.0,230.0,5.0
2021-03-13,21,5.0,74.8,0.0,0.0,5.0
2021-03-14,0,2.4,89.8,0.0,0.0,5.0
2021-03-14,3,1.5,98.6,1.0,250.0,0.0
2021-03-14,6,0.8,97.1,1.0,270.0,0.0
2021-03-14,9,1.2,97.9,1.0,360.0,0.0
2021-03-14,12,9.5,77.7,0.0,0.0,10.0
2021-03-14,15,13.6,59.6,2.0,270.0,10.0
2021-03-14,18,10.6,68.7,2.0,270.0,10.0
2021-03-14,21,8.0,77.4,1.0,50.0,10.0
2021-03-15,0,6.0,77.1,2.0,90.0,10.0
2021-03-15,3,4.9,85.6,3.0,90.0,10.0
2021-03-15,6,3.9,90.6,5.0,90.0,10.0
2021-03-15,9,4.6,89.3,5.0,90.0,4.0
2021-03-15,12,10.4,73.1,4.0,140.0,4.0
2021-03-15,15,11.6,58.7,3.0,180.0,10.0
2021-03-15,18,10.6,64.1,3.0,180.0,10.0
2021-03-15,21,8.6,78.1,4.0,270.0,4.0
2021-03-16,0,7.6,90.8,4.0,270.0,10.0
2021-03-16,3,5.6,82.7,5.0,360.0,10.0
2021-03-16,6,3.8,75.1,3.0,320.0,10.0
2021-03-16,9,4.8,73.1,4.0,360.0,10.0
2021-03-16,12,6.4,56.1,6.0,320.0,15.0
2021-03-16,15,6.2,37.0,1.0,320.0,10.0
2021-03-16,18,6.2,44.5,1.0,320.0,20.0
2021-03-16,21,3.9,55.9,1.0,360.0,15.0
2021-03-17,0,1.1,60.4,1.0,360.0,15.0
2021-03-17,3,1.4,65.3,0.0,0.0,15.0
2021-03-17,6,-0.6,73.7,0.0,0.0,20.0
2021-03-17,9,1.8,74.7,0.0,0.0,10.0
2021-03-17,12,10.1,66.3,2.0,320.0,10.0
2021-03-17,15,12.2,45.9,2.0,320.0,20.0
2021-03-17,18,11.2,51.9,3.0,320.0,20.0
2021-03-17,21,3.1,53.6,2.0,320.0,15.0
2021-03-18,0,2.4,66.0,0.0,0.0,15.0
2021-03-18,3,2.7,66.1,0.0,0.0,10.0
2021-03-18,6,-0.1,65.9,1.0,90.0,10.0
2021-03-18,9,2.6,61.3,0.0,0.0,10.0
2021-03-18,12,13.0,48.8,0.0,0.0,10.0
2021-03-18,15,14.6,39.8,1.0,320.0,10.0
2021-03-18,18,9.6,50.4,2.0,320.0,10.0
2021-03-18,21,7.6,69.1,0.0,0.0,10.0
2021-03-19,0,7.0,68.0,0.0,0.0,10.0
2021-03-19,3,5.0,71.1,0.0,0.0,10.0
2021-03-19,6,4.4,72.0,0.0,0.0,10.0
2021-03-19,9,7.0,75.1,0.0,0.0,10.0
2021-03-19,12,15.0,55.6,2.0,120.0,10.0
2021-03-19,15,16.5,42.7,3.0,250.0,10.0
2021-03-19,18,12.8,55.4,3.0,230.0,10.0
2021-03-19,21,8.5,65.0,0.0,0.0,15.0
2021-03-20,0,8.4,69.7,0.0,0.0,10.0
2021-03-20,3,8.0,76.4,0.0,0.0,10.0
2021-03-20,6,7.4,82.4,0.0,0.0,4.0
2021-03-20,9,4.6,89.3,2.0,320.0,4.0
2021-03-20,12,5.6,90.1,0.0,0.0,10.0
2021-03-20,15,6.8,81.7,3.0,320.0,10.0
2021-03-20,18,5.2,90.7,2.0,320.0,4.0
2021-03-20,21,4.6,82.6,2.0,320.0,3.5
2021-03-21,0,4.5,90.0,0.0,0.0,10.0
2021-03-21,3,3.8,88.6,2.0,230.0,10.0
2021-03-21,6,4.6,90.6,2.0,320.0,10.0
2021-03-21,9,5.2,81.5,1.0,320.0,10.0
2021-03-21,12,7.0,74.1,8.0,320.0,20.0
2021-03-21,15,5.6,62.5,8.0,320.0,20.0
2021-03-21,18,5.2,70.1,7.0,320.0,20.0
2021-03-21,21,3.2,70.2,3.0,320.0,10.0
2021-03-22,0,2.2,77.0,1.0,230.0,10.0
2021-03-22,3,0.8,80.3,0.0,0.0,15.0
2021-03-22,6,-0.8,86.9,0.0,0.0,15.0
2021-03-22,9,3.2,73.9,0.0,0.0,10.0
2021-03-22,12,10.4,67.3,3.0,270.0,20.0
2021-03-22,15,10.8,43.9,4.0,270.0,20.0
2021-03-22,18,9.7,38.4,3.0,270.0,20.0
2021-03-22,21,4.2,49.6,1.0,320.0,20.0
2021-03-23,0,1.0,59.5,0.0,0.0,15.0
2021-03-23,3,0.4,74.5,0.0,0.0,20.0
2021-03-23,6,2.8,87.3,2.0,50.0,10.0
2021-03-23,9,6.0,84.6,4.0,140.0,10.0
2021-03-23,12,15.3,72.5,3.0,230.0,10.0
2021-03-23,15,14.8,50.0,6.0,230.0,10.0
2021-03-23,18,11.8,60.0,3.0,230.0,10.0
2021-03-23,21,8.3,66.8,0.0,0.0,10.0
2021-03-24,0,6.8,75.1,3.0,140.0,10.0
2021-03-24,3,7.6,81.3,1.0,90.0,10.0
2021-03-24,6,7.3,84.1,5.0,140.0,10.0
2021-03-24,9,8.8,76.0,5.0,180.0,10.0
2021-03-24,12,12.6,61.1,3.0,140.0,10.0
2021-03-24,15,13.0,49.5,4.0,180.0,10.0
2021-03-24,18,10.8,57.3,4.0,140.0,10.0
2021-03-24,21,9.1,71.9,3.0,140.0,10.0
2021-03-25,0,7.4,82.4,1.0,90.0,10.0
2021-03-25,3,6.2,90.7,0.0,0.0,10.0
2021-03-25,6,6.4,95.9,0.0,0.0,10.0
2021-03-25,9,7.9,92.7,2.0,140.0,4.0
2021-03-25,15,16.6,44.0,4.0,270.0,10.0
2021-03-25,18,13.2,58.7,2.0,270.0,10.0
2021-03-25,21,6.2,73.9,2.0,140.0,10.0
2021-03-26,0,4.6,93.2,1.0,140.0,1.0
2021-03-26,3,3.2,95.2,3.0,90.0,0.5
2021-03-26,6,2.6,96.5,3.0,120.0,3.5
2021-03-26,9,4.2,89.9,3.0,90.0,3.5
2021-03-26,12,10.6,75.2,2.0,90.0,10.0
2021-03-26,15,17.2,58.9,4.0,140.0,10.0
2021-03-26,18,14.8,61.6,1.0,140.0,10.0
2021-03-26,21,11.1,67.4,2.0,90.0,10.0
2021-03-27,0,7.6,68.1,2.0,90.0,10.0
2021-03-27,3,8.2,73.8,5.0,90.0,10.0
2021-03-27,6,8.4,84.3,4.0,90.0,10.0
2021-03-27,9,8.4,91.5,3.0,90.0,4.0
2021-03-27,12,9.5,91.6,2.0,90.0,4.0
2021-03-27,15,9.2,94.7,3.0,90.0,4.0
2021-03-27,18,9.1,93.4,3.0,90.0,4.0
2021-03-27,21,10.2,94.8,3.0,50.0,4.0
2021-03-28,0,9.6,96.7,3.0,50.0,4.0
2021-03-28,3,9.8,95.4,2.0,230.0,4.0
2021-03-28,6,8.0,96.6,6.0,250.0,10.0
2021-03-28,9,8.4,98.7,5.0,320.0,3.5
2021-03-28,12,10.8,93.5,2.0,320.0,10.0
2021-03-28,15,11.8,86.9,4.0,270.0,10.0
2021-03-28,18,9.8,91.0,2.0,90.0,10.0
2021-03-28,21,8.0,94.0,0.0,0.0,3.5
2021-03-29,0,8.0,96.6,2.0,270.0,3.5
2021-03-29,3,7.0,96.0,1.0,320.0,3.5
2021-03-29,6,6.0,97.3,2.0,270.0,3.5
2021-03-29,9,7.3,92.7,0.0,0.0,3.5
2021-03-29,12,11.8,62.2,3.0,270.0,4.0
2021-03-29,15,13.4,39.8,4.0,270.0,10.0
2021-03-29,18,11.8,38.4,4.0,270.0,20.0
2021-03-29,21,6.2,63.5,2.0,230.0,10.0
2021-03-30,0,3.4,80.7,0.0,0.0,10.0
2021-03-30,3,1.0,85.2,1.0,160.0,15.0
2021-03-30,6,0.2,89.0,0.0,0.0,15.0
2021-03-30,9,4.6,85.0,0.0,0.0,20.0
2021-03-30,12,13.8,74.2,0.0,0.0,20.0
2021-03-30,15,16.0,64.9,5.0,230.0,20.0
2021-03-30,18,14.2,77.9,3.0,230.0,20.0
2021-03-30,21,8.6,83.1,0.0,0.0,10.0
2021-03-31,0,4.0,86.2,1.0,50.0,10.0
2021-03-31,3,1.2,87.1,0.0,0.0,15.0
2021-03-31,6,0.5,87.1,0.0,0.0,15.0
2021-03-31,9,5.9,70.2,0.0,0.0,20.0
2021-03-31,12,17.2,43.2,0.0,0.0,15.0
2021-03-31,15,18.0,28.1,3.0,250.0,20.0
2021-03-31,18,17.0,35.7,1.0,360.0,20.0
2021-03-31,21,11.4,49.1,0.0,0.0,10.0
2021-04-01,0,7.8,62.5,0.0,0.0,10.0
2021-04-01,3,6.8,64.6,1.0,50.0,15.0
2021-04-01,6,5.0,73.2,1.0,50.0,15.0
2021-04-01,9,11.6,59.1,1.0,50.0,20.0
2021-04-01,12,20.2,54.0,5.0,90.0,20.0
2021-04-01,15,22.0,45.8,5.0,90.0,20.0
2021-04-01,18,21.4,52.5,2.0,50.0,20.0
2021-04-01,21,15.0,62.9,0.0,0.0,10.0
2021-04-02,0,14.0,72.8,2.0,50.0,10.0
2021-04-02,3,12.2,74.0,2.0,50.0,10.0
2021-04-02,6,11.4,69.9,0.0,0.0,10.0
2021-04-02,9,13.0,66.9,2.0,50.0,20.0
2021-04-02,12,18.5,39.6,3.0,140.0,20.0
2021-04-02,15,18.5,39.6,0.0,0.0,20.0
2021-04-02,18,15.6,54.6,1.0,270.0,20.0
2021-04-02,21,12.8,65.5,2.0,320.0,10.0
2021-04-03,0,12.4,71.0,0.0,0.0,4.0
2021-04-03,3,9.6,89.7,1.0,360.0,4.0
2021-04-03,6,9.4,94.7,0.0,0.0,3.5
2021-04-03,9,10.4,91.6,1.0,70.0,4.0
2021-04-03,12,11.0,93.5,2.0,50.0,4.0
2021-04-03,15,10.0,92.2,2.0,360.0,4.0
2021-04-03,18,10.1,92.9,1.0,320.0,4.0
2021-04-03,21,10.3,94.8,4.0,360.0,10.0
2021-04-04,0,9.6,92.2,2.0,360.0,10.0
2021-04-04,3,9.0,91.6,2.0,50.0,10.0
2021-04-04,6,7.8,86.0,3.0,50.0,10.0
2021-04-04,9,8.4,80.8,3.0,360.0,20.0
2021-04-04,12,12.6,75.6,1.0,360.0,20.0
2021-04-04,15,13.4,69.8,5.0,320.0,20.0
2021-04-04,18,12.2,72.5,3.0,320.0,20.0
2021-04-04,21,6.8,76.7,3.0,270.0,10.0
2021-04-05,0,5.4,74.8,0.0,0.0,10.0
2021-04-05,3,3.2,86.1,0.0,0.0,10.0
2021-04-05,6,1.3,93.7,0.0,0.0,15.0
2021-04-05,9,8.0,77.4,0.0,0.0,20.0
2021-04-05,12,15.0,69.6,0.0,0.0,20.0
2021-04-05,15,16.4,62.0,5.0,270.0,20.0
2021-04-05,18,13.4,68.4,3.0,270.0,20.0
2021-04-05,21,8.6,72.3,3.0,270.0,10.0
2021-04-06,0,7.0,77.8,1.0,90.0,10.0
2021-04-06,3,4.0,78.5,0.0,0.0,10.0
2021-04-06,6,3.7,79.0,0.0,0.0,10.0
2021-04-06,9,8.9,70.3,0.0,0.0,15.0
2021-04-06,12,15.2,46.4,6.0,230.0,15.0
2021-04-06,15,19.0,33.3,5.0,290.0,20.0
2021-04-06,18,14.6,59.5,4.0,230.0,15.0
2021-04-06,21,8.8,71.3,3.0,270.0,10.0
2021-04-07,0,8.8,73.3,0.0,0.0,10.0
2021-04-07,3,8.4,70.7,2.0,290.0,10.0
2021-04-07,6,6.0,83.4,1.0,270.0,10.0
2021-04-07,9,9.8,79.3,0.0,0.0,20.0
2021-04-07,12,17.0,69.6,5.0,230.0,20.0
2021-04-07,15,18.0,59.5,3.0,320.0,20.0
2021-04-07,18,15.6,61.4,3.0,320.0,20.0
2021-04-07,21,9.0,68.9,1.0,230.0,15.0
2021-04-08,0,7.4,73.6,1.0,270.0,10.0
2021-04-08,3,6.0,78.2,1.0,270.0,10.0
2021-04-08,6,4.0,80.2,0.0,0.0,10.0
2021-04-08,9,8.2,61.7,0.0,0.0,20.0
2021-04-08,12,14.3,32.6,3.0,320.0,20.0
2021-04-08,15,16.6,20.7,4.0,320.0,20.0
2021-04-08,18,14.5,27.3,4.0,320.0,20.0
2021-04-08,21,7.4,39.7,3.0,320.0,10.0
2021-04-09,0,6.0,59.9,1.0,320.0,10.0
2021-04-09,3,3.8,75.1,0.0,0.0,10.0
2021-04-09,6,2.2,82.3,0.0,0.0,20.0
2021-04-09,9,7.8,72.6,0.0,0.0,20.0
2021-04-09,12,15.0,62.9,1.0,50.0,20.0
2021-04-09,15,17.2,51.4,5.0,230.0,20.0
2021-04-09,18,14.4,56.2,3.0,230.0,20.0
2021-04-09,21,8.6,63.6,1.0,270.0,20.0
2021-04-10,0,5.2,69.1,1.0,90.0,20.0
2021-04-10,3,3.5,74.0,1.0,90.0,10.0
2021-04-10,6,6.2,79.9,3.0,90.0,10.0
2021-04-10,9,10.2,68.2,3.0,120.0,20.0
2021-04-10,12,15.4,40.1,3.0,140.0,20.0
2021-04-10,15,16.6,27.5,5.0,270.0,20.0
2021-04-10,18,13.7,58.8,4.0,270.0,20.0
2021-04-10,21,10.2,76.2,0.0,0.0,10.0
2021-04-11,0,7.6,90.2,2.0,50.0,10.0
2021-04-11,3,5.6,92.6,1.0,50.0,10.0
2021-04-11,6,5.4,93.9,2.0,50.0,10.0
2021-04-11,9,10.0,83.9,0.0,0.0,10.0
2021-04-11,12,16.5,49.5,0.0,0.0,20.0
2021-04-11,15,19.0,31.4,2.0,180.0,20.0
2021-04-11,18,16.7,41.6,2.0,270.0,20.0
2021-04-11,21,12.6,65.9,0.0,0.0,10.0
2021-04-12,0,10.6,69.7,0.0,0.0,10.0
2021-04-12,3,11.0,71.7,2.0,50.0,10.0
2021-04-12,6,11.4,85.2,1.0,50.0,10.0
2021-04-12,9,12.6,85.9,0.0,0.0,20.0
2021-04-12,12,15.8,81.8,6.0,90.0,4.0
2021-04-12,15,11.8,95.5,3.0,140.0,3.5
2021-04-12,18,11.0,98.7,3.0,90.0,3.5
2021-04-12,21,11.0,95.4,3.0,90.0,3.5
2021-04-13,0,10.7,98.7,3.0,50.0,4.0
2021-04-13,3,9.6,89.7,6.0,320.0,10.0
2021-04-13,6,7.2,70.0,7.0,320.0,20.0
2021-04-13,9,6.6,64.5,7.0,320.0,20.0
2021-04-13,12,7.3,57.6,8.0,320.0,20.0
2021-04-13,15,8.0,52.2,7.0,320.0,20.0
2021-04-13,18,7.6,60.3,7.0,320.0,20.0
2021-04-13,21,4.4,69.4,2.0,270.0,10.0
2021-04-14,0,4.5,71.5,1.0,270.0,10.0
2021-04-14,3,3.0,73.9,1.0,270.0,10.0
2021-04-14,6,1.4,79.8,0.0,0.0,10.0
2021-04-14,9,5.8,69.2,0.0,0.0,20.0
2021-04-14,12,11.4,37.7,7.0,270.0,20.0
2021-04-14,15,12.4,47.3,5.0,270.0,20.0
2021-04-14,18,11.8,57.1,3.0,270.0,20.0
2021-04-14,21,7.4,73.1,0.0,0.0,15.0
2021-04-15,0,4.6,85.0,0.0,0.0,10.0
2021-04-15,3,3.9,86.8,2.0,50.0,10.0
2021-04-15,6,4.0,86.2,2.0,90.0,15.0
2021-04-15,9,7.6,85.3,3.0,90.0,10.0
2021-04-15,12,14.8,74.9,0.0,0.0,20.0
2021-04-15,15,15.4,63.4,1.0,180.0,20.0
2021-04-15,18,12.6,65.0,3.0,180.0,20.0
2021-04-15,21,8.8,70.8,1.0,230.0,10.0
2021-04-16,0,6.8,75.1,3.0,90.0,10.0
2021-04-16,3,8.0,64.4,6.0,230.0,10.0
2021-04-16,6,10.0,76.7,5.0,180.0,10.0
2021-04-16,9,11.0,70.3,3.0,270.0,15.0
2021-04-16,12,13.8,51.9,6.0,270.0,10.0
2021-04-16,15,14.6,36.8,5.0,270.0,20.0
2021-04-16,18,13.1,34.5,4.0,270.0,20.0
2021-04-16,21,7.6,65.2,0.0,0.0,20.0
2021-04-17,0,6.8,71.9,0.0,0.0,10.0
2021-04-17,3,7.6,62.5,2.0,290.0,10.0
2021-04-17,6,9.6,56.2,6.0,250.0,10.0
2021-04-17,9,10.0,46.3,6.0,270.0,10.0
2021-04-17,12,12.8,39.9,6.0,270.0,10.0
2021-04-17,15,13.6,34.6,8.0,320.0,20.0
2021-04-17,18,11.4,39.4,4.0,320.0,20.0
2021-04-17,21,7.8,56.9,4.0,320.0,10.0
2021-04-18,0,7.6,69.1,4.0,320.0,10.0
2021-04-18,3,6.6,72.9,2.0,320.0,10.0
2021-04-18,6,6.8,77.8,3.0,270.0,10.0
2021-04-18,9,9.2,62.0,3.0,320.0,20.0
2021-04-18,12,12.5,56.5,3.0,320.0,20.0
2021-04-18,15,15.6,41.9,3.0,320.0,20.0
2021-04-18,18,12.0,53.7,3.0,270.0,20.0
2021-04-18,21,8.0,62.6,0.0,0.0,20.0
2021-04-19,0,4.5,72.5,1.0,90.0,10.0
2021-04-19,3,4.0,83.7,1.0,360.0,10.0
2021-04-19,6,3.5,84.3,0.0,0.0,10.0
2021-04-19,9,10.8,85.1,1.0,90.0,10.0
2021-04-19,12,18.0,74.5,0.0,0.0,10.0
2021-04-19,15,21.6,57.3,2.0,230.0,10.0
2021-04-19,18,19.2,56.3,3.0,270.0,10.0
2021-04-19,21,11.6,61.7,2.0,50.0,10.0
2021-04-20,0,9.6,67.6,1.0,90.0,10.0
2021-04-20,3,7.6,72.1,2.0,90.0,10.0
2021-04-20,6,7.6,74.7,2.0,90.0,10.0
2021-04-20,9,11.5,64.7,2.0,90.0,10.0
2021-04-20,12,18.1,60.7,3.0,90.0,10.0
2021-04-20,15,19.4,58.3,3.0,140.0,10.0
2021-04-20,18,16.6,63.7,2.0,230.0,10.0
2021-04-20,21,11.8,74.4,3.0,230.0,10.0
2021-04-21,0,10.0,80.5,0.0,0.0,10.0
2021-04-21,3,8.1,84.2,1.0,90.0,10.0
2021-04-21,6,7.1,86.5,0.0,0.0,10.0
2021-04-21,9,12.6,84.2,0.0,0.0,20.0
2021-04-21,12,22.0,67.9,1.0,90.0,20.0
2021-04-21,15,25.7,47.8,0.0,0.0,10.0
2021-04-21,18,20.2,47.8,2.0,230.0,10.0
2021-04-21,21,13.9,63.5,0.0,0.0,10.0
2021-04-22,0,13.4,66.5,0.0,0.0,10.0
2021-04-22,3,12.6,70.1,0.0,0.0,10.0
2021-04-22,6,13.0,78.2,1.0,50.0,10.0
2021-04-22,9,16.4,68.1,2.0,90.0,10.0
2021-04-22,12,22.4,57.5,2.0,90.0,10.0
2021-04-22,15,23.1,51.6,2.0,180.0,10.0
2021-04-22,18,19.7,59.9,3.0,230.0,10.0
2021-04-22,21,16.3,55.6,0.0,0.0,10.0
2021-04-23,0,18.6,56.9,6.0,230.0,10.0
2021-04-23,3,16.8,55.3,5.0,50.0,10.0
2021-04-23,6,14.4,62.3,5.0,50.0,10.0
2021-04-23,9,14.6,56.7,0.0,0.0,3.5
2021-04-23,12,15.0,69.6,1.0,50.0,4.0
2021-04-23,15,15.0,94.3,7.0,50.0,4.0
2021-04-23,18,14.8,98.1,1.0,50.0,4.0
2021-04-23,21,13.0,97.4,5.0,50.0,4.0
2021-04-24,0,13.6,93.1,6.0,50.0,10.0
2021-04-24,3,13.4,89.4,2.0,50.0,10.0
2021-04-24,6,12.6,90.6,1.0,320.0,10.0
2021-04-24,9,12.0,94.2,0.0,0.0,4.0
2021-04-24,12,16.0,86.2,1.0,50.0,10.0
2021-04-24,15,19.6,70.1,2.0,320.0,20.0
2021-04-24,18,20.0,57.6,3.0,320.0,20.0
2021-04-24,21,12.4,73.0,3.0,270.0,15.0
2021-04-25,0,11.2,79.6,0.0,0.0,10.0
2021-04-25,3,9.6,83.8,2.0,270.0,10.0
2021-04-25,6,7.8,89.6,0.0,0.0,10.0
2021-04-25,9,14.8,82.8,1.0,50.0,10.0
2021-04-25,12,19.0,69.5,1.0,50.0,20.0
2021-04-25,15,21.6,55.1,3.0,230.0,20.0
2021-04-25,18,20.2,59.6,3.0,320.0,20.0
2021-04-25,21,13.8,65.3,2.0,270.0,10.0
2021-04-26,0,10.8,71.2,0.0,0.0,10.0
2021-04-26,3,9.2,75.0,1.0,360.0,10.0
2021-04-26,6,7.4,89.6,0.0,0.0,10.0
2021-04-26,9,14.4,74.3,4.0,120.0,15.0
2021-04-26,12,18.1,59.1,4.0,180.0,20.0
2021-04-26,15,14.6,73.4,3.0,230.0,20.0
2021-04-26,18,14.8,61.6,3.0,230.0,20.0
2021-04-26,21,13.3,67.9,0.0,0.0,15.0
2021-04-27,0,13.6,78.3,3.0,230.0,10.0
2021-04-27,3,13.0,81.4,3.0,270.0,10.0
2021-04-27,6,13.0,80.4,3.0,200.0,15.0
2021-04-27,9,14.8,79.0,2.0,180.0,10.0
2021-04-27,12,14.3,85.5,5.0,230.0,10.0
2021-04-27,15,13.6,84.8,3.0,180.0,10.0
2021-04-27,18,13.2,85.4,5.0,230.0,10.0
2021-04-27,21,12.2,89.3,3.0,270.0,4.0
2021-04-28,0,12.0,92.4,3.0,230.0,3.5
2021-04-28,3,9.8,89.1,0.0,0.0,10.0
2021-04-28,6,8.6,94.1,1.0,270.0,10.0
2021-04-28,9,12.6,90.6,0.0,0.0,10.0
2021-04-28,12,18.2,79.5,1.0,270.0,20.0
2021-04-28,15,19.8,64.4,3.0,230.0,20.0
2021-04-28,18,17.2,67.3,1.0,270.0,20.0
2021-04-28,21,12.0,69.0,0.0,0.0,15.0
2021-04-29,0,9.7,78.8,2.0,90.0,10.0
2021-04-29,3,9.4,76.1,2.0,90.0,10.0
2021-04-29,6,9.8,74.0,1.0,50.0,15.0
2021-04-29,9,12.0,72.9,3.0,90.0,10.0
2021-04-29,12,17.1,43.2,4.0,90.0,20.0
2021-04-29,15,17.8,36.9,3.0,140.0,20.0
2021-04-29,18,16.6,38.7,4.0,140.0,20.0
2021-04-29,21,13.0,50.6,2.0,90.0,10.0
2021-04-30,0,12.4,72.0,4.0,140.0,4.0
