day,h,t,rh,ws,wd,vis
2021-03-12,15,12.6,63.2,7.0,50.0,10.0
2021-03-12,18,11.8,57.9,8.0,50.0,20.0
2021-03-12,21,8.7,60.5,5.0,50.0,20.0
2021-03-13,0,7.3,65.6,1.0,50.0,20.0
2021-03-13,3,5.5,75.4,2.0,50.0,20.0
2021-03-13,6,4.5,79.1,1.0,180.0,20.0
2021-03-13,9,5.6,78.7,2.0,120.0,10.0
2021-03-13,12,10.3,61.4,0.0,0.0,20.0
2021-03-13,15,13.1,54.3,5.0,230.0,20.0
2021-03-13,18,10.2,60.9,5.0,230.0,20.0
2021-03-13,21,8.1,80.8,1.0,270.0,20.0
2021-03-14,0,5.9,86.4,2.0,270.0,5.0
2021-03-14,3,4.1,93.2,0.0,0.0,3.8
2021-03-14,6,1.6,96.5,0.0,0.0,0.1
2021-03-14,9,2.1,97.9,0.0,0.0,0.2
2021-03-14,12,7.3,92.7,0.0,0.0,3.0
2021-03-14,15,13.8,63.5,4.0,270.0,10.0
2021-03-14,18,10.3,72.1,3.0,230.0,20.0
2021-03-14,21,6.6,83.5,2.0,270.0,10.0
2021-03-15,0,4.4,86.8,0.0,0.0,10.0
2021-03-15,3,3.6,86.1,0.0,0.0,3.5
2021-03-15,6,1.8,91.1,1.0,50.0,3.5
2021-03-15,9,3.4,95.2,0.0,0.0,0.9
2021-03-15,12,10.7,76.3,0.0,0.0,3.8
2021-03-15,15,13.5,60.9,2.0,230.0,10.0
2021-03-15,18,11.6,64.3,2.0,270.0,5.0
2021-03-15,21,10.1,65.8,1.0,270.0,15.0
2021-03-16,0,7.7,88.4,3.0,270.0,4.0
2021-03-16,3,7.6,85.3,3.0,270.0,10.0
2021-03-16,6,5.4,49.9,4.0,320.0,20.0
2021-03-16,9,5.2,46.6,4.0,270.0,5.0
2021-03-16,12,8.6,30.5,5.0,320.0,10.0
2021-03-16,15,12.1,26.2,3.0,290.0,20.0
2021-03-16,18,8.3,32.8,6.0,290.0,20.0
2021-03-16,21,5.2,43.5,3.0,290.0,20.0
2021-03-17,0,3.4,46.8,3.0,320.0,20.0
2021-03-17,3,0.7,58.1,0.0,0.0,20.0
2021-03-17,6,-0.9,74.8,0.0,0.0,20.0
2021-03-17,9,3.0,69.1,0.0,0.0,20.0
2021-03-17,12,10.6,39.8,2.0,90.0,20.0
2021-03-17,15,16.0,32.4,3.0,270.0,20.0
2021-03-17,18,12.0,44.2,5.0,250.0,20.0
2021-03-17,21,6.6,53.8,1.0,270.0,20.0
2021-03-18,0,4.4,76.9,0.0,0.0,20.0
2021-03-18,3,2.2,74.8,0.0,0.0,20.0
2021-03-18,6,1.7,85.3,0.0,0.0,20.0
2021-03-18,9,6.0,80.5,0.0,0.0,20.0
2021-03-18,12,13.1,50.3,0.0,0.0,20.0
2021-03-18,15,17.0,38.8,3.0,270.0,20.0
2021-03-18,18,13.8,45.1,3.0,230.0,10.0
2021-03-18,21,10.8,65.5,0.0,0.0,10.0
2021-03-19,0,10.7,65.5,1.0,50.0,20.0
2021-03-19,3,9.7,64.8,1.0,50.0,20.0
2021-03-19,6,8.8,66.4,0.0,0.0,20.0
2021-03-19,9,11.2,68.4,0.0,0.0,20.0
2021-03-19,12,15.7,55.0,1.0,90.0,20.0
2021-03-19,15,18.6,47.1,2.0,140.0,20.0
2021-03-19,18,16.1,49.4,2.0,230.0,20.0
2021-03-19,21,11.4,70.3,2.0,230.0,20.0
2021-03-20,0,11.1,62.0,0.0,0.0,20.0
2021-03-20,3,10.7,74.7,0.0,0.0,20.0
2021-03-20,6,10.0,74.1,2.0,50.0,20.0
2021-03-20,9,9.4,81.5,0.0,0.0,20.0
2021-03-20,12,8.1,95.3,1.0,270.0,20.0
2021-03-20,15,9.4,88.5,0.0,0.0,20.0
2021-03-20,18,8.8,84.9,3.0,340.0,20.0
2021-03-20,21,7.8,84.2,0.0,0.0,20.0
2021-03-21,0,5.8,89.4,3.0,320.0,20.0
2021-03-21,3,4.4,82.0,2.0,320.0,20.0
2021-03-21,6,3.8,86.8,1.0,270.0,20.0
2021-03-21,9,4.6,86.8,1.0,270.0,20.0
2021-03-21,12,7.0,57.1,4.0,270.0,20.0
2021-03-21,15,8.5,43.2,7.0,290.0,20.0
2021-03-21,18,5.0,53.3,6.0,290.0,20.0
2021-03-21,21,3.2,59.2,5.0,320.0,20.0
2021-03-22,0,2.5,59.9,3.0,320.0,20.0
2021-03-22,3,1.2,62.8,2.0,290.0,20.0
2021-03-22,6,-0.4,73.2,0.0,0.0,20.0
2021-03-22,9,3.6,69.8,0.0,0.0,20.0
2021-03-22,12,9.4,41.6,2.0,230.0,20.0
2021-03-22,15,9.4,45.1,6.0,230.0,20.0
2021-03-22,18,10.2,43.4,4.0,230.0,20.0
2021-03-22,21,6.2,50.2,3.0,230.0,20.0
2021-03-23,0,3.4,69.7,1.0,180.0,20.0
2021-03-23,3,0.6,78.5,0.0,0.0,20.0
2021-03-23,6,-0.3,85.7,0.0,0.0,20.0
2021-03-23,9,3.4,88.0,0.0,0.0,3.0
2021-03-23,12,12.1,72.9,3.0,230.0,10.0
2021-03-23,15,14.0,58.9,5.0,230.0,20.0
2021-03-23,18,11.9,62.6,4.0,230.0,20.0
2021-03-23,21,8.1,63.1,1.0,230.0,20.0
2021-03-24,0,5.7,79.9,0.0,0.0,20.0
2021-03-24,3,3.8,83.1,0.0,0.0,20.0
2021-03-24,6,2.7,91.1,0.0,0.0,10.0
2021-03-24,9,5.8,90.7,1.0,50.0,10.0
2021-03-24,12,12.0,63.5,5.0,250.0,20.0
2021-03-24,15,14.6,55.5,4.0,230.0,20.0
2021-03-24,18,12.1,64.4,3.0,230.0,20.0
2021-03-24,21,8.7,75.4,0.0,0.0,20.0
2021-03-25,0,6.8,82.3,0.0,0.0,20.0
2021-03-25,3,6.5,88.3,0.0,0.0,20.0
2021-03-25,6,6.5,88.3,0.0,0.0,20.0
2021-03-25,9,8.6,87.8,0.0,0.0,15.0
2021-03-25,12,14.4,68.1,3.0,270.0,15.0
2021-03-25,15,15.7,65.2,0.0,0.0,20.0
2021-03-25,18,11.6,66.6,0.0,0.0,20.0
2021-03-25,21,6.2,90.7,2.0,230.0,3.8
2021-03-26,0,5.1,90.7,0.0,0.0,3.4
2021-03-26,3,4.5,96.6,0.0,0.0,0.7
2021-03-26,6,4.3,96.5,0.0,0.0,0.7
2021-03-26,9,4.3,90.0,2.0,90.0,3.0
2021-03-26,12,10.1,83.3,2.0,90.0,15.0
2021-03-26,15,17.0,42.0,0.0,0.0,20.0
2021-03-26,18,16.9,28.0,2.0,230.0,20.0
2021-03-26,21,12.1,48.2,0.0,0.0,20.0
2021-03-27,0,9.6,54.6,0.0,0.0,20.0
2021-03-27,3,7.6,63.4,0.0,0.0,20.0
2021-03-27,6,6.9,72.5,1.0,50.0,20.0
2021-03-27,9,9.0,67.9,1.0,120.0,20.0
2021-03-27,12,11.1,73.3,1.0,50.0,20.0
2021-03-27,15,9.2,94.7,1.0,50.0,20.0
2021-03-27,18,10.0,94.8,1.0,50.0,20.0
2021-03-27,21,10.4,93.5,0.0,0.0,20.0
2021-03-28,0,10.5,94.8,1.0,50.0,10.0
2021-03-28,3,10.5,98.0,2.0,180.0,10.0
2021-03-28,6,8.0,97.3,0.0,0.0,10.0
2021-03-28,9,7.8,95.3,0.0,0.0,3.0
2021-03-28,12,10.6,88.6,2.0,270.0,20.0
2021-03-28,15,11.1,86.3,4.0,230.0,20.0
2021-03-28,18,7.9,86.0,5.0,230.0,20.0
2021-03-28,21,7.4,87.7,0.0,0.0,20.0
2021-03-29,0,7.7,88.4,0.0,0.0,10.0
2021-03-29,3,8.1,92.8,1.0,270.0,10.0
2021-03-29,6,7.1,88.3,2.0,270.0,10.0
2021-03-29,9,8.5,82.0,2.0,250.0,10.0
2021-03-29,12,12.4,65.4,5.0,230.0,3.5
2021-03-29,15,11.8,69.9,5.0,180.0,3.8
2021-03-29,18,10.6,64.1,2.0,270.0,3.8
2021-03-29,21,7.5,72.6,1.0,270.0,10.0
2021-03-30,0,6.1,71.3,0.0,0.0,20.0
2021-03-30,3,2.9,78.9,0.0,0.0,20.0
2021-03-30,6,0.9,86.5,0.0,0.0,20.0
2021-03-30,9,6.4,80.5,0.0,0.0,20.0
2021-03-30,12,14.0,55.7,5.0,250.0,20.0
2021-03-30,15,17.2,52.5,3.0,230.0,20.0
2021-03-30,18,13.6,62.2,3.0,230.0,20.0
2021-03-30,21,8.2,72.7,1.0,270.0,20.0
2021-03-31,0,6.1,84.0,0.0,0.0,20.0
2021-03-31,3,4.3,86.8,0.0,0.0,20.0
2021-03-31,6,2.9,89.2,0.0,0.0,20.0
2021-03-31,9,9.2,79.8,0.0,0.0,20.0
2021-03-31,12,16.8,73.8,2.0,140.0,25.0
2021-03-31,15,21.2,36.1,1.0,270.0,25.0
2021-03-31,18,20.1,33.1,0.0,0.0,25.0
2021-03-31,21,15.5,47.2,0.0,0.0,20.0
2021-04-01,0,10.4,78.4,0.0,0.0,20.0
2021-04-01,3,10.2,64.4,1.0,90.0,20.0
2021-04-01,6,10.9,48.9,2.0,90.0,20.0
2021-04-01,9,14.8,52.9,2.0,140.0,30.0
2021-04-01,12,19.6,28.0,6.0,90.0,30.0
2021-04-01,15,22.6,22.0,0.0,0.0,30.0
2021-04-01,18,21.2,25.3,2.0,90.0,30.0
2021-04-01,21,16.6,37.6,5.0,50.0,30.0
2021-04-02,0,13.5,44.6,5.0,50.0,30.0
2021-04-02,3,9.8,48.3,5.0,90.0,30.0
2021-04-02,6,12.1,54.5,4.0,90.0,30.0
2021-04-02,9,14.4,49.6,5.0,50.0,30.0
2021-04-02,12,18.6,37.4,1.0,90.0,30.0
2021-04-02,15,22.0,33.2,0.0,0.0,30.0
2021-04-02,18,19.3,37.1,1.0,270.0,30.0
2021-04-02,21,16.8,52.7,1.0,120.0,20.0
2021-04-03,0,15.8,61.4,0.0,0.0,20.0
2021-04-03,3,15.0,66.9,0.0,0.0,20.0
2021-04-03,6,14.3,70.4,0.0,0.0,20.0
2021-04-03,9,14.4,70.9,0.0,0.0,20.0
2021-04-03,12,11.8,97.4,1.0,50.0,5.0
2021-04-03,15,12.1,98.0,2.0,50.0,5.0
2021-04-03,18,12.3,96.8,1.0,50.0,5.0
2021-04-03,21,9.7,86.7,5.0,50.0,15.0
2021-04-04,0,9.2,84.9,6.0,50.0,20.0
2021-04-04,3,9.5,85.0,6.0,50.0,20.0
2021-04-04,6,9.2,72.9,7.0,50.0,30.0
2021-04-04,9,9.0,67.0,8.0,50.0,35.0
2021-04-04,12,12.2,64.0,6.0,50.0,35.0
2021-04-04,15,13.8,61.3,3.0,50.0,35.0
2021-04-04,18,14.1,59.8,1.0,360.0,35.0
2021-04-04,21,10.6,64.1,3.0,50.0,30.0
2021-04-05,0,8.0,71.7,1.0,360.0,30.0
2021-04-05,3,6.6,76.1,0.0,0.0,30.0
2021-04-05,6,4.5,79.1,1.0,50.0,30.0
2021-04-05,9,9.4,76.6,0.0,0.0,20.0
2021-04-05,12,14.0,56.9,2.0,230.0,30.0
2021-04-05,15,16.8,53.5,1.0,230.0,30.0
2021-04-05,18,14.0,58.9,3.0,270.0,30.0
2021-04-05,21,10.9,65.1,1.0,270.0,30.0
2021-04-06,0,9.5,74.0,1.0,180.0,30.0
2021-04-06,3,7.8,80.2,0.0,0.0,20.0
2021-04-06,6,6.5,85.2,0.0,0.0,20.0
2021-04-06,9,9.6,81.0,0.0,0.0,20.0
2021-04-06,12,17.2,56.2,2.0,250.0,20.0
2021-04-06,15,18.1,64.5,4.0,230.0,20.0
2021-04-06,18,18.0,52.7,4.0,320.0,20.0
2021-04-06,21,13.6,60.5,1.0,270.0,20.0
2021-04-07,0,11.7,69.9,2.0,270.0,20.0
2021-04-07,3,7.9,89.6,0.0,0.0,20.0
2021-04-07,6,5.8,86.3,0.0,0.0,20.0
2021-04-07,9,10.6,83.9,1.0,230.0,20.0
2021-04-07,12,17.9,63.6,2.0,230.0,20.0
2021-04-07,15,18.2,45.4,5.0,270.0,20.0
2021-04-07,18,15.9,45.3,4.0,230.0,30.0
2021-04-07,21,13.9,45.4,5.0,320.0,30.0
2021-04-08,0,10.5,36.9,1.0,270.0,30.0
2021-04-08,3,8.3,42.8,1.0,230.0,30.0
2021-04-08,6,7.4,56.4,1.0,50.0,30.0
2021-04-08,9,11.4,57.8,3.0,90.0,30.0
2021-04-08,12,15.8,44.1,4.0,320.0,30.0
2021-04-08,15,17.1,28.7,4.0,320.0,30.0
2021-04-08,18,16.1,27.8,5.0,320.0,30.0
2021-04-08,21,11.6,32.3,3.0,320.0,30.0
2021-04-09,0,9.6,35.3,1.0,270.0,30.0
2021-04-09,3,6.1,47.2,0.0,0.0,30.0
2021-04-09,6,8.2,55.4,3.0,50.0,30.0
2021-04-09,9,10.5,56.8,4.0,50.0,30.0
2021-04-09,12,14.2,42.1,4.0,140.0,30.0
2021-04-09,15,17.4,30.3,0.0,0.0,30.0
2021-04-09,18,17.4,31.7,1.0,230.0,30.0
2021-04-09,21,12.0,44.9,0.0,0.0,30.0
2021-04-10,0,9.7,54.2,1.0,90.0,30.0
2021-04-10,3,8.1,64.0,1.0,50.0,30.0
2021-04-10,6,6.4,71.9,1.0,50.0,30.0
2021-04-10,9,10.1,72.1,2.0,50.0,30.0
2021-04-10,12,14.8,57.1,3.0,180.0,30.0
2021-04-10,15,17.0,45.3,0.0,0.0,30.0
2021-04-10,18,14.2,43.3,3.0,270.0,30.0
2021-04-10,21,9.8,79.9,1.0,270.0,20.0
2021-04-11,0,8.4,80.8,0.0,0.0,20.0
2021-04-11,3,6.1,90.7,0.0,0.0,20.0
2021-04-11,6,4.6,91.9,0.0,0.0,20.0
2021-04-11,9,8.4,87.2,1.0,140.0,20.0
2021-04-11,12,16.4,61.5,1.0,90.0,30.0
2021-04-11,15,19.2,54.1,2.0,230.0,20.0
2021-04-11,18,18.3,52.4,1.0,230.0,20.0
2021-04-11,21,14.5,60.7,0.0,0.0,20.0
2021-04-12,0,12.9,70.2,0.0,0.0,20.0
2021-04-12,3,12.0,70.5,0.0,0.0,20.0
2021-04-12,6,10.8,74.7,0.0,0.0,20.0
2021-04-12,9,12.8,75.6,0.0,0.0,10.0
2021-04-12,12,15.8,70.3,4.0,50.0,15.0
2021-04-12,15,13.1,91.2,1.0,140.0,10.0
2021-04-12,18,10.5,98.7,4.0,140.0,3.8
2021-04-12,21,11.0,98.0,3.0,50.0,3.8
2021-04-13,0,11.2,96.7,0.0,0.0,3.8
2021-04-13,3,10.7,93.5,1.0,270.0,20.0
2021-04-13,6,10.9,88.0,4.0,320.0,20.0
2021-04-13,9,9.7,83.8,6.0,270.0,20.0
2021-04-13,12,11.0,73.2,6.0,320.0,30.0
2021-04-13,15,11.4,67.5,6.0,320.0,30.0
2021-04-13,18,9.8,65.3,5.0,320.0,30.0
2021-04-13,21,6.3,68.8,4.0,320.0,30.0
2021-04-14,0,4.9,71.6,3.0,320.0,30.0
2021-04-14,3,3.3,76.1,1.0,270.0,20.0
2021-04-14,6,2.6,77.1,1.0,230.0,30.0
2021-04-14,9,7.0,63.7,3.0,320.0,30.0
2021-04-14,12,11.0,62.4,4.0,250.0,30.0
2021-04-14,15,12.6,67.7,7.0,250.0,30.0
2021-04-14,18,10.3,75.7,5.0,250.0,30.0
2021-04-14,21,7.4,84.7,4.0,230.0,30.0
2021-04-15,0,6.2,89.5,1.0,320.0,20.0
2021-04-15,3,5.8,90.7,0.0,0.0,10.0
2021-04-15,6,5.8,90.7,1.0,50.0,3.8
2021-04-15,9,7.5,89.0,1.0,120.0,10.0
2021-04-15,12,11.8,74.4,0.0,0.0,20.0
2021-04-15,15,15.6,69.3,3.0,90.0,20.0
2021-04-15,18,13.2,68.8,3.0,270.0,20.0
2021-04-15,21,9.2,79.3,0.0,0.0,20.0
2021-04-16,0,7.7,81.9,0.0,0.0,20.0
2021-04-16,3,7.2,89.6,0.0,0.0,20.0
2021-04-16,6,8.0,87.8,0.0,0.0,20.0
2021-04-16,9,9.4,83.2,1.0,140.0,20.0
2021-04-16,12,11.0,89.8,5.0,230.0,10.0
2021-04-16,15,15.2,66.0,7.0,230.0,3.7
2021-04-16,18,13.3,64.7,3.0,230.0,13.0
2021-04-16,21,8.7,74.9,1.0,230.0,20.0
2021-04-17,0,6.5,80.5,0.0,0.0,20.0
2021-04-17,3,4.4,88.7,0.0,0.0,20.0
2021-04-17,6,4.1,89.9,0.0,0.0,20.0
2021-04-17,9,6.3,89.5,0.0,0.0,15.0
2021-04-17,12,8.0,80.2,0.0,0.0,20.0
2021-04-17,15,6.6,71.9,9.0,320.0,10.0
2021-04-17,18,12.0,51.4,4.0,320.0,20.0
2021-04-17,21,8.1,65.4,2.0,320.0,20.0
2021-04-18,0,6.6,61.8,1.0,320.0,20.0
2021-04-18,3,6.2,74.4,4.0,320.0,20.0
2021-04-18,6,4.7,77.5,1.0,270.0,20.0
2021-04-18,9,7.8,71.6,3.0,270.0,20.0
2021-04-18,12,12.3,53.0,5.0,270.0,30.0
2021-04-18,15,16.3,40.6,5.0,270.0,20.0
2021-04-18,18,15.7,33.0,3.0,270.0,20.0
2021-04-18,21,11.2,34.7,3.0,270.0,20.0
2021-04-19,0,7.8,48.1,0.0,0.0,20.0
2021-04-19,3,5.5,77.0,0.0,0.0,20.0
2021-04-19,6,3.9,84.9,0.0,0.0,20.0
2021-04-19,9,9.6,84.4,0.0,0.0,20.0
2021-04-19,12,15.8,69.3,2.0,230.0,20.0
2021-04-19,15,17.6,66.5,4.0,270.0,20.0
2021-04-19,18,15.5,71.6,3.0,270.0,20.0
2021-04-19,21,10.7,81.1,2.0,270.0,20.0
2021-04-20,0,9.1,86.7,0.0,0.0,20.0
2021-04-20,3,6.8,89.5,0.0,0.0,20.0
2021-04-20,6,5.5,88.8,0.0,0.0,3.8
2021-04-20,9,10.6,86.8,1.0,90.0,6.0
2021-04-20,12,16.7,69.0,1.0,270.0,10.0
2021-04-20,15,19.4,59.8,3.0,270.0,20.0
2021-04-20,18,16.1,66.2,4.0,270.0,20.0
2021-04-20,21,12.4,77.6,0.0,0.0,20.0
2021-04-21,0,10.4,85.1,0.0,0.0,20.0
2021-04-21,3,9.2,84.3,0.0,0.0,20.0
2021-04-21,6,7.0,88.9,0.0,0.0,20.0
2021-04-21,9,13.2,74.6,0.0,0.0,20.0
2021-04-21,12,21.8,60.8,1.0,180.0,20.0
2021-04-21,15,25.0,53.5,1.0,140.0,20.0
2021-04-21,18,24.3,40.9,0.0,0.0,20.0
2021-04-21,21,19.1,61.0,0.0,0.0,20.0
2021-04-22,0,14.6,61.5,0.0,0.0,20.0
2021-04-22,3,13.9,66.6,0.0,0.0,20.0
2021-04-22,6,14.9,60.8,2.0,50.0,20.0
2021-04-22,9,17.3,60.9,0.0,0.0,20.0
2021-04-22,12,23.2,45.2,1.0,140.0,20.0
2021-04-22,15,24.9,36.4,2.0,230.0,20.0
2021-04-22,18,22.0,40.8,3.0,270.0,20.0
2021-04-22,21,19.2,47.2,2.0,270.0,20.0
2021-04-23,0,18.6,46.1,0.0,0.0,20.0
2021-04-23,3,16.7,57.2,5.0,230.0,20.0
2021-04-23,6,14.7,71.9,1.0,90.0,20.0
2021-04-23,9,16.1,73.2,5.0,90.0,20.0
2021-04-23,12,19.3,55.6,5.0,50.0,20.0
2021-04-23,15,20.1,42.6,4.0,90.0,20.0
2021-04-23,18,19.2,45.0,4.0,360.0,20.0
2021-04-23,21,17.1,53.5,3.0,50.0,20.0
2021-04-24,0,16.1,54.7,1.0,360.0,20.0
2021-04-24,3,15.1,56.4,4.0,90.0,30.0
2021-04-24,6,13.9,56.9,0.0,0.0,30.0
2021-04-24,9,15.9,57.8,0.0,0.0,30.0
2021-04-24,12,18.4,47.7,2.0,320.0,30.0
2021-04-24,15,19.8,52.1,2.0,320.0,30.0
2021-04-24,18,21.4,45.0,2.0,320.0,30.0
2021-04-24,21,17.5,55.1,1.0,320.0,30.0
2021-04-25,0,16.1,59.4,0.0,0.0,30.0
2021-04-25,3,11.7,82.9,0.0,0.0,30.0
2021-04-25,6,12.6,78.7,3.0,90.0,30.0
2021-04-25,9,15.7,65.2,8.0,50.0,30.0
2021-04-25,12,18.5,51.1,3.0,50.0,30.0
2021-04-25,15,21.1,41.7,3.0,360.0,30.0
2021-04-25,18,21.1,40.3,1.0,90.0,30.0
2021-04-25,21,16.4,49.8,0.0,0.0,30.0
2021-04-26,0,12.9,67.8,0.0,0.0,30.0
2021-04-26,3,10.5,75.7,2.0,90.0,30.0
2021-04-26,6,9.8,77.7,0.0,0.0,30.0
2021-04-26,9,14.6,58.2,1.0,90.0,30.0
2021-04-26,12,18.0,55.6,3.0,230.0,20.0
2021-04-26,15,19.5,59.9,4.0,270.0,20.0
2021-04-26,18,17.3,61.8,3.0,270.0,20.0
2021-04-26,21,14.0,80.0,3.0,270.0,20.0
2021-04-27,0,12.2,84.7,0.0,0.0,20.0
2021-04-27,3,10.7,86.3,0.0,0.0,20.0
2021-04-27,6,10.2,89.2,0.0,0.0,20.0
2021-04-27,9,12.0,87.6,0.0,0.0,20.0
2021-04-27,12,15.9,72.2,4.0,230.0,30.0
2021-04-27,15,16.8,52.4,2.0,270.0,30.0
2021-04-27,18,14.7,72.9,3.0,230.0,20.0
2021-04-27,21,13.0,90.6,2.0,180.0,20.0
2021-04-28,0,12.5,95.5,5.0,270.0,20.0
2021-04-28,3,11.8,88.7,1.0,270.0,10.0
2021-04-28,6,10.6,91.0,0.0,0.0,2.8
2021-04-28,9,11.4,89.3,0.0,0.0,10.0
2021-04-28,12,15.2,79.6,1.0,180.0,15.0
2021-04-28,15,14.8,79.0,3.0,230.0,20.0
2021-04-28,18,16.3,61.5,3.0,230.0,20.0
2021-04-28,21,12.1,75.0,1.0,230.0,20.0
2021-04-29,0,10.5,81.1,0.0,0.0,20.0
2021-04-29,3,9.7,86.7,0.0,0.0,20.0
2021-04-29,6,9.8,84.4,0.0,0.0,20.0
2021-04-29,9,11.6,78.5,1.0,90.0,20.0
2021-04-29,12,14.6,72.9,3.0,50.0,20.0
2021-04-29,15,16.1,64.5,3.0,140.0,20.0
2021-04-29,18,16.3,62.8,0.0,0.0,20.0
2021-04-29,21,13.7,69.4,1.0,90.0,20.0
