day,h,t,rh,ws,wd,vis
2022-03-26,15,14.3,62.7,4.0,320.0,15.0
2022-03-26,18,13.3,42.7,5.0,320.0,15.0
2022-03-26,21,9.7,45.8,5.0,320.0,10.0
2022-03-27,0,7.7,54.1,5.0,320.0,10.0
2022-03-27,3,7.3,50.9,5.0,320.0,10.0
2022-03-27,6,7.3,49.7,3.0,360.0,10.0
2022-03-27,9,7.9,47.7,3.0,320.0,15.0
2022-03-27,12,9.4,44.1,5.0,320.0,15.0
2022-03-27,15,9.4,32.1,5.0,360.0,10.0
2022-03-27,18,8.5,32.4,5.0,360.0,15.0
2022-03-27,21,5.0,34.4,4.0,320.0,10.0
2022-03-28,0,3.3,46.4,1.0,320.0,10.0
2022-03-28,3,2.9,45.2,1.0,320.0,10.0
2022-03-28,6,2.2,50.2,1.0,50.0,10.0
2022-03-28,9,6.3,52.5,0.0,0.0,12.0
2022-03-28,12,9.5,37.2,2.0,180.0,15.0
2022-03-28,15,11.9,31.7,1.0,230.0,15.0
2022-03-28,18,10.5,34.0,1.0,270.0,15.0
2022-03-28,21,6.4,36.5,2.0,360.0,15.0
2022-03-29,0,4.6,47.1,0.0,0.0,10.0
2022-03-29,3,3.4,59.2,0.0,0.0,10.0
2022-03-29,6,2.7,55.1,0.0,0.0,10.0
2022-03-29,9,6.1,65.8,3.0,140.0,10.0
2022-03-29,12,9.7,39.8,1.0,180.0,15.0
2022-03-29,15,11.6,41.6,2.0,180.0,15.0
2022-03-29,18,10.1,55.1,1.0,140.0,15.0
2022-03-29,21,8.8,58.4,0.0,0.0,10.0
2022-03-30,0,8.7,58.8,0.0,0.0,10.0
2022-03-30,3,6.9,65.6,0.0,0.0,10.0
2022-03-30,6,7.5,68.6,2.0,90.0,10.0
2022-03-30,9,9.2,69.4,2.0,140.0,10.0
2022-03-30,12,10.8,70.2,2.0,90.0,15.0
2022-03-30,15,10.2,84.5,2.0,140.0,4.5
2022-03-30,18,10.7,84.5,0.0,0.0,10.0
2022-03-30,21,10.1,85.6,0.0,0.0,4.5
2022-03-31,0,9.0,89.1,1.0,50.0,4.5
2022-03-31,3,7.9,90.2,4.0,320.0,10.0
2022-03-31,6,8.1,80.8,0.0,0.0,10.0
2022-03-31,9,8.9,75.4,1.0,320.0,15.0
2022-03-31,12,12.6,61.5,1.0,90.0,15.0
2022-03-31,15,13.5,44.6,2.0,320.0,15.0
2022-03-31,18,12.7,42.8,3.0,320.0,15.0
2022-03-31,21,8.2,39.7,4.0,360.0,10.0
2022-04-01,0,5.5,36.5,3.0,230.0,10.0
2022-04-01,3,5.7,50.4,1.0,180.0,10.0
2022-04-01,6,5.3,53.8,0.0,0.0,10.0
2022-04-01,9,8.3,53.8,1.0,230.0,15.0
2022-04-01,12,12.7,45.1,1.0,230.0,15.0
2022-04-01,15,14.2,35.9,2.0,320.0,15.0
2022-04-01,18,11.1,36.3,3.0,270.0,15.0
2022-04-01,21,6.5,38.3,1.0,90.0,10.0
2022-04-02,0,3.7,54.2,1.0,230.0,10.0
2022-04-02,3,3.7,58.0,0.0,0.0,10.0
2022-04-02,6,2.2,55.8,1.0,90.0,10.0
2022-04-02,9,6.6,49.2,0.0,0.0,15.0
2022-04-02,12,11.1,46.2,2.0,230.0,15.0
2022-04-02,15,12.8,44.1,1.0,180.0,15.0
2022-04-02,18,12.1,36.0,2.0,320.0,15.0
2022-04-02,21,6.7,37.7,4.0,360.0,10.0
2022-04-03,0,6.0,42.8,1.0,360.0,10.0
2022-04-03,3,3.9,50.7,0.0,0.0,10.0
2022-04-03,6,3.4,54.1,1.0,140.0,10.0
2022-04-03,9,7.1,52.7,0.0,0.0,15.0
2022-04-03,12,13.3,40.6,0.0,0.0,15.0
2022-04-03,15,15.6,47.9,1.0,230.0,15.0
2022-04-03,18,14.1,42.3,2.0,320.0,15.0
2022-04-03,21,9.8,50.4,3.0,270.0,10.0
2022-04-04,0,8.2,55.4,1.0,320.0,10.0
2022-04-04,3,8.3,40.3,2.0,360.0,10.0
2022-04-04,6,4.6,57.8,0.0,0.0,10.0
2022-04-04,9,8.1,67.7,0.0,0.0,10.0
2022-04-04,12,12.5,59.4,0.0,0.0,10.0
2022-04-04,15,15.3,43.6,2.0,230.0,15.0
2022-04-04,18,13.2,38.8,1.0,230.0,12.0
2022-04-04,21,9.1,55.2,2.0,320.0,10.0
2022-04-05,0,7.2,80.6,1.0,320.0,10.0
2022-04-05,3,6.3,84.0,0.0,0.0,10.0
2022-04-05,6,5.1,91.9,1.0,90.0,0.2
2022-04-05,9,7.4,89.6,3.0,90.0,4.5
2022-04-05,12,10.7,73.7,3.0,140.0,4.5
2022-04-05,15,11.8,64.4,1.0,140.0,10.0
2022-04-05,18,10.0,67.7,3.0,230.0,10.0
2022-04-05,21,8.2,80.2,1.0,270.0,10.0
2022-04-06,0,8.3,83.1,0.0,0.0,4.5
2022-04-06,3,6.9,88.3,2.0,140.0,10.0
2022-04-06,6,6.0,88.8,1.0,180.0,12.0
2022-04-06,9,9.9,43.6,2.0,180.0,10.0
2022-04-06,12,13.1,35.8,3.0,360.0,15.0
2022-04-06,15,15.1,35.6,3.0,320.0,20.0
2022-04-06,18,12.3,32.3,4.0,360.0,15.0
2022-04-06,21,9.7,35.0,2.0,320.0,10.0
2022-04-07,3,7.3,56.8,2.0,230.0,10.0
2022-04-07,6,6.3,64.0,1.0,230.0,10.0
2022-04-07,9,8.9,60.6,2.0,180.0,15.0
2022-04-07,12,13.9,44.1,4.0,320.0,15.0
2022-04-07,15,15.1,37.2,7.0,320.0,15.0
2022-04-07,18,12.3,37.7,6.0,320.0,15.0
2022-04-07,21,8.8,54.7,4.0,360.0,10.0
2022-04-08,0,8.4,54.6,1.0,360.0,10.0
2022-04-08,3,5.9,67.7,2.0,90.0,10.0
2022-04-08,6,6.9,76.2,4.0,50.0,10.0
2022-04-08,9,8.8,86.7,2.0,90.0,10.0
2022-04-08,12,12.2,69.1,2.0,180.0,15.0
2022-04-08,15,13.0,59.9,1.0,140.0,15.0
2022-04-08,18,12.7,46.4,2.0,90.0,15.0
2022-04-08,21,11.5,37.5,3.0,90.0,10.0
2022-04-09,0,12.1,39.7,2.0,140.0,10.0
2022-04-09,3,11.1,55.4,3.0,140.0,10.0
2022-04-09,6,10.6,67.3,4.0,140.0,10.0
2022-04-09,9,12.1,72.9,3.0,140.0,10.0
2022-04-09,12,13.9,71.3,5.0,50.0,12.0
2022-04-09,15,14.6,71.4,2.0,140.0,15.0
2022-04-09,18,13.1,73.6,3.0,180.0,10.0
2022-04-09,21,12.0,78.6,4.0,140.0,10.0
2022-04-10,0,11.9,80.2,4.0,140.0,10.0
2022-04-10,3,11.1,87.5,4.0,140.0,10.0
2022-04-10,6,10.8,85.7,4.0,140.0,10.0
2022-04-10,9,13.5,86.0,4.0,140.0,15.0
2022-04-10,12,16.1,72.2,6.0,140.0,10.0
2022-04-10,15,18.4,63.7,5.0,230.0,15.0
2022-04-10,18,16.7,65.9,5.0,230.0,15.0
2022-04-10,21,14.8,76.9,1.0,180.0,10.0
2022-04-11,0,13.8,77.3,2.0,50.0,10.0
2022-04-11,3,14.9,77.5,2.0,140.0,10.0
2022-04-11,6,15.4,76.5,2.0,90.0,10.0
2022-04-11,9,16.9,70.5,4.0,140.0,10.0
2022-04-11,12,19.8,67.0,5.0,180.0,15.0
2022-04-11,15,19.7,73.8,1.0,180.0,15.0
2022-04-11,18,18.2,83.2,0.0,0.0,15.0
2022-04-11,21,16.2,89.7,2.0,230.0,10.0
2022-04-12,0,13.7,93.1,0.0,0.0,0.2
2022-04-12,3,13.5,90.0,1.0,50.0,0.2
2022-04-12,6,13.6,93.1,1.0,90.0,1.5
2022-04-12,9,13.8,93.1,1.0,140.0,1.5
2022-04-12,12,13.7,93.1,2.0,180.0,0.9
2022-04-12,15,13.7,93.1,1.0,180.0,3.5
2022-04-12,18,13.5,94.3,2.0,180.0,3.5
2022-04-12,21,12.6,92.4,2.0,320.0,4.5
2022-04-13,0,12.3,94.9,0.0,0.0,10.0
2022-04-13,3,12.3,91.8,0.0,0.0,10.0
2022-04-13,6,11.9,92.4,3.0,90.0,10.0
2022-04-13,9,12.5,78.7,2.0,50.0,15.0
2022-04-13,12,15.0,62.9,3.0,50.0,15.0
2022-04-13,15,16.3,43.3,8.0,140.0,15.0
2022-04-13,18,16.0,42.9,2.0,140.0,15.0
2022-04-13,21,13.8,45.1,6.0,90.0,15.0
2022-04-14,0,12.3,45.6,4.0,90.0,10.0
2022-04-14,3,11.7,42.9,6.0,50.0,10.0
2022-04-14,6,11.3,42.4,2.0,90.0,10.0
2022-04-14,9,12.3,45.6,5.0,90.0,15.0
2022-04-14,12,14.7,47.9,2.0,50.0,15.0
2022-04-14,15,16.9,43.1,5.0,140.0,15.0
2022-04-14,18,16.7,40.4,4.0,270.0,15.0
2022-04-14,21,13.3,53.6,3.0,320.0,10.0
2022-04-15,0,11.5,59.1,0.0,0.0,10.0
2022-04-15,3,9.6,66.2,0.0,0.0,10.0
2022-04-15,6,7.7,66.7,1.0,90.0,10.0
2022-04-15,9,10.8,64.1,0.0,0.0,15.0
2022-04-15,12,16.6,38.7,1.0,270.0,15.0
2022-04-15,15,17.0,34.1,2.0,360.0,15.0
2022-04-15,18,15.6,35.0,6.0,360.0,15.0
2022-04-15,21,13.4,32.6,4.0,50.0,10.0
2022-04-16,0,9.0,44.3,3.0,360.0,10.0
2022-04-16,3,12.7,36.2,6.0,360.0,10.0
2022-04-16,6,7.3,45.8,2.0,360.0,15.0
2022-04-16,9,12.5,39.2,2.0,230.0,15.0
2022-04-16,12,18.0,29.6,4.0,270.0,20.0
2022-04-16,15,20.0,26.5,5.0,270.0,20.0
2022-04-16,18,18.4,25.1,4.0,320.0,20.0
2022-04-16,21,11.7,45.1,3.0,320.0,10.0
2022-04-17,0,7.9,58.2,3.0,320.0,10.0
2022-04-17,3,8.7,72.8,3.0,320.0,10.0
2022-04-17,6,5.8,80.4,2.0,140.0,10.0
2022-04-17,9,10.9,75.3,1.0,90.0,10.0
2022-04-17,12,14.3,72.4,1.0,180.0,10.0
2022-04-17,15,16.9,53.8,3.0,230.0,10.0
2022-04-17,18,17.1,54.3,4.0,270.0,10.0
2022-04-17,21,13.5,47.9,3.0,320.0,10.0
2022-04-18,0,12.7,50.5,3.0,320.0,10.0
2022-04-18,3,10.9,71.2,1.0,270.0,3.5
2022-04-18,6,10.9,72.7,3.0,140.0,3.5
2022-04-18,9,11.9,80.2,0.0,0.0,4.5
2022-04-18,12,15.2,66.0,1.0,140.0,10.0
2022-04-18,15,20.0,47.5,3.0,230.0,10.0
2022-04-18,18,18.6,38.2,7.0,320.0,15.0
2022-04-18,21,14.6,47.6,3.0,320.0,4.9
2022-04-19,0,12.7,58.6,3.0,320.0,10.0
2022-04-19,3,10.3,68.7,1.0,140.0,10.0
2022-04-19,6,8.2,79.1,1.0,360.0,4.5
2022-04-19,9,11.8,86.9,1.0,140.0,4.5
2022-04-19,12,16.4,70.4,1.0,140.0,4.5
2022-04-19,15,18.2,61.6,3.0,180.0,4.5
2022-04-19,18,20.0,40.5,4.0,320.0,10.0
2022-04-19,21,15.3,38.6,3.0,320.0,10.0
2022-04-20,0,11.2,51.2,0.0,0.0,10.0
2022-04-20,3,10.6,38.3,2.0,90.0,10.0
2022-04-20,6,8.5,92.1,3.0,140.0,3.5
2022-04-20,9,10.2,91.0,4.0,140.0,4.5
2022-04-20,12,14.7,66.4,3.0,230.0,10.0
2022-04-20,15,16.9,60.0,3.0,140.0,15.0
2022-04-20,18,14.1,70.4,1.0,140.0,15.0
2022-04-20,21,11.6,88.1,2.0,180.0,10.0
2022-04-21,0,10.7,84.5,2.0,140.0,10.0
2022-04-21,3,9.9,86.8,2.0,90.0,10.0
2022-04-21,6,10.5,63.6,2.0,140.0,10.0
2022-04-21,9,13.3,47.2,2.0,90.0,15.0
2022-04-21,12,15.5,45.5,1.0,140.0,15.0
2022-04-21,15,15.3,57.6,4.0,180.0,15.0
2022-04-21,18,13.9,78.9,4.0,180.0,10.0
2022-04-21,21,12.7,83.6,4.0,90.0,10.0
2022-04-22,0,11.9,84.1,1.0,140.0,10.0
2022-04-22,3,12.0,85.8,2.0,140.0,10.0
2022-04-22,6,11.7,86.4,2.0,90.0,10.0
2022-04-22,9,12.3,91.8,2.0,180.0,10.0
2022-04-22,12,13.5,90.6,1.0,230.0,4.5
2022-04-22,15,17.1,80.4,1.0,140.0,4.5
2022-04-22,18,14.9,85.5,0.0,0.0,4.5
2022-04-22,21,13.0,93.0,2.0,230.0,3.5
2022-04-23,0,11.1,93.5,0.0,0.0,4.5
2022-04-23,3,9.3,90.3,1.0,180.0,4.5
2022-04-23,6,7.6,94.0,0.0,0.0,3.5
2022-04-23,9,8.7,94.1,1.0,230.0,0.9
2022-04-23,12,15.1,73.5,3.0,180.0,10.0
2022-04-23,15,19.6,39.0,1.0,180.0,10.0
2022-04-23,18,20.2,35.8,0.0,0.0,10.0
2022-04-23,21,15.7,29.8,2.0,90.0,10.0
2022-04-24,0,12.7,41.0,1.0,50.0,10.0
2022-04-24,3,11.6,56.3,0.0,0.0,10.0
2022-04-24,6,9.9,77.7,2.0,50.0,0.7
2022-04-24,9,11.8,90.5,0.0,0.0,0.9
2022-04-24,12,14.1,91.9,1.0,90.0,3.5
2022-04-24,15,14.7,90.1,0.0,0.0,3.5
2022-04-24,18,14.5,85.5,0.0,0.0,4.5
2022-04-24,21,13.7,92.5,2.0,180.0,4.5
2022-04-25,0,13.1,94.3,0.0,0.0,0.2
2022-04-25,3,12.9,94.3,1.0,140.0,3.5
2022-04-25,6,13.9,93.1,3.0,140.0,3.5
2022-04-25,9,13.9,91.9,3.0,90.0,0.7
2022-04-25,12,18.7,85.9,1.0,140.0,4.5
2022-04-25,15,19.7,81.8,0.0,0.0,10.0
2022-04-25,18,19.2,81.7,0.0,0.0,10.0
2022-04-25,21,19.6,83.9,0.0,0.0,10.0
2022-04-26,0,17.2,84.7,0.0,0.0,10.0
2022-04-26,3,17.8,83.1,0.0,0.0,10.0
2022-04-26,6,15.3,85.6,0.0,0.0,3.5
2022-04-26,9,22.0,59.7,0.0,0.0,10.0
2022-04-26,12,23.6,55.9,7.0,320.0,15.0
2022-04-26,15,25.6,44.7,2.0,320.0,15.0
2022-04-26,18,20.0,63.2,2.0,320.0,15.0
2022-04-26,21,16.1,74.6,3.0,320.0,10.0
2022-04-27,0,15.6,38.4,6.0,320.0,10.0
2022-04-27,3,13.8,35.0,4.0,360.0,10.0
2022-04-27,6,12.6,34.9,3.0,360.0,10.0
2022-04-27,9,14.5,37.0,2.0,320.0,10.0
2022-04-27,12,19.2,36.0,3.0,50.0,10.0
2022-04-27,15,21.2,34.6,1.0,320.0,15.0
2022-04-27,18,19.2,30.6,1.0,320.0,15.0
2022-04-27,21,16.5,30.3,0.0,0.0,10.0
2022-04-28,0,12.2,34.5,2.0,180.0,10.0
2022-04-28,3,9.7,48.3,0.0,0.0,10.0
2022-04-28,6,11.1,52.3,1.0,140.0,10.0
2022-04-28,9,14.7,52.5,0.0,0.0,15.0
2022-04-28,12,19.7,41.3,1.0,230.0,15.0
2022-04-28,15,19.4,35.6,1.0,230.0,15.0
2022-04-28,18,19.4,32.5,1.0,360.0,15.0
2022-04-28,21,17.6,36.3,5.0,50.0,10.0
2022-04-29,0,15.1,56.0,7.0,50.0,10.0
2022-04-29,3,12.5,84.2,0.0,0.0,4.5
2022-04-29,6,11.5,89.9,1.0,320.0,4.5
2022-04-29,9,11.1,87.5,2.0,50.0,4.6
2022-04-29,12,13.8,75.2,2.0,90.0,15.0
2022-04-29,15,13.9,72.3,0.0,0.0,15.0
2022-04-29,18,14.3,73.8,0.0,0.0,15.0
2022-04-29,21,12.5,84.2,0.0,0.0,10.0
2022-04-30,0,10.7,76.3,2.0,50.0,10.0
2022-04-30,3,9.3,82.6,1.0,50.0,10.0
2022-04-30,6,8.4,84.3,1.0,50.0,10.0
2022-04-30,9,12.3,77.6,0.0,0.0,15.0
2022-04-30,12,13.6,76.2,0.0,0.0,15.0
2022-04-30,15,13.5,67.0,2.0,320.0,15.0
2022-04-30,18,13.7,66.1,5.0,320.0,15.0
2022-04-30,21,10.3,52.8,2.0,270.0,10.0
2022-05-01,0,7.9,63.0,0.0,0.0,10.0
2022-05-01,3,7.2,66.1,2.0,320.0,10.0
2022-05-01,6,7.7,57.3,3.0,320.0,10.0
2022-05-01,9,12.9,45.8,2.0,320.0,15.0
2022-05-01,12,17.9,37.5,7.0,270.0,20.0
2022-05-01,15,16.5,35.8,4.0,320.0,15.0
2022-05-01,18,15.7,40.4,3.0,270.0,15.0
2022-05-01,21,12.0,70.5,2.0,320.0,10.0
2022-05-02,0,9.9,75.6,0.0,0.0,10.0
2022-05-02,3,8.7,72.8,0.0,0.0,10.0
2022-05-02,6,9.3,67.5,2.0,230.0,10.0
2022-05-02,9,14.5,50.3,2.0,320.0,15.0
2022-05-02,12,16.3,40.0,2.0,320.0,15.0
2022-05-02,15,17.8,37.2,2.0,320.0,15.0
2022-05-02,18,16.3,34.4,3.0,320.0,15.0
2022-05-02,21,13.1,40.0,1.0,360.0,10.0
2022-05-03,0,9.2,53.3,1.0,360.0,10.0
2022-05-03,3,9.7,45.8,2.0,360.0,10.0
2022-05-03,6,10.5,44.1,2.0,320.0,15.0
2022-05-03,9,13.5,51.8,0.0,0.0,15.0
2022-05-03,12,19.3,40.1,4.0,180.0,15.0
2022-05-03,15,18.8,38.3,5.0,230.0,15.0
2022-05-03,18,16.0,37.5,3.0,230.0,15.0
2022-05-03,21,12.3,67.2,2.0,140.0,10.0
2022-05-04,0,11.6,70.9,1.0,140.0,10.0
2022-05-04,3,11.2,75.3,0.0,0.0,10.0
2022-05-04,6,11.6,73.3,1.0,90.0,15.0
2022-05-04,9,14.7,70.5,3.0,140.0,15.0
2022-05-04,12,16.0,68.0,3.0,140.0,15.0
2022-05-04,15,16.5,71.3,4.0,180.0,15.0
2022-05-04,18,15.3,76.5,2.0,180.0,15.0
2022-05-04,21,13.7,86.0,1.0,140.0,15.0
2022-05-05,0,12.7,87.0,5.0,90.0,10.0
2022-05-05,3,12.7,83.6,3.0,140.0,15.0
2022-05-05,6,12.3,76.0,5.0,140.0,10.0
2022-05-05,9,15.5,63.5,4.0,90.0,15.0
2022-05-05,12,16.9,68.6,3.0,180.0,15.0
2022-05-05,15,18.9,65.9,3.0,360.0,15.0
2022-05-05,18,18.2,68.4,4.0,180.0,15.0
2022-05-05,21,16.5,74.7,0.0,0.0,10.0
2022-05-06,0,15.9,74.6,0.0,0.0,10.0
2022-05-06,3,15.8,76.6,0.0,0.0,10.0
2022-05-06,6,15.5,81.8,1.0,140.0,10.0
2022-05-06,9,16.9,81.4,0.0,0.0,15.0
2022-05-06,12,20.3,76.8,1.0,180.0,10.0
2022-05-06,15,20.0,80.3,3.0,140.0,10.0
2022-05-06,18,18.3,88.1,1.0,140.0,10.0
2022-05-06,21,16.6,92.6,1.0,270.0,10.0
2022-05-07,0,15.2,94.4,2.0,360.0,4.5
2022-05-07,3,14.5,93.1,4.0,320.0,10.0
2022-05-07,6,14.3,87.8,1.0,50.0,10.0
2022-05-07,9,16.1,54.7,5.0,360.0,12.0
2022-05-07,12,20.4,36.6,4.0,320.0,15.0
2022-05-07,15,19.6,32.1,5.0,320.0,15.0
2022-05-07,18,18.2,35.0,2.0,320.0,15.0
2022-05-07,21,15.5,33.5,1.0,360.0,10.0
2022-05-08,0,16.5,32.1,2.0,360.0,10.0
2022-05-08,3,16.3,30.7,4.0,90.0,10.0
2022-05-08,6,15.9,31.0,4.0,50.0,15.0
2022-05-08,9,16.3,33.5,3.0,90.0,15.0
2022-05-08,12,16.7,35.8,3.0,90.0,15.0
2022-05-08,15,16.7,41.0,1.0,140.0,15.0
2022-05-08,18,14.1,57.7,3.0,50.0,4.5
2022-05-08,21,13.8,70.8,6.0,50.0,10.0
2022-05-09,0,13.3,64.7,1.0,140.0,10.0
2022-05-09,3,11.7,69.0,1.0,360.0,15.0
2022-05-09,6,11.2,79.0,0.0,0.0,15.0
2022-05-09,9,13.9,69.9,1.0,180.0,10.0
2022-05-09,12,19.6,47.0,2.0,270.0,15.0
2022-05-09,15,22.5,32.7,3.0,140.0,15.0
2022-05-09,18,22.0,35.1,1.0,230.0,15.0
2022-05-09,21,17.2,51.1,2.0,360.0,10.0
2022-05-10,0,14.9,59.5,0.0,0.0,10.0
2022-05-10,3,13.0,68.8,0.0,0.0,15.0
2022-05-10,6,13.0,71.6,1.0,230.0,15.0
2022-05-10,9,18.0,57.1,5.0,140.0,10.0
2022-05-10,12,20.3,40.4,4.0,180.0,15.0
2022-05-10,15,21.0,35.3,1.0,230.0,15.0
2022-05-10,18,21.0,34.1,1.0,180.0,15.0
2022-05-10,21,16.5,56.4,2.0,360.0,10.0
2022-05-11,0,15.7,62.6,1.0,320.0,10.0
2022-05-11,3,14.7,65.9,1.0,360.0,11.0
2022-05-11,6,14.7,66.4,0.0,0.0,10.0
2022-05-11,9,17.9,59.9,0.0,0.0,15.0
2022-05-11,12,20.8,51.0,2.0,270.0,15.0
2022-05-11,15,22.0,51.0,1.0,230.0,15.0
2022-05-11,18,20.4,53.0,3.0,320.0,15.0
2022-05-11,21,17.2,60.5,1.0,180.0,10.0
2022-05-12,0,15.4,63.4,0.0,0.0,10.0
2022-05-12,3,12.4,75.0,0.0,0.0,10.0
2022-05-12,6,12.3,84.7,0.0,0.0,10.0
2022-05-12,9,16.7,72.3,2.0,230.0,10.0
2022-05-12,12,22.2,41.7,1.0,230.0,10.0
2022-05-12,15,24.2,38.8,3.0,320.0,15.0
2022-05-12,18,21.0,46.5,4.0,360.0,15.0
2022-05-12,21,19.4,51.3,0.0,0.0,10.0
2022-05-13,0,18.8,49.8,0.0,0.0,10.0
2022-05-13,3,16.6,47.5,0.0,0.0,10.0
2022-05-13,6,13.5,51.1,0.0,0.0,15.0
2022-05-13,9,18.5,53.2,1.0,230.0,15.0
2022-05-13,12,21.6,39.6,2.0,320.0,15.0
2022-05-13,15,20.4,41.2,6.0,320.0,15.0
2022-05-13,18,20.2,40.0,1.0,320.0,15.0
2022-05-13,21,16.1,46.4,1.0,320.0,10.0
2022-05-14,0,13.3,52.5,6.0,320.0,10.0
2022-05-14,3,10.7,58.5,4.0,270.0,10.0
2022-05-14,6,10.3,59.2,3.0,270.0,10.0
2022-05-14,9,15.9,53.6,3.0,320.0,15.0
2022-05-14,12,18.2,34.0,4.0,320.0,15.0
2022-05-14,15,18.2,32.6,4.0,320.0,15.0
2022-05-14,18,16.7,32.6,4.0,360.0,15.0
2022-05-14,21,13.3,43.3,4.0,320.0,10.0
2022-05-15,0,10.9,56.1,2.0,270.0,10.0
2022-05-15,3,9.4,56.1,0.0,0.0,10.0
2022-05-15,6,9.3,58.1,0.0,0.0,15.0
2022-05-15,9,15.4,54.9,0.0,0.0,15.0
2022-05-15,12,20.6,38.0,5.0,320.0,15.0
2022-05-15,15,20.8,37.5,6.0,320.0,15.0
2022-05-15,18,19.2,37.9,5.0,320.0,15.0
2022-05-15,21,14.7,41.3,2.0,320.0,10.0
2022-05-16,0,12.9,47.8,3.0,360.0,10.0
2022-05-16,3,12.7,63.2,3.0,320.0,10.0
2022-05-16,6,11.6,84.6,0.0,0.0,10.0
2022-05-16,9,15.9,81.8,2.0,140.0,15.0
2022-05-16,12,17.5,81.0,1.0,140.0,15.0
2022-05-16,15,18.4,75.5,4.0,140.0,10.0
2022-05-16,18,16.2,87.4,4.0,140.0,10.0
2022-05-16,21,15.7,86.8,2.0,270.0,10.0
2022-05-17,0,14.3,91.9,5.0,140.0,4.5
2022-05-17,3,13.9,91.9,3.0,140.0,3.5
2022-05-17,6,13.9,88.9,4.0,90.0,4.5
2022-05-17,9,15.3,87.9,3.0,140.0,4.6
2022-05-17,12,19.6,76.7,4.0,140.0,10.0
2022-05-17,15,20.4,77.3,2.0,140.0,10.0
2022-05-17,18,17.3,82.5,2.0,140.0,10.0
2022-05-17,21,15.5,93.8,4.0,140.0,4.5
2022-05-18,0,15.0,93.1,4.0,50.0,4.5
2022-05-18,3,15.3,92.5,4.0,140.0,4.5
2022-05-18,6,15.3,92.5,6.0,140.0,3.0
2022-05-18,9,18.2,85.3,3.0,140.0,10.0
2022-05-18,12,18.2,76.5,2.0,140.0,10.0
2022-05-18,15,17.8,82.1,2.0,140.0,10.0
2022-05-18,18,17.1,82.5,2.0,140.0,10.0
2022-05-18,21,15.3,91.4,2.0,140.0,4.5
2022-05-19,0,14.9,93.1,2.0,90.0,4.5
2022-05-19,3,14.5,91.9,2.0,90.0,4.5
2022-05-19,6,14.5,91.9,5.0,140.0,4.5
2022-05-19,9,16.9,86.9,4.0,140.0,10.0
2022-05-19,12,19.8,73.4,4.0,180.0,10.0
2022-05-19,15,20.7,71.2,3.0,140.0,10.0
2022-05-19,18,18.2,79.5,3.0,140.0,10.0
2022-05-19,21,15.6,89.0,4.0,140.0,10.0
2022-05-20,0,15.3,91.4,0.0,0.0,10.0
2022-05-20,3,14.5,89.5,2.0,140.0,4.5
2022-05-20,6,14.1,89.5,3.0,140.0,10.0
2022-05-20,9,16.3,89.7,1.0,140.0,10.0
2022-05-20,12,19.3,76.2,4.0,180.0,10.0
2022-05-20,15,21.2,75.0,1.0,180.0,10.0
2022-05-20,18,20.4,77.3,1.0,140.0,10.0
2022-05-20,21,16.7,86.3,2.0,270.0,10.0
2022-05-21,0,16.7,91.4,1.0,270.0,3.5
2022-05-21,3,15.6,92.6,0.0,0.0,4.5
2022-05-21,6,14.7,89.0,0.0,0.0,3.5
2022-05-21,9,16.6,89.7,0.0,0.0,10.0
2022-05-21,12,19.4,82.3,2.0,180.0,10.0
2022-05-21,15,20.4,77.3,2.0,140.0,10.0
2022-05-21,18,18.6,83.2,2.0,90.0,12.0
2022-05-21,21,16.1,91.4,0.0,0.0,4.7
2022-05-22,0,14.7,91.9,1.0,180.0,3.5
2022-05-22,3,14.8,94.3,0.0,0.0,3.5
2022-05-22,6,14.8,93.1,2.0,180.0,3.5
2022-05-22,9,15.3,92.5,1.0,140.0,0.8
2022-05-22,12,15.2,91.9,1.0,140.0,0.8
2022-05-22,15,18.8,85.4,3.0,90.0,10.0
2022-05-22,18,20.2,82.4,2.0,90.0,10.0
2022-05-22,21,18.3,88.1,2.0,90.0,10.0
2022-05-23,0,16.2,90.8,0.0,0.0,10.0
2022-05-23,3,15.1,90.2,0.0,0.0,10.0
2022-05-23,6,14.3,94.3,0.0,0.0,3.5
2022-05-23,9,15.9,94.4,3.0,140.0,3.0
2022-05-23,12,19.4,88.2,2.0,140.0,3.5
2022-05-23,15,23.2,67.3,2.0,180.0,4.5
2022-05-23,18,21.6,76.0,1.0,140.0,4.5
2022-05-23,21,18.4,87.0,2.0,140.0,4.5
2022-05-24,0,16.9,86.9,0.0,0.0,4.5
2022-05-24,3,15.9,90.2,1.0,270.0,4.5
2022-05-24,6,14.5,90.7,0.0,0.0,3.5
2022-05-24,9,18.6,85.4,1.0,90.0,4.5
2022-05-24,12,23.0,69.8,2.0,180.0,10.0
2022-05-24,15,23.1,68.1,1.0,90.0,15.0
2022-05-24,18,24.8,51.1,5.0,270.0,10.0
2022-05-24,21,20.0,63.6,1.0,270.0,10.0
2022-05-25,0,17.4,72.0,1.0,270.0,10.0
2022-05-25,3,15.6,82.9,0.0,0.0,10.0
2022-05-25,6,15.4,91.4,0.0,0.0,5.0
2022-05-25,9,17.4,91.5,1.0,360.0,4.5
2022-05-25,12,18.2,88.7,3.0,180.0,10.0
2022-05-25,15,19.0,88.2,3.0,230.0,10.0
2022-05-25,18,17.0,92.0,3.0,270.0,3.5
2022-05-25,21,15.0,91.9,4.0,320.0,10.0
