day,h,t,rh,ws,wd,vis
2021-03-09,0,0.2,80.8,0.0,0.0,20.0
2021-03-09,3,0.0,83.2,0.0,0.0,20.0
2021-03-09,6,-1.0,86.3,0.0,0.0,10.0
2021-03-09,9,0.4,76.2,0.0,0.0,10.0
2021-03-09,12,8.8,47.6,0.0,0.0,20.0
2021-03-09,15,11.0,41.1,1.0,270.0,10.0
2021-03-09,18,9.4,51.8,1.0,320.0,10.0
2021-03-09,21,6.0,60.8,1.0,320.0,10.0
2021-03-10,0,3.7,74.0,0.0,0.0,10.0
2021-03-10,3,1.5,83.4,0.0,0.0,10.0
2021-03-10,6,0.8,86.5,0.0,0.0,10.0
2021-03-10,9,2.3,74.8,0.0,0.0,5.0
2021-03-10,12,10.8,53.3,0.0,0.0,5.0
2021-03-10,15,14.8,41.6,0.0,0.0,10.0
2021-03-10,18,13.5,45.3,0.0,0.0,10.0
2021-03-10,21,7.4,63.3,5.0,320.0,10.0
2021-03-11,0,6.2,77.1,0.0,0.0,10.0
2021-03-11,3,3.9,81.9,0.0,0.0,10.0
2021-03-11,6,2.2,84.1,1.0,140.0,10.0
2021-03-11,9,4.2,89.9,0.0,0.0,10.0
2021-03-11,12,12.2,53.3,0.0,0.0,10.0
2021-03-11,15,14.0,38.2,0.0,0.0,10.0
2021-03-11,18,11.8,50.6,2.0,320.0,10.0
2021-03-11,21,7.0,80.1,0.0,0.0,10.0
2021-03-12,0,6.0,84.6,0.0,0.0,10.0
2021-03-12,3,5.4,90.0,4.0,320.0,10.0
2021-03-12,6,4.4,93.2,1.0,320.0,10.0
2021-03-12,9,5.4,85.7,2.0,320.0,10.0
2021-03-12,12,11.0,70.3,0.0,0.0,10.0
2021-03-12,15,16.0,46.3,4.0,320.0,10.0
2021-03-12,18,14.3,57.8,0.0,0.0,10.0
2021-03-12,21,10.9,57.7,0.0,0.0,10.0
2021-03-13,0,6.8,76.2,0.0,0.0,10.0
2021-03-13,3,5.8,82.2,0.0,0.0,10.0
2021-03-13,6,6.2,79.4,0.0,0.0,10.0
2021-03-13,9,7.4,69.0,2.0,140.0,10.0
2021-03-13,12,10.0,74.1,0.0,0.0,10.0
2021-03-13,15,11.3,65.2,3.0,320.0,10.0
2021-03-13,18,8.8,76.0,4.0,320.0,10.0
2021-03-13,21,6.5,83.4,0.0,0.0,10.0
2021-03-14,0,5.4,85.7,1.0,320.0,10.0
2021-03-14,3,3.6,86.1,0.0,0.0,10.0
2021-03-14,6,2.2,96.5,0.0,0.0,0.1
2021-03-14,9,2.4,96.5,0.0,0.0,0.3
2021-03-14,12,7.4,79.5,0.0,0.0,5.0
2021-03-14,15,12.7,57.8,0.0,0.0,10.0
2021-03-14,18,12.1,60.9,0.0,0.0,10.0
2021-03-14,21,9.2,82.6,0.0,0.0,10.0
2021-03-15,0,6.6,89.5,0.0,0.0,10.0
2021-03-15,3,5.2,93.9,0.0,0.0,10.0
2021-03-15,6,4.8,90.6,1.0,140.0,10.0
2021-03-15,9,6.6,82.3,5.0,140.0,10.0
2021-03-15,12,10.4,69.7,4.0,140.0,10.0
2021-03-15,15,12.1,60.1,1.0,180.0,10.0
2021-03-15,18,10.7,61.5,3.0,180.0,10.0
2021-03-15,21,9.9,71.5,0.0,0.0,10.0
2021-03-16,0,7.2,97.3,6.0,320.0,10.0
2021-03-16,3,4.0,94.5,1.0,320.0,10.0
2021-03-16,6,2.2,86.6,5.0,320.0,10.0
2021-03-16,9,3.8,62.5,8.0,320.0,10.0
2021-03-16,12,6.8,40.5,4.0,320.0,10.0
2021-03-16,15,7.0,39.9,8.0,320.0,10.0
2021-03-16,18,5.8,43.4,8.0,320.0,10.0
2021-03-16,21,3.8,53.8,0.0,0.0,10.0
2021-03-17,0,2.0,63.9,1.0,320.0,10.0
2021-03-17,3,1.2,73.5,0.0,0.0,10.0
2021-03-17,6,0.2,75.6,0.0,0.0,10.0
2021-03-17,9,1.6,74.2,0.0,0.0,15.0
2021-03-17,12,8.0,40.2,4.0,320.0,15.0
2021-03-17,15,12.4,37.5,5.0,320.0,20.0
2021-03-17,18,10.6,43.8,6.0,320.0,20.0
2021-03-17,21,6.2,77.1,0.0,0.0,10.0
2021-03-18,0,4.0,63.9,3.0,320.0,10.0
2021-03-18,3,1.6,75.8,0.0,0.0,10.0
2021-03-18,6,0.8,80.3,0.0,0.0,10.0
2021-03-18,9,4.2,64.5,0.0,0.0,10.0
2021-03-18,12,10.0,61.7,0.0,0.0,10.0
2021-03-18,15,13.1,49.9,5.0,320.0,15.0
2021-03-18,18,10.6,68.7,5.0,320.0,10.0
2021-03-18,21,7.8,78.5,1.0,320.0,10.0
2021-03-19,0,6.8,88.3,0.0,0.0,10.0
2021-03-19,3,6.9,85.3,0.0,0.0,10.0
2021-03-19,6,5.6,84.5,0.0,0.0,10.0
2021-03-19,9,8.2,70.7,0.0,0.0,5.0
2021-03-19,12,16.0,52.9,0.0,0.0,10.0
2021-03-19,15,18.6,48.4,0.0,0.0,10.0
2021-03-19,18,17.3,46.7,2.0,230.0,10.0
2021-03-19,21,11.2,63.3,0.0,0.0,10.0
2021-03-20,0,9.8,69.5,1.0,320.0,10.0
2021-03-20,3,8.8,81.4,0.0,0.0,10.0
2021-03-20,6,8.2,84.8,0.0,0.0,10.0
2021-03-20,9,6.0,92.0,0.0,0.0,10.0
2021-03-20,12,5.5,92.0,0.0,0.0,10.0
2021-03-20,15,8.2,82.5,0.0,0.0,10.0
2021-03-20,18,5.2,81.5,1.0,320.0,10.0
2021-03-20,21,4.6,85.0,2.0,320.0,10.0
2021-03-21,0,4.2,89.9,0.0,0.0,10.0
2021-03-21,3,4.1,92.5,0.0,0.0,10.0
2021-03-21,6,4.0,93.2,1.0,320.0,10.0
2021-03-21,9,4.5,83.2,7.0,320.0,10.0
2021-03-21,12,6.0,55.6,9.0,320.0,20.0
2021-03-21,15,4.9,62.3,8.0,320.0,20.0
2021-03-21,18,4.9,63.7,12.0,320.0,10.0
2021-03-21,21,3.0,70.2,0.0,0.0,10.0
2021-03-22,0,1.8,79.3,0.0,0.0,10.0
2021-03-22,3,1.0,82.1,1.0,320.0,10.0
2021-03-22,6,0.4,76.2,0.0,0.0,20.0
2021-03-22,9,3.6,58.4,0.0,0.0,20.0
2021-03-22,12,8.3,55.0,0.0,0.0,20.0
2021-03-22,15,10.9,32.3,5.0,320.0,20.0
2021-03-22,18,9.8,35.6,5.0,320.0,20.0
2021-03-22,21,6.0,64.4,0.0,0.0,10.0
2021-03-23,0,5.0,50.6,0.0,0.0,10.0
2021-03-23,3,1.4,62.4,3.0,140.0,10.0
2021-03-23,6,2.8,52.3,4.0,140.0,10.0
2021-03-23,9,6.4,64.5,5.0,140.0,20.0
2021-03-23,12,13.6,46.3,3.0,140.0,10.0
2021-03-23,15,16.8,34.1,6.0,230.0,20.0
2021-03-23,18,14.0,33.3,8.0,230.0,20.0
2021-03-23,21,9.4,57.7,2.0,180.0,20.0
2021-03-24,0,6.9,72.5,0.0,0.0,20.0
2021-03-24,3,5.8,83.4,2.0,180.0,20.0
2021-03-24,6,6.2,84.6,4.0,140.0,10.0
2021-03-24,9,8.2,80.8,1.0,140.0,10.0
2021-03-24,12,11.8,64.4,4.0,140.0,20.0
2021-03-24,15,13.5,57.6,6.0,180.0,10.0
2021-03-24,18,12.0,62.2,1.0,180.0,10.0
2021-03-24,21,9.0,80.9,0.0,0.0,15.0
2021-03-25,0,6.8,85.2,0.0,0.0,10.0
2021-03-25,3,6.4,93.3,0.0,0.0,10.0
2021-03-25,6,5.6,93.3,0.0,0.0,10.0
2021-03-25,9,7.8,86.0,0.0,0.0,5.0
2021-03-25,15,18.3,49.3,6.0,320.0,10.0
2021-03-25,18,15.5,48.9,2.0,320.0,10.0
2021-03-25,21,10.5,72.6,0.0,0.0,10.0
2021-03-26,0,3.8,89.9,0.0,0.0,4.0
2021-03-26,3,3.5,96.5,0.0,0.0,0.1
2021-03-26,6,3.8,95.9,0.0,0.0,0.1
2021-03-26,9,4.2,93.2,3.0,140.0,4.0
2021-03-26,12,10.6,65.0,4.0,140.0,10.0
2021-03-26,15,18.2,35.0,3.0,140.0,20.0
2021-03-26,18,17.4,31.2,1.0,140.0,20.0
2021-03-26,21,13.6,38.7,0.0,0.0,20.0
2021-03-27,0,11.4,75.9,0.0,0.0,20.0
2021-03-27,3,10.2,69.1,1.0,140.0,20.0
2021-03-27,6,11.4,70.3,0.0,0.0,20.0
2021-03-27,9,9.3,87.9,1.0,140.0,10.0
2021-03-27,12,9.8,89.1,2.0,140.0,10.0
2021-03-27,15,9.6,96.7,2.0,140.0,10.0
2021-03-27,18,9.4,94.7,4.0,140.0,10.0
2021-03-27,21,9.8,95.4,5.0,140.0,10.0
2021-03-28,0,10.2,97.4,0.0,0.0,10.0
2021-03-28,3,10.0,98.0,0.0,0.0,10.0
2021-03-28,6,8.8,98.7,5.0,320.0,10.0
2021-03-28,9,8.4,97.3,2.0,320.0,8.0
2021-03-28,12,9.9,91.0,0.0,0.0,10.0
2021-03-28,15,12.2,89.9,0.0,0.0,10.0
2021-03-28,18,11.0,92.3,0.0,0.0,10.0
2021-03-28,21,9.4,94.7,0.0,0.0,10.0
2021-03-29,0,8.8,94.7,0.0,0.0,10.0
2021-03-29,3,7.2,94.6,4.0,320.0,10.0
2021-03-29,6,6.2,90.7,0.0,0.0,10.0
2021-03-29,9,7.8,83.0,0.0,0.0,5.0
2021-03-29,12,11.2,52.7,4.0,320.0,10.0
2021-03-29,15,13.1,35.8,5.0,320.0,10.0
2021-03-29,18,11.6,43.1,5.0,320.0,10.0
2021-03-29,21,7.8,51.0,0.0,0.0,10.0
2021-03-30,0,5.5,67.7,0.0,0.0,10.0
2021-03-30,3,4.5,66.5,0.0,0.0,10.0
2021-03-30,6,2.5,73.8,0.0,0.0,10.0
2021-03-30,9,6.5,68.4,0.0,0.0,10.0
2021-03-30,12,12.4,39.5,0.0,0.0,20.0
2021-03-30,15,16.3,30.7,4.0,320.0,20.0
2021-03-30,18,14.9,34.8,5.0,320.0,20.0
2021-03-30,21,10.6,54.8,0.0,0.0,20.0
2021-03-31,0,9.0,57.6,0.0,0.0,20.0
2021-03-31,3,5.6,63.8,0.0,0.0,20.0
2021-03-31,6,3.4,79.5,0.0,0.0,20.0
2021-03-31,9,7.8,55.7,0.0,0.0,20.0
2021-03-31,12,14.8,43.5,0.0,0.0,20.0
2021-03-31,15,19.0,36.5,5.0,320.0,10.0
2021-03-31,18,18.8,34.9,3.0,320.0,10.0
2021-03-31,21,12.8,51.3,0.0,0.0,10.0
2021-04-01,0,14.0,45.8,0.0,0.0,10.0
2021-04-01,3,7.3,78.4,0.0,0.0,10.0
2021-04-01,6,7.0,75.1,0.0,0.0,10.0
2021-04-01,9,11.6,60.8,0.0,0.0,10.0
2021-04-01,12,19.4,27.9,5.0,140.0,20.0
2021-04-01,15,22.2,22.5,5.0,140.0,20.0
2021-04-01,18,21.9,23.9,3.0,140.0,20.0
2021-04-01,21,17.0,44.4,2.0,90.0,20.0
2021-04-02,0,13.4,55.2,3.0,90.0,20.0
2021-04-02,3,12.0,77.0,5.0,140.0,10.0
2021-04-02,6,12.2,76.0,2.0,140.0,10.0
2021-04-02,9,14.1,65.8,2.0,140.0,20.0
2021-04-02,12,17.6,59.0,4.0,140.0,20.0
2021-04-02,15,21.3,54.3,0.0,0.0,20.0
2021-04-02,18,18.7,56.2,0.0,0.0,20.0
2021-04-02,21,16.5,69.0,0.0,0.0,10.0
2021-04-03,0,14.6,71.4,3.0,320.0,10.0
2021-04-03,3,10.8,92.9,1.0,320.0,10.0
2021-04-03,6,11.0,89.8,0.0,0.0,10.0
2021-04-03,9,10.4,94.1,0.0,0.0,10.0
2021-04-03,12,10.8,97.4,0.0,0.0,10.0
2021-04-03,15,11.6,94.8,2.0,320.0,5.0
2021-04-03,18,11.4,97.4,0.0,0.0,10.0
2021-04-03,21,11.0,93.5,0.0,0.0,10.0
2021-04-04,0,9.6,92.2,0.0,0.0,10.0
2021-04-04,3,9.2,92.2,0.0,0.0,10.0
2021-04-04,6,8.8,91.5,0.0,0.0,10.0
2021-04-04,9,9.5,79.9,0.0,0.0,20.0
2021-04-04,12,13.0,70.2,2.0,320.0,20.0
2021-04-04,15,15.0,57.9,6.0,320.0,20.0
2021-04-04,18,13.4,56.0,7.0,320.0,20.0
2021-04-04,21,9.4,63.8,0.0,0.0,20.0
2021-04-05,0,7.0,76.7,2.0,320.0,20.0
2021-04-05,3,5.2,93.9,0.0,0.0,20.0
2021-04-05,6,4.9,82.1,0.0,0.0,20.0
2021-04-05,9,8.0,69.2,0.0,0.0,20.0
2021-04-05,12,13.2,52.9,0.0,0.0,20.0
2021-04-05,15,16.5,44.9,0.0,0.0,20.0
2021-04-05,18,16.4,36.5,2.0,320.0,20.0
2021-04-05,21,10.0,39.0,2.0,320.0,20.0
2021-04-06,0,9.6,53.4,0.0,0.0,20.0
2021-04-06,3,8.4,78.0,0.0,0.0,20.0
2021-04-06,6,7.4,71.0,0.0,0.0,20.0
2021-04-06,9,10.0,61.7,0.0,0.0,20.0
2021-04-06,12,15.4,45.2,0.0,0.0,20.0
2021-04-06,15,17.8,35.4,8.0,320.0,20.0
2021-04-06,18,16.5,45.8,2.0,320.0,20.0
2021-04-06,21,11.2,63.3,2.0,320.0,20.0
2021-04-07,0,10.0,68.6,0.0,0.0,10.0
2021-04-07,3,8.4,80.8,0.0,0.0,10.0
2021-04-07,6,7.0,87.7,0.0,0.0,10.0
2021-04-07,9,11.8,63.0,0.0,0.0,10.0
2021-04-07,12,16.2,48.4,5.0,320.0,10.0
2021-04-07,15,18.0,30.0,6.0,320.0,20.0
2021-04-07,18,15.9,27.1,7.0,320.0,20.0
2021-04-07,21,10.7,45.1,0.0,0.0,20.0
2021-04-08,0,8.6,74.3,0.0,0.0,10.0
2021-04-08,3,6.0,87.6,0.0,0.0,20.0
2021-04-08,6,5.0,81.5,0.0,0.0,20.0
2021-04-08,9,8.0,61.7,0.0,0.0,20.0
2021-04-08,12,12.9,55.8,2.0,270.0,20.0
2021-04-08,15,15.5,47.2,7.0,320.0,20.0
2021-04-08,18,13.5,44.6,6.0,320.0,20.0
2021-04-08,21,9.0,56.8,1.0,320.0,20.0
2021-04-09,0,7.8,68.1,0.0,0.0,20.0
2021-04-09,3,6.0,80.5,0.0,0.0,20.0
2021-04-09,6,3.3,89.2,0.0,0.0,20.0
2021-04-09,9,8.0,64.4,0.0,0.0,20.0
2021-04-09,12,15.0,44.4,2.0,230.0,20.0
2021-04-09,15,16.0,36.9,2.0,320.0,20.0
2021-04-09,18,16.8,39.3,2.0,320.0,20.0
2021-04-09,21,11.4,55.0,2.0,320.0,20.0
2021-04-10,0,10.0,76.2,0.0,0.0,20.0
2021-04-10,3,7.2,74.1,0.0,0.0,20.0
2021-04-10,6,7.8,62.5,4.0,90.0,20.0
2021-04-10,9,11.1,53.0,5.0,90.0,20.0
2021-04-10,12,15.6,47.5,0.0,0.0,20.0
2021-04-10,15,19.0,38.3,0.0,0.0,20.0
2021-04-10,18,15.3,44.5,4.0,320.0,20.0
2021-04-10,21,11.7,69.9,1.0,320.0,20.0
2021-04-11,0,10.5,78.9,0.0,0.0,20.0
2021-04-11,3,7.2,74.1,0.0,0.0,20.0
2021-04-11,6,7.0,81.2,0.0,0.0,20.0
2021-04-11,9,10.0,74.1,0.0,0.0,20.0
2021-04-11,12,17.1,44.1,0.0,0.0,20.0
2021-04-11,15,19.9,36.2,0.0,0.0,20.0
2021-04-11,18,18.8,45.5,0.0,0.0,20.0
2021-04-11,21,13.6,76.2,3.0,320.0,10.0
2021-04-12,0,12.4,83.6,0.0,0.0,10.0
2021-04-12,3,12.0,84.1,0.0,0.0,10.0
2021-04-12,6,12.2,78.6,0.0,0.0,10.0
2021-04-12,9,12.8,72.6,0.0,0.0,10.0
2021-04-12,12,15.0,56.8,4.0,140.0,10.0
2021-04-12,15,15.0,62.1,4.0,140.0,10.0
2021-04-12,18,11.2,94.2,9.0,140.0,10.0
2021-04-12,21,10.6,98.0,5.0,90.0,10.0
2021-04-13,0,10.9,96.1,0.0,0.0,10.0
2021-04-13,3,10.0,94.1,7.0,320.0,10.0
2021-04-13,6,8.4,91.5,6.0,320.0,10.0
2021-04-13,9,7.0,80.1,6.0,320.0,20.0
2021-04-13,12,7.8,67.2,9.0,320.0,20.0
2021-04-13,15,8.9,57.2,8.0,320.0,20.0
2021-04-13,18,8.4,57.9,8.0,320.0,20.0
2021-04-13,21,5.5,67.7,5.0,320.0,10.0
2021-04-14,0,4.4,74.1,0.0,0.0,10.0
2021-04-14,3,3.4,72.9,0.0,0.0,10.0
2021-04-14,6,1.6,84.7,0.0,0.0,10.0
2021-04-14,9,5.4,63.3,0.0,0.0,20.0
2021-04-14,12,12.0,40.5,3.0,320.0,20.0
2021-04-14,15,13.2,53.2,3.0,320.0,20.0
2021-04-14,18,13.8,52.6,3.0,320.0,20.0
2021-04-14,21,9.5,69.0,0.0,0.0,20.0
2021-04-15,0,6.4,85.2,0.0,0.0,20.0
2021-04-15,3,6.0,81.0,0.0,0.0,20.0
2021-04-15,6,5.0,86.9,5.0,70.0,20.0
2021-04-15,9,8.5,76.4,5.0,90.0,20.0
2021-04-15,12,14.5,64.1,3.0,140.0,20.0
2021-04-15,15,17.0,55.4,0.0,0.0,20.0
2021-04-15,18,15.2,61.3,4.0,230.0,20.0
2021-04-15,21,11.2,72.8,1.0,180.0,20.0
2021-04-16,0,9.0,82.6,6.0,180.0,20.0
2021-04-16,3,8.5,70.8,3.0,140.0,20.0
2021-04-16,6,10.0,69.1,5.0,140.0,20.0
2021-04-16,9,10.4,87.4,0.0,0.0,10.0
2021-04-16,12,14.8,57.5,3.0,320.0,20.0
2021-04-16,15,16.2,27.6,5.0,250.0,4.0
2021-04-16,18,14.6,28.2,4.0,270.0,20.0
2021-04-16,21,10.5,36.4,0.0,0.0,20.0
2021-04-17,0,9.2,61.1,0.0,0.0,20.0
2021-04-17,3,8.2,58.7,1.0,140.0,4.0
2021-04-17,6,8.4,60.0,0.0,0.0,10.0
2021-04-17,9,9.7,60.8,0.0,0.0,10.0
2021-04-17,12,14.0,45.8,1.0,230.0,10.0
2021-04-17,15,12.6,34.9,9.0,320.0,20.0
2021-04-17,18,11.4,34.2,9.0,320.0,20.0
2021-04-17,21,7.8,71.6,4.0,320.0,20.0
2021-04-18,0,6.8,81.2,2.0,320.0,20.0
2021-04-18,3,5.8,78.2,2.0,320.0,20.0
2021-04-18,6,5.2,85.7,3.0,320.0,20.0
2021-04-18,9,8.8,65.5,5.0,320.0,20.0
2021-04-18,12,12.2,50.0,5.0,320.0,20.0
2021-04-18,15,14.6,40.4,5.0,320.0,20.0
2021-04-18,18,14.6,30.6,6.0,320.0,20.0
2021-04-18,21,10.0,61.7,0.0,0.0,20.0
2021-04-19,0,7.2,76.8,0.0,0.0,20.0
2021-04-19,3,5.2,77.0,0.0,0.0,20.0
2021-04-19,6,5.4,68.1,0.0,0.0,20.0
2021-04-19,9,11.2,55.8,3.0,90.0,20.0
2021-04-19,12,18.0,58.3,0.0,0.0,20.0
2021-04-19,15,22.3,41.5,4.0,230.0,20.0
2021-04-19,18,21.8,37.1,3.0,230.0,20.0
2021-04-19,21,15.6,69.3,2.0,230.0,20.0
2021-04-20,0,12.8,65.5,0.0,0.0,20.0
2021-04-20,3,10.0,76.7,0.0,0.0,20.0
2021-04-20,6,8.4,86.0,3.0,140.0,10.0
2021-04-20,9,11.6,78.5,5.0,320.0,10.0
2021-04-20,12,17.6,66.5,2.0,140.0,10.0
2021-04-20,15,21.8,60.8,0.0,0.0,10.0
2021-04-20,18,20.5,63.3,1.0,230.0,10.0
2021-04-20,21,16.0,74.1,0.0,0.0,10.0
2021-04-21,0,13.8,84.9,0.0,0.0,10.0
2021-04-21,3,11.0,86.3,0.0,0.0,10.0
2021-04-21,6,9.2,84.9,0.0,0.0,10.0
2021-04-21,9,14.2,65.3,0.0,0.0,10.0
2021-04-21,12,21.3,58.0,0.0,0.0,20.0
2021-04-21,15,26.4,42.7,0.0,0.0,20.0
2021-04-21,18,25.8,31.0,0.0,0.0,20.0
2021-04-21,21,15.6,45.6,2.0,320.0,10.0
2021-04-22,0,13.8,62.6,0.0,0.0,10.0
2021-04-22,3,14.6,65.4,3.0,140.0,10.0
2021-04-22,6,13.5,76.2,0.0,0.0,10.0
2021-04-22,9,17.3,60.1,0.0,0.0,10.0
2021-04-22,12,23.4,42.4,3.0,140.0,10.0
2021-04-22,15,25.1,34.6,2.0,180.0,20.0
2021-04-22,18,23.4,30.5,5.0,180.0,20.0
2021-04-22,21,16.7,55.7,0.0,0.0,10.0
2021-04-23,0,17.0,60.9,0.0,0.0,10.0
2021-04-23,3,14.8,65.9,5.0,320.0,10.0
2021-04-23,6,15.2,62.5,7.0,20.0,10.0
2021-04-23,9,15.6,74.6,0.0,0.0,10.0
2021-04-23,12,18.2,63.6,0.0,0.0,20.0
2021-04-23,15,20.3,44.1,0.0,0.0,20.0
2021-04-23,18,18.2,51.7,1.0,140.0,20.0
2021-04-23,21,15.5,75.5,0.0,0.0,20.0
2021-04-24,0,14.2,79.5,0.0,0.0,20.0
2021-04-24,3,13.6,75.2,2.0,140.0,10.0
2021-04-24,6,12.4,90.0,0.0,0.0,10.0
2021-04-24,9,12.4,77.6,0.0,0.0,10.0
2021-04-24,12,13.8,80.5,0.0,0.0,20.0
2021-04-24,15,20.8,55.6,1.0,270.0,20.0
2021-04-24,18,20.6,47.6,3.0,320.0,20.0
2021-04-24,21,15.4,64.7,2.0,320.0,20.0
2021-04-25,0,13.4,65.2,0.0,0.0,20.0
2021-04-25,3,10.8,87.4,0.0,0.0,20.0
2021-04-25,6,10.0,87.4,0.0,0.0,20.0
2021-04-25,9,15.6,56.9,0.0,0.0,20.0
2021-04-25,12,19.4,46.6,1.0,140.0,20.0
2021-04-25,15,21.9,45.2,0.0,0.0,20.0
2021-04-25,18,21.8,47.0,2.0,320.0,20.0
2021-04-25,21,15.2,68.3,4.0,320.0,20.0
2021-04-26,0,14.4,62.3,1.0,320.0,20.0
2021-04-26,3,12.0,80.8,0.0,0.0,20.0
2021-04-26,6,9.2,86.7,0.0,0.0,20.0
2021-04-26,9,15.9,54.7,2.0,140.0,20.0
2021-04-26,12,19.2,49.9,2.0,200.0,20.0
2021-04-26,15,19.2,54.8,7.0,180.0,20.0
2021-04-26,18,17.0,66.0,3.0,200.0,20.0
2021-04-26,21,14.8,72.0,0.0,0.0,20.0
2021-04-27,0,13.6,65.7,0.0,0.0,10.0
2021-04-27,3,12.0,69.0,0.0,0.0,10.0
2021-04-27,6,12.0,85.8,0.0,0.0,10.0
2021-04-27,9,13.0,91.2,1.0,140.0,10.0
2021-04-27,12,14.5,69.5,4.0,140.0,10.0
2021-04-27,15,15.4,67.4,5.0,180.0,10.0
2021-04-27,18,14.2,77.9,2.0,180.0,10.0
2021-04-27,21,12.3,96.1,1.0,160.0,10.0
2021-04-28,0,12.7,91.8,0.0,0.0,10.0
2021-04-28,3,11.4,94.8,0.0,0.0,10.0
2021-04-28,6,10.0,94.1,0.0,0.0,10.0
2021-04-28,9,12.0,80.8,0.0,0.0,10.0
2021-04-28,12,17.4,52.2,2.0,230.0,10.0
2021-04-28,15,21.0,30.3,0.0,0.0,20.0
2021-04-28,18,19.5,31.4,2.0,270.0,20.0
2021-04-28,21,13.8,74.2,0.0,0.0,20.0
2021-04-29,0,10.8,71.7,0.0,0.0,20.0
2021-04-29,3,10.0,71.5,0.0,0.0,20.0
2021-04-29,6,10.5,78.9,1.0,140.0,10.0
2021-04-29,9,11.2,79.0,0.0,0.0,10.0
2021-04-29,12,13.2,82.6,1.0,140.0,10.0
2021-04-29,15,16.7,65.0,2.0,140.0,20.0
2021-04-29,18,16.8,59.6,3.0,140.0,20.0
2021-04-29,21,15.0,63.8,4.0,140.0,10.0
2021-04-30,0,13.6,62.2,4.0,140.0,10.0
2021-04-30,3,10.6,92.3,2.0,230.0,10.0
